,단지명,내용,주소,위도,경도
70,덕진온누리아파트,"[요약]
덕진온누리아파트 오피스텔은 제주특별자치도 제주시 삼도일동에 있으며, 최근 6개월간 2건의 거래가 있었고 평균 평당 가격은 6,660,043원입니다. 가장 최근 거래는 2021년 02월, 25.4평, 15800억 원에 체결되었습니다. 6개월 전 대비 약 12.2% 하락했습니다.

[거래내역]
- 2021년 02월 2일 | 25.4평 | 1.6억 원
- 2017년 11월 2일 | 25.4평 | 1.8억 원",제주특별자치도 제주시 삼도일동 평전길 8,33.5006997772164,126.519463724638
71,덕진웰리브아파트,"[요약]
덕진웰리브아파트 오피스텔은 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 1건의 거래가 있었고 평균 평당 가격은 11,199,142원입니다. 가장 최근 거래는 2017년 09월, 16.9평, 18900억 원에 체결되었습니다. 이전 거래와의 비교 정보는 부족합니다.

[거래내역]
- 2017년 09월 15일 | 16.9평 | 1.9억 원",제주특별자치도 제주시 노형동 수덕9길 12,33.487604110023,126.476010216611
72,도남그랑팰리스,"[요약]
도남그랑팰리스 오피스텔은 제주특별자치도 제주시 도남동에 있으며, 최근 6개월간 16건의 거래가 있었고 평균 평당 가격은 14,333,715원입니다. 가장 최근 거래는 2025년 06월, 34.5평, 47000억 원에 체결되었습니다. 6개월 전 대비 약 4.4% 상승했습니다.

[거래내역]
- 2025년 06월 24일 | 34.5평 | 4.7억 원
- 2025년 05월 16일 | 34.5평 | 5.0억 원
- 2025년 05월 12일 | 34.8평 | 4.5억 원
- 2025년 02월 7일 | 34.5평 | 5.4억 원
- 2025년 02월 3일 | 34.3평 | 5.0억 원
- 2024년 12월 15일 | 34.8평 | 4.5억 원
- 2024년 12월 9일 | 34.3평 | 5.0억 원
- 2024년 11월 27일 | 34.3평 | 5.3억 원
- 2024년 11월 19일 | 35.8평 | 5.0억 원
- 2024년 11월 19일 | 34.3평 | 5.0억 원
- 2024년 10월 23일 | 34.5평 | 5.0억 원
- 2024년 10월 12일 | 35.8평 | 5.0억 원
- 2024년 09월 11일 | 35.8평 | 5.0억 원
- 2024년 08월 15일 | 35.8평 | 5.4억 원
- 2024년 07월 21일 | 35.8평 | 5.1억 원
- 2024년 04월 6일 | 35.8평 | 5.3억 원",제주특별자치도 제주시 도남동 신성로10길 40,33.4932566271225,126.530456194946
73,도남해든빌,"[요약]
도남해든빌 오피스텔은 제주특별자치도 제주시 이도이동에 있으며, 최근 6개월간 13건의 거래가 있었고 평균 평당 가격은 15,180,523원입니다. 가장 최근 거래는 2024년 01월, 24.3평, 30000억 원에 체결되었습니다. 6개월 전 대비 약 0.0% 하락했습니다.

[거래내역]
- 2024년 01월 12일 | 24.3평 | 3.0억 원
- 2023년 08월 31일 | 22.3평 | 3.0억 원
- 2023년 08월 31일 | 10.7평 | 1.6억 원
- 2023년 08월 31일 | 10.7평 | 1.6억 원
- 2021년 08월 20일 | 24.3평 | 3.4억 원
- 2020년 12월 10일 | 24.3평 | 3.6억 원
- 2020년 08월 25일 | 24.3평 | 3.7억 원
- 2020년 05월 1일 | 10.7평 | 1.7억 원
- 2020년 02월 3일 | 10.7평 | 1.8억 원
- 2020년 01월 30일 | 10.7평 | 1.8억 원
- 2019년 12월 27일 | 10.7평 | 1.6억 원
- 2019년 12월 15일 | 10.7평 | 1.8억 원
- 2019년 12월 12일 | 10.7평 | 1.8억 원",제주특별자치도 제주시 이도이동 고산동산서길 11-2,33.49390797548,126.530608817698
74,동홍 스카이빌,"[요약]
동홍 스카이빌 오피스텔은 제주특별자치도 서귀포시 동홍동에 있으며, 최근 6개월간 5건의 거래가 있었고 평균 평당 가격은 8,372,003원입니다. 가장 최근 거래는 2017년 12월, 23.8평, 20500억 원에 체결되었습니다. 6개월 전 대비 약 2.5% 상승했습니다.

[거래내역]
- 2017년 12월 19일 | 23.8평 | 2.0억 원
- 2017년 10월 10일 | 23.8평 | 2.0억 원
- 2017년 09월 1일 | 23.7평 | 2.0억 원
- 2017년 08월 30일 | 23.7평 | 2.0억 원
- 2017년 05월 13일 | 25.1평 | 2.0억 원",제주특별자치도 서귀포시 동홍동 동홍중앙로 153,33.2643393339595,126.57112354272
75,동홍동코아루오션뷰오피스텔,"[요약]
동홍동코아루오션뷰오피스텔 오피스텔은 제주특별자치도 서귀포시 동홍동에 있으며, 최근 6개월간 57건의 거래가 있었고 평균 평당 가격은 8,941,828원입니다. 가장 최근 거래는 2025년 02월, 25.4평, 21500억 원에 체결되었습니다. 6개월 전 대비 약 131.2% 상승했습니다.

[거래내역]
- 2025년 02월 18일 | 25.4평 | 2.1억 원
- 2024년 09월 14일 | 11.2평 | 0.9억 원
- 2024년 05월 18일 | 11.2평 | 1.0억 원
- 2024년 05월 3일 | 25.4평 | 1.6억 원
- 2024년 05월 2일 | 25.5평 | 1.8억 원
- 2024년 03월 22일 | 25.4평 | 2.3억 원
- 2024년 01월 30일 | 25.4평 | 1.6억 원
- 2024년 01월 26일 | 25.4평 | 2.2억 원
- 2023년 05월 24일 | 25.5평 | 2.4억 원
- 2023년 05월 18일 | 25.5평 | 2.4억 원
- 2023년 03월 13일 | 25.4평 | 2.3억 원
- 2023년 02월 24일 | 23.3평 | 1.9억 원
- 2022년 12월 13일 | 25.4평 | 2.7억 원
- 2022년 12월 12일 | 25.4평 | 2.4억 원
- 2022년 06월 25일 | 25.4평 | 2.4억 원
- 2022년 05월 30일 | 25.4평 | 2.8억 원
- 2022년 04월 15일 | 25.4평 | 2.2억 원
- 2022년 02월 10일 | 25.4평 | 2.6억 원
- 2021년 11월 15일 | 25.4평 | 2.2억 원
- 2021년 11월 5일 | 11.2평 | 1.1억 원",제주특별자치도 서귀포시 동홍동 태평로 499,33.2500359385408,126.571244501854
76,동홍아젤리아1,"[요약]
동홍아젤리아1 오피스텔은 제주특별자치도 서귀포시 동홍동에 있으며, 최근 6개월간 23건의 거래가 있었고 평균 평당 가격은 9,646,508원입니다. 가장 최근 거래는 2024년 03월, 17.5평, 14900억 원에 체결되었습니다. 6개월 전 대비 약 9.7% 하락했습니다.

[거래내역]
- 2024년 03월 29일 | 17.5평 | 1.5억 원
- 2024년 01월 8일 | 26.2평 | 2.3억 원
- 2023년 03월 7일 | 18.0평 | 1.6억 원
- 2022년 05월 31일 | 18.0평 | 1.7억 원
- 2022년 04월 17일 | 17.7평 | 1.5억 원
- 2022년 04월 4일 | 18.0평 | 1.8억 원
- 2019년 11월 28일 | 17.7평 | 1.2억 원
- 2019년 11월 28일 | 17.5평 | 1.2억 원
- 2019년 05월 9일 | 18.0평 | 1.6억 원
- 2019년 04월 19일 | 18.0평 | 1.9억 원
- 2019년 04월 19일 | 18.0평 | 1.9억 원
- 2019년 04월 19일 | 18.0평 | 1.8억 원
- 2019년 04월 19일 | 18.0평 | 1.8억 원
- 2019년 04월 19일 | 17.7평 | 1.8억 원
- 2019년 03월 27일 | 25.6평 | 2.8억 원
- 2019년 02월 26일 | 18.0평 | 1.9억 원
- 2019년 02월 22일 | 18.0평 | 1.9억 원
- 2019년 01월 8일 | 18.0평 | 1.9억 원
- 2018년 08월 8일 | 18.0평 | 1.9억 원
- 2018년 06월 25일 | 18.0평 | 2.0억 원",제주특별자치도 서귀포시 동홍동  ,33.2579021227103,126.56887224757
77,디오션시티1차,"[요약]
디오션시티1차 오피스텔은 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 17건의 거래가 있었고 평균 평당 가격은 10,237,884원입니다. 가장 최근 거래는 2025년 06월, 7.7평, 7700억 원에 체결되었습니다. 6개월 전 대비 약 6.9% 상승했습니다.

[거래내역]
- 2025년 06월 12일 | 7.7평 | 0.8억 원
- 2025년 06월 9일 | 7.7평 | 0.8억 원
- 2025년 05월 24일 | 13.4평 | 1.4억 원
- 2025년 04월 24일 | 7.3평 | 0.8억 원
- 2025년 04월 10일 | 7.7평 | 0.8억 원
- 2025년 03월 31일 | 7.3평 | 0.8억 원
- 2024년 10월 12일 | 7.3평 | 0.7억 원
- 2024년 10월 1일 | 7.3평 | 0.8억 원
- 2024년 08월 31일 | 7.7평 | 0.8억 원
- 2024년 05월 28일 | 7.7평 | 0.7억 원
- 2024년 05월 28일 | 7.7평 | 0.7억 원
- 2024년 04월 29일 | 7.3평 | 0.7억 원
- 2024년 04월 22일 | 7.7평 | 0.9억 원
- 2024년 04월 15일 | 7.7평 | 0.7억 원
- 2024년 01월 16일 | 7.3평 | 0.8억 원
- 2023년 12월 15일 | 7.7평 | 0.7억 원
- 2023년 11월 23일 | 10.9평 | 1.3억 원",제주특별자치도 제주시 연동 신대로18길 47,33.4844697731343,126.491189200294
78,디오션시티2차,"[요약]
디오션시티2차 오피스텔은 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 8건의 거래가 있었고 평균 평당 가격은 10,580,688원입니다. 가장 최근 거래는 2025년 06월, 7.3평, 7500억 원에 체결되었습니다. 6개월 전 대비 약 2.6% 하락했습니다.

[거래내역]
- 2025년 06월 9일 | 7.3평 | 0.8억 원
- 2024년 11월 21일 | 7.8평 | 0.8억 원
- 2024년 11월 6일 | 12.0평 | 1.0억 원
- 2024년 11월 5일 | 7.3평 | 0.8억 원
- 2024년 09월 26일 | 11.4평 | 1.1억 원
- 2024년 08월 2일 | 7.3평 | 0.8억 원
- 2024년 08월 1일 | 7.3평 | 0.8억 원
- 2023년 12월 28일 | 7.3평 | 0.9억 원",제주특별자치도 제주시 연동 연동10길 16,33.4844782604844,126.49160963443
79,라 스위트,"[요약]
라 스위트 오피스텔은 제주특별자치도 제주시 조천읍 신촌리에 있으며, 최근 6개월간 2건의 거래가 있었고 평균 평당 가격은 8,518,724원입니다. 가장 최근 거래는 2021년 12월, 25.5평, 20450억 원에 체결되었습니다. 6개월 전 대비 약 11.0% 하락했습니다.

[거래내역]
- 2021년 12월 29일 | 25.5평 | 2.0억 원
- 2021년 01월 12일 | 25.5평 | 2.3억 원",제주특별자치도 제주시 조천읍 신촌리 신북로 84,,
80,라온제나오피스텔,"[요약]
라온제나오피스텔 오피스텔은 제주특별자치도 서귀포시 표선면 표선리에 있으며, 최근 6개월간 15건의 거래가 있었고 평균 평당 가격은 11,228,460원입니다. 가장 최근 거래는 2025년 06월, 21.0평, 18800억 원에 체결되었습니다. 6개월 전 대비 약 1.6% 하락했습니다.

[거래내역]
- 2025년 06월 7일 | 21.0평 | 1.9억 원
- 2025년 05월 28일 | 19.8평 | 2.0억 원
- 2025년 04월 22일 | 21.2평 | 2.3억 원
- 2025년 04월 2일 | 19.8평 | 1.3억 원
- 2025년 01월 9일 | 20.4평 | 1.9억 원
- 2024년 12월 12일 | 21.2평 | 1.9억 원
- 2023년 09월 4일 | 21.0평 | 2.2억 원
- 2023년 07월 11일 | 20.6평 | 2.5억 원
- 2023년 07월 11일 | 21.0평 | 2.5억 원
- 2022년 10월 26일 | 19.8평 | 2.2억 원
- 2022년 02월 7일 | 21.2평 | 2.5억 원
- 2022년 01월 6일 | 21.2평 | 2.8억 원
- 2020년 05월 29일 | 21.2평 | 3.0억 원
- 2020년 02월 3일 | 19.8평 | 2.8억 원
- 2019년 09월 20일 | 20.4평 | 2.9억 원",제주특별자치도 서귀포시 표선면 표선리  ,33.3265291020191,126.828739926647
81,라온제나오피스텔삼도,"[요약]
라온제나오피스텔삼도 오피스텔은 제주특별자치도 제주시 삼도이동에 있으며, 최근 6개월간 54건의 거래가 있었고 평균 평당 가격은 9,585,715원입니다. 가장 최근 거래는 2025년 07월, 25.7평, 20000억 원에 체결되었습니다. 6개월 전 대비 약 13.0% 하락했습니다.

[거래내역]
- 2025년 07월 1일 | 25.7평 | 2.0억 원
- 2025년 06월 11일 | 23.7평 | 2.6억 원
- 2025년 02월 3일 | 24.9평 | 3.0억 원
- 2023년 07월 11일 | 21.9평 | 3.0억 원
- 2023년 07월 10일 | 24.9평 | 2.3억 원
- 2023년 05월 10일 | 21.9평 | 2.9억 원
- 2023년 03월 14일 | 22.4평 | 3.1억 원
- 2022년 08월 9일 | 23.3평 | 3.2억 원
- 2022년 05월 4일 | 23.3평 | 3.3억 원
- 2022년 02월 21일 | 23.7평 | 3.3억 원
- 2022년 01월 25일 | 22.2평 | 3.2억 원
- 2021년 12월 20일 | 22.4평 | 1.9억 원
- 2021년 12월 17일 | 25.7평 | 1.9억 원
- 2021년 12월 14일 | 22.4평 | 1.9억 원
- 2021년 12월 14일 | 25.7평 | 1.9억 원
- 2021년 12월 13일 | 22.4평 | 1.9억 원
- 2021년 12월 13일 | 24.9평 | 1.9억 원
- 2021년 12월 10일 | 23.3평 | 1.9억 원
- 2021년 12월 1일 | 24.9평 | 1.9억 원
- 2021년 11월 25일 | 22.2평 | 3.0억 원",제주특별자치도 제주시 삼도이동 탑동로13길 39,33.5170138078777,126.520795093562
82,라인힐,"[요약]
라인힐 오피스텔은 제주특별자치도 서귀포시 남원읍 남원리에 있으며, 최근 6개월간 3건의 거래가 있었고 평균 평당 가격은 9,713,681원입니다. 가장 최근 거래는 2022년 11월, 25.5평, 23000억 원에 체결되었습니다. 이전 거래와의 비교 정보는 부족합니다.

[거래내역]
- 2022년 11월 10일 | 25.5평 | 2.3억 원
- 2022년 07월 13일 | 25.5평 | 2.6억 원
- 2022년 07월 13일 | 25.5평 | 2.6억 원",제주특별자치도 서귀포시 남원읍 남원리 남원회관로 89,33.2794649279356,126.722247868862
83,레브하임3차,"[요약]
레브하임3차 오피스텔은 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 15,565,300원입니다. 가장 최근 거래는 2023년 03월, 14.0평, 18000억 원에 체결되었습니다. 6개월 전 대비 약 39.0% 하락했습니다.

[거래내역]
- 2023년 03월 10일 | 14.0평 | 1.8억 원
- 2022년 09월 7일 | 18.2평 | 3.0억 원
- 2022년 08월 25일 | 11.4평 | 2.0억 원
- 2022년 03월 8일 | 11.4평 | 1.8억 원",제주특별자치도 제주시 연동 신대로16길 3,33.4866136633533,126.495908837082
84,레지던스 에코지엘,"[요약]
레지던스 에코지엘 오피스텔은 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 2건의 거래가 있었고 평균 평당 가격은 12,541,551원입니다. 가장 최근 거래는 2025년 04월, 6.6평, 8050억 원에 체결되었습니다. 6개월 전 대비 약 4.2% 하락했습니다.

[거래내역]
- 2025년 04월 21일 | 6.6평 | 0.8억 원
- 2023년 08월 22일 | 6.6평 | 0.8억 원",제주특별자치도 제주시 노형동 원노형2길 29-5,33.4837383660727,126.481910099111
85,레지던스 이타스Ⅰ,"[요약]
레지던스 이타스Ⅰ 오피스텔은 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 6건의 거래가 있었고 평균 평당 가격은 9,474,193원입니다. 가장 최근 거래는 2025년 04월, 7.5평, 6950억 원에 체결되었습니다. 6개월 전 대비 약 8.6% 상승했습니다.

[거래내역]
- 2025년 04월 16일 | 7.5평 | 0.7억 원
- 2024년 11월 27일 | 7.5평 | 0.6억 원
- 2024년 11월 13일 | 7.5평 | 0.8억 원
- 2024년 10월 2일 | 7.5평 | 0.8억 원
- 2024년 08월 1일 | 7.5평 | 0.7억 원
- 2024년 04월 14일 | 7.5평 | 0.8억 원",제주특별자치도 제주시 연동 제원1길 31,33.4892994626084,126.486020937134
86,레지던스 이타스Ⅲ,"[요약]
레지던스 이타스Ⅲ 오피스텔은 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 5건의 거래가 있었고 평균 평당 가격은 10,361,484원입니다. 가장 최근 거래는 2025년 05월, 7.6평, 7300억 원에 체결되었습니다. 6개월 전 대비 약 33.6% 하락했습니다.

[거래내역]
- 2025년 05월 14일 | 7.6평 | 0.7억 원
- 2025년 05월 3일 | 7.6평 | 0.8억 원
- 2025년 04월 6일 | 7.6평 | 0.8억 원
- 2025년 03월 31일 | 11.8평 | 1.5억 원
- 2024년 10월 16일 | 11.8평 | 1.1억 원",제주특별자치도 제주시 연동 신광로 88,33.4842508755019,126.489656493264
87,레지던스에코씨엘,"[요약]
레지던스에코씨엘 오피스텔은 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 1건의 거래가 있었고 평균 평당 가격은 10,642,367원입니다. 가장 최근 거래는 2024년 10월, 7.5평, 8000억 원에 체결되었습니다. 이전 거래와의 비교 정보는 부족합니다.

[거래내역]
- 2024년 10월 30일 | 7.5평 | 0.8억 원",제주특별자치도 제주시 연동 노연로 129,33.4859757436003,126.493995682976
88,로얄쇼핑센타및오피스텔,"[요약]
로얄쇼핑센타및오피스텔 오피스텔은 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 38건의 거래가 있었고 평균 평당 가격은 5,315,381원입니다. 가장 최근 거래는 2024년 04월, 6.7평, 4000억 원에 체결되었습니다. 6개월 전 대비 약 38.7% 하락했습니다.

[거래내역]
- 2024년 04월 25일 | 6.7평 | 0.4억 원
- 2024년 04월 9일 | 14.9평 | 0.6억 원
- 2024년 03월 13일 | 8.8평 | 0.5억 원
- 2023년 12월 19일 | 15.0평 | 0.7억 원
- 2023년 12월 19일 | 15.0평 | 0.7억 원
- 2023년 02월 6일 | 8.7평 | 0.5억 원
- 2022년 12월 24일 | 13.9평 | 0.7억 원
- 2022년 11월 4일 | 12.0평 | 0.7억 원
- 2022년 11월 4일 | 5.8평 | 0.4억 원
- 2022년 08월 24일 | 12.0평 | 0.7억 원
- 2021년 10월 5일 | 13.9평 | 0.4억 원
- 2021년 09월 12일 | 13.9평 | 0.6억 원
- 2021년 06월 28일 | 8.8평 | 0.3억 원
- 2021년 05월 27일 | 10.6평 | 0.6억 원
- 2021년 03월 23일 | 12.0평 | 0.6억 원
- 2021년 03월 9일 | 8.8평 | 0.4억 원
- 2021년 01월 25일 | 8.8평 | 0.5억 원
- 2020년 01월 16일 | 13.9평 | 0.6억 원
- 2019년 11월 28일 | 12.0평 | 0.5억 원
- 2019년 11월 18일 | 5.8평 | 0.3억 원",제주특별자치도 제주시 연동 신대로12길 51,33.4885711655246,126.491113245438
89,로이빌,"[요약]
로이빌 오피스텔은 제주특별자치도 제주시 삼도이동에 있으며, 최근 6개월간 12건의 거래가 있었고 평균 평당 가격은 10,150,329원입니다. 가장 최근 거래는 2024년 12월, 24.8평, 23410억 원에 체결되었습니다. 6개월 전 대비 약 2.2% 상승했습니다.

[거래내역]
- 2024년 12월 31일 | 24.8평 | 2.3억 원
- 2023년 05월 23일 | 22.5평 | 2.3억 원
- 2021년 11월 29일 | 24.8평 | 2.6억 원
- 2019년 09월 30일 | 22.5평 | 2.3억 원
- 2018년 11월 16일 | 24.8평 | 2.6억 원
- 2016년 06월 18일 | 24.8평 | 2.5억 원
- 2016년 03월 25일 | 24.8평 | 2.6억 원
- 2016년 03월 20일 | 24.8평 | 2.6억 원
- 2016년 03월 20일 | 24.8평 | 2.5억 원
- 2016년 03월 10일 | 22.5평 | 2.3억 원
- 2016년 03월 10일 | 22.5평 | 2.2억 원
- 2016년 03월 10일 | 24.8평 | 2.6억 원",제주특별자치도 제주시 삼도이동  ,33.5117364098811,126.522210779322
90,루체빌,"[요약]
루체빌 오피스텔은 제주특별자치도 서귀포시 서귀동에 있으며, 최근 6개월간 7건의 거래가 있었고 평균 평당 가격은 12,798,181원입니다. 가장 최근 거래는 2022년 05월, 34.7평, 35000억 원에 체결되었습니다. 6개월 전 대비 약 15.1% 상승했습니다.

[거래내역]
- 2022년 05월 25일 | 34.7평 | 3.5억 원
- 2021년 10월 15일 | 38.1평 | 3.0억 원
- 2017년 12월 7일 | 10.5평 | 1.7억 원
- 2017년 12월 7일 | 34.7평 | 5.0억 원
- 2017년 10월 11일 | 38.1평 | 4.7억 원
- 2017년 10월 11일 | 10.5평 | 1.6억 원
- 2017년 08월 18일 | 34.7평 | 4.7억 원",제주특별자치도 서귀포시 서귀동 서문로41번길 8,33.2490427709972,126.558533083659
91,루체클래식,"[요약]
루체클래식 오피스텔은 제주특별자치도 서귀포시 법환동에 있으며, 최근 6개월간 10건의 거래가 있었고 평균 평당 가격은 10,415,562원입니다. 가장 최근 거래는 2022년 05월, 25.4평, 27500억 원에 체결되었습니다. 6개월 전 대비 약 0.0% 하락했습니다.

[거래내역]
- 2022년 05월 17일 | 25.4평 | 2.8억 원
- 2022년 02월 16일 | 25.6평 | 2.7억 원
- 2021년 08월 17일 | 25.6평 | 2.8억 원
- 2019년 12월 9일 | 25.6평 | 2.7억 원
- 2019년 04월 8일 | 25.6평 | 2.7억 원
- 2018년 06월 26일 | 25.6평 | 2.5억 원
- 2016년 12월 7일 | 25.6평 | 2.9억 원
- 2016년 11월 9일 | 25.6평 | 2.9억 원
- 2016년 02월 11일 | 25.4평 | 2.4억 원
- 2016년 02월 11일 | 25.4평 | 2.3억 원",제주특별자치도 서귀포시 법환동 법환로 51,33.2386865492916,126.510445406732
92,리나 더 하우스,"[요약]
리나 더 하우스 오피스텔은 제주특별자치도 제주시 애월읍 애월리에 있으며, 최근 6개월간 6건의 거래가 있었고 평균 평당 가격은 7,931,068원입니다. 가장 최근 거래는 2024년 12월, 17.5평, 12150억 원에 체결되었습니다. 6개월 전 대비 약 19.0% 하락했습니다.

[거래내역]
- 2024년 12월 16일 | 17.5평 | 1.2억 원
- 2024년 04월 12일 | 19.1평 | 1.5억 원
- 2022년 03월 23일 | 19.2평 | 1.7억 원
- 2021년 06월 29일 | 19.6평 | 1.6억 원
- 2020년 12월 18일 | 18.0평 | 1.5억 원
- 2019년 05월 29일 | 19.4평 | 1.5억 원",제주특별자치도 제주시 애월읍 애월리 애월로14길 6,33.4634786920202,126.321336725192
93,리움 오피스텔,"[요약]
리움 오피스텔 오피스텔은 제주특별자치도 서귀포시 동홍동에 있으며, 최근 6개월간 19건의 거래가 있었고 평균 평당 가격은 18,027,958원입니다. 가장 최근 거래는 2024년 04월, 15.8평, 25000억 원에 체결되었습니다. 6개월 전 대비 약 162.3% 상승했습니다.

[거래내역]
- 2024년 04월 25일 | 15.8평 | 2.5억 원
- 2023년 12월 8일 | 7.0평 | 1.0억 원
- 2023년 10월 5일 | 7.0평 | 0.9억 원
- 2023년 06월 15일 | 15.8평 | 2.0억 원
- 2022년 05월 11일 | 7.0평 | 1.5억 원
- 2021년 07월 8일 | 7.0평 | 1.5억 원
- 2021년 02월 22일 | 5.7평 | 1.1억 원
- 2021년 01월 18일 | 5.7평 | 1.1억 원
- 2020년 12월 18일 | 15.8평 | 2.5억 원
- 2020년 12월 4일 | 7.0평 | 1.4억 원
- 2020년 12월 4일 | 5.7평 | 1.1억 원
- 2020년 11월 12일 | 15.8평 | 2.5억 원
- 2020년 11월 12일 | 7.0평 | 1.4억 원
- 2020년 11월 12일 | 5.7평 | 1.1억 원
- 2020년 11월 12일 | 7.0평 | 1.4억 원
- 2020년 11월 2일 | 5.7평 | 1.1억 원
- 2020년 10월 26일 | 7.0평 | 1.2억 원
- 2020년 10월 26일 | 15.8평 | 2.5억 원
- 2020년 10월 22일 | 15.8평 | 2.8억 원",제주특별자치도 서귀포시 동홍동 동홍로 102,33.2575777449494,126.568724455408
94,메르헨하우스2,"[요약]
메르헨하우스2 오피스텔은 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 252건의 거래가 있었고 평균 평당 가격은 9,386,967원입니다. 가장 최근 거래는 2025년 06월, 6.1평, 4500억 원에 체결되었습니다. 6개월 전 대비 약 18.2% 하락했습니다.

[거래내역]
- 2025년 06월 23일 | 6.1평 | 0.5억 원
- 2025년 06월 23일 | 6.1평 | 0.5억 원
- 2025년 06월 11일 | 6.1평 | 0.5억 원
- 2025년 05월 30일 | 6.1평 | 0.5억 원
- 2025년 05월 13일 | 6.1평 | 0.5억 원
- 2025년 04월 30일 | 6.1평 | 0.5억 원
- 2025년 04월 30일 | 6.1평 | 0.4억 원
- 2025년 04월 22일 | 6.1평 | 0.5억 원
- 2025년 04월 8일 | 6.1평 | 0.5억 원
- 2025년 03월 28일 | 6.1평 | 0.5억 원
- 2025년 03월 27일 | 6.1평 | 0.5억 원
- 2025년 03월 25일 | 6.1평 | 0.6억 원
- 2025년 03월 21일 | 6.1평 | 0.5억 원
- 2025년 03월 1일 | 6.1평 | 0.5억 원
- 2025년 02월 27일 | 6.1평 | 0.5억 원
- 2025년 02월 13일 | 6.1평 | 0.5억 원
- 2025년 01월 7일 | 12.2평 | 1.0억 원
- 2024년 12월 29일 | 6.1평 | 0.6억 원
- 2024년 12월 26일 | 6.1평 | 0.6억 원
- 2024년 12월 23일 | 6.1평 | 0.5억 원",제주특별자치도 제주시 노형동 연북로 45,33.4823312960096,126.486404886231
95,메르헨하우스3,"[요약]
메르헨하우스3 오피스텔은 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 201건의 거래가 있었고 평균 평당 가격은 9,477,127원입니다. 가장 최근 거래는 2025년 06월, 5.6평, 4400억 원에 체결되었습니다. 6개월 전 대비 약 37.5% 상승했습니다.

[거래내역]
- 2025년 06월 18일 | 5.6평 | 0.4억 원
- 2025년 05월 13일 | 6.1평 | 0.5억 원
- 2025년 05월 1일 | 6.1평 | 0.5억 원
- 2025년 04월 30일 | 6.1평 | 0.4억 원
- 2025년 04월 11일 | 5.6평 | 0.3억 원
- 2025년 03월 14일 | 6.1평 | 0.5억 원
- 2025년 02월 24일 | 6.1평 | 0.5억 원
- 2025년 01월 9일 | 6.1평 | 0.5억 원
- 2024년 11월 26일 | 5.6평 | 0.3억 원
- 2024년 11월 4일 | 5.6평 | 0.3억 원
- 2024년 10월 18일 | 6.1평 | 0.5억 원
- 2024년 10월 14일 | 6.1평 | 0.5억 원
- 2024년 09월 26일 | 5.6평 | 0.4억 원
- 2024년 09월 1일 | 5.6평 | 0.5억 원
- 2024년 08월 28일 | 6.1평 | 0.5억 원
- 2024년 08월 27일 | 6.1평 | 0.5억 원
- 2024년 07월 10일 | 6.1평 | 0.5억 원
- 2024년 07월 4일 | 6.1평 | 0.5억 원
- 2024년 03월 24일 | 6.1평 | 0.5억 원
- 2024년 02월 24일 | 6.1평 | 0.5억 원",제주특별자치도 제주시 노형동 연북로 41,33.4823249526904,126.485853509836
96,메종프라임,"[요약]
메종프라임 오피스텔은 제주특별자치도 제주시 이도이동에 있으며, 최근 6개월간 11건의 거래가 있었고 평균 평당 가격은 11,455,919원입니다. 가장 최근 거래는 2024년 12월, 8.1평, 9300억 원에 체결되었습니다. 6개월 전 대비 약 7.0% 하락했습니다.

[거래내역]
- 2024년 12월 10일 | 8.1평 | 0.9억 원
- 2024년 10월 30일 | 8.5평 | 0.9억 원
- 2024년 10월 8일 | 10.2평 | 1.3억 원
- 2024년 10월 2일 | 8.1평 | 1.0억 원
- 2024년 09월 21일 | 10.2평 | 1.1억 원
- 2024년 09월 10일 | 8.1평 | 0.9억 원
- 2024년 03월 13일 | 10.1평 | 1.0억 원
- 2024년 01월 10일 | 8.0평 | 1.0억 원
- 2023년 11월 10일 | 8.1평 | 0.9억 원
- 2023년 11월 10일 | 8.1평 | 1.1억 원
- 2023년 08월 22일 | 8.1평 | 0.9억 원",제주특별자치도 제주시 이도이동 중앙로 262,33.4964644894256,126.531526392567
