NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1,제주특별자치도 서귀포시 중문동,1999-2,1999,2,민우중문,59.7000,202207,9,"12,500",-,2,-,-,1993,천제연로213번길 14-3,20220721,중개거래,제주 서귀포시,-
2,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.9450,202207,9,"58,300",-,2,-,-,1997,남광로 181,-,중개거래,제주 제주시,-
3,제주특별자치도 제주시 노형동,2532-11,2532,11,수덕,83.7300,202207,8,"14,000",-,5,-,-,1991,수덕5길 54,-,직거래,-,-
4,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,70.4929,202207,8,"35,000",-,6,-,-,2013,일주동로 8565,-,중개거래,제주 서귀포시,-
5,제주특별자치도 제주시 이도이동,1909-74,1909,74,명주2차,59.6900,202207,8,"19,500",-,4,-,-,1993,독짓골8길 57,-,직거래,-,-
6,제주특별자치도 제주시 연동,2307-4,2307,4,연동정한,84.7800,202207,8,"21,000",-,3,-,-,1992,일주서로 7882,-,직거래,-,-
7,제주특별자치도 서귀포시 대정읍 하모리,1440-6,1440,6,유성아트빌,80.6600,202207,8,"10,000",-,5,-,-,2007,동일하모로 188,-,직거래,-,-
8,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202207,8,"20,000",-,11,-,-,2000,우정로11길 22,20220718,중개거래,제주 제주시,-
9,제주특별자치도 제주시 노형동,2611-10,2611,10,영보2차,49.1300,202207,8,"15,000",-,7,-,-,1996,정존11길 17,-,중개거래,제주 제주시,-
10,제주특별자치도 제주시 노형동,913-9,913,9,노형아델하임,83.7600,202207,8,"40,000",-,5,-,-,2012,노연로 31,-,중개거래,제주 제주시,-
11,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,101.9934,202207,7,"71,500",-,2,-,-,2017,대청로 34,-,중개거래,제주 서귀포시,-
12,제주특별자치도 제주시 도두일동,2619-2,2619,2,도두네오하임B,83.3400,202207,7,"33,000",-,5,-,-,2017,도두항서7길 5-10,-,중개거래,제주 제주시,-
13,제주특별자치도 서귀포시 서귀동,150,150,0,효림스카이,35.2500,202207,7,"8,000",-,5,-,-,2007,태평로 446,-,중개거래,제주 서귀포시,-
14,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7000,202207,7,"14,000",-,2,-,-,1994,태평로512번길 10,-,직거래,-,-
15,제주특별자치도 서귀포시 서귀동,150,150,0,효림스카이,35.2500,202207,7,"8,000",-,5,-,-,2007,태평로 446,20220812,중개거래,제주 서귀포시,-
16,제주특별자치도 제주시 일도이동,335-16,335,16,일도지산위더스빌,64.8900,202207,6,"23,400",-,9,-,-,2005,신산로13길 25,-,중개거래,제주 제주시,-
17,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202207,6,"57,500",-,12,-,-,2016,대청로 12,20230615,중개거래,제주 서귀포시,-
18,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,101.9934,202207,6,"74,000",-,4,-,-,2017,대청로 34,20220816,중개거래,제주 서귀포시,-
19,제주특별자치도 서귀포시 대정읍 상모리,3078,3078,0,상모채움,72.4500,202207,6,"17,900",-,2,-,-,2020,상모로269번길 17,-,중개거래,제주 서귀포시,-
20,제주특별자치도 제주시 연동,1961-5,1961,5,한라하이츠빌라,128.6300,202207,6,"26,000",-,5,-,-,1998,도령로7길 22,-,중개거래,제주 제주시,-
21,제주특별자치도 제주시 연동,2325-6,2325,6,타워프로빌,138.1400,202207,6,"58,000",-,10,-,-,2010,도령로 95,-,중개거래,제주 제주시,-
22,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.6900,202207,6,"18,000",-,1,-,-,1988,동홍중앙로 10,-,직거래,-,-
23,제주특별자치도 제주시 외도일동,529-1,529,1,해밀마루,46.7400,202207,6,"21,800",-,5,-,-,2019,우정로15길 48,-,중개거래,제주 제주시,-
24,제주특별자치도 제주시 이도이동,1061-4,1061,4,영도센스빌,78.2500,202207,6,"24,500",-,7,-,-,2003,고산동산5길 42,-,중개거래,제주 제주시,-
25,제주특별자치도 제주시 애월읍 하귀1리,44-5,44,5,하귀올레,81.3800,202207,6,"30,000",-,1,-,-,2017,하귀1길 15,-,중개거래,제주 제주시,-
26,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202207,5,"25,300",-,5,-,-,2003,천제연로 239,-,중개거래,제주 서귀포시,-
27,제주특별자치도 서귀포시 표선면 표선리,1608-4,1608,4,다움채,80.9348,202207,5,"33,000",-,3,-,-,2017,표선관정로 70-11,-,중개거래,제주 서귀포시,-
28,제주특별자치도 서귀포시 서홍동,381-1,381,1,서강파인힐2차,84.9320,202207,5,"32,000",-,7,-,-,2013,홍중로 46,-,중개거래,제주 제주시,-
29,제주특별자치도 제주시 외도일동,463-13,463,13,아모르102,49.9704,202207,5,"14,500",-,4,-,-,2013,우령6길 15-5,-,직거래,-,-
30,제주특별자치도 제주시 노형동,2512-3,2512,3,탐라빌,84.9000,202207,5,"32,000",-,7,-,-,2001,수덕9길 72,-,중개거래,제주 제주시,-
31,제주특별자치도 제주시 한림읍 동명리,1581-1,1581,1,제주한림코아루,78.9930,202207,5,"25,500",-,1,-,-,2016,동명북2길 15,-,직거래,-,-
32,제주특별자치도 제주시 조천읍 조천리,1361-3,1361,3,대진유토피아빌리지(3차),46.9550,202207,5,"16,100",-,3,-,-,2017,조천14길 24,-,중개거래,제주 제주시,-
33,제주특별자치도 제주시 이도일동,1536-1,1536,1,공간아트빌,130.6100,202207,5,"35,000",-,2,-,-,2003,성지로 6,-,직거래,-,-
34,제주특별자치도 제주시 도남동,923-13,923,13,성환,48.9700,202207,5,"14,200",-,6,-,-,1991,신성로 91,-,중개거래,제주 서귀포시 제주 제주시,-
35,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,202207,5,"40,000",-,3,-,-,1993,천수로 72,20220819,중개거래,제주 제주시,-
36,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202207,4,"54,000",-,6,-,-,2016,대청로 12,-,중개거래,제주 서귀포시,-
37,제주특별자치도 서귀포시 안덕면 화순리,1131,1131,0,화순블루팰리스,73.9403,202207,4,"23,500",-,6,-,-,2017,화순중앙로12번길 3,-,중개거래,제주 서귀포시,-
38,제주특별자치도 서귀포시 서홍동,344-3,344,3,세림,81.1600,202207,4,"15,700",-,3,-,-,1990,홍중로 75,-,중개거래,제주 서귀포시,-
39,제주특별자치도 서귀포시 서귀동,224-2,224,2,대성뉴본,84.9700,202207,4,"23,500",-,7,-,-,2005,태평로 462,-,직거래,-,-
40,제주특별자치도 서귀포시 중문동,2433-2,2433,2,중문미듬하나로,59.3599,202207,3,"14,200",-,4,-,-,2002,천제연로232번길 18-5,20220705,중개거래,제주 서귀포시,-
41,제주특별자치도 서귀포시 중문동,2433-2,2433,2,중문미듬하나로,59.3599,202207,3,"14,200",-,4,-,-,2002,천제연로232번길 18-5,-,중개거래,제주 서귀포시,-
42,제주특별자치도 제주시 일도이동,1046-2,1046,2,기산,79.7400,202207,2,"25,000",-,2,-,-,1997,삼성로5길 9,-,중개거래,제주 제주시,-
43,제주특별자치도 서귀포시 대정읍 하모리,767-1,767,1,새움엘리시아1차아파트,84.6900,202207,2,"27,000",-,6,-,-,2016,신영로94번길 23,-,중개거래,제주 서귀포시,-
44,제주특별자치도 제주시 일도이동,330-26,330,26,삼부장미주상,40.2600,202207,1,"9,500",-,6,-,-,2004,고마로 56,-,중개거래,제주 제주시,-
45,제주특별자치도 제주시 연동,293-13,293,13,시스빌,39.7300,202207,1,"9,100",-,6,-,-,2004,연동11길 39,-,중개거래,제주 제주시,-
46,제주특별자치도 제주시 외도일동,463-1,463,1,아모르101,48.5429,202207,1,"16,600",-,5,-,-,2012,우정로6길 17,-,중개거래,제주 제주시,-
47,제주특별자치도 서귀포시 보목동,1280,1280,0,장안아파트101동102동,59.6600,202207,1,"8,500",-,5,-,-,1992,문필로 54,-,중개거래,제주 서귀포시,-
48,제주특별자치도 서귀포시 동홍동,359-3,359,3,모다드림,81.4900,202207,1,"25,000",-,2,-,-,2013,태평로 504,-,직거래,-,-
49,제주특별자치도 제주시 연동,2330-3,2330,3,일정제주아이빌,80.1419,202207,1,"24,000",-,5,-,-,2002,도령로13길 10,-,직거래,-,-
50,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,74.9400,202207,1,"44,500",-,11,-,-,2015,서호남로 92-16,-,중개거래,제주 서귀포시,-
51,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202206,30,"72,500",-,4,-,-,2001,원노형로 93,-,중개거래,제주 제주시,-
52,제주특별자치도 제주시 일도이동,132-43,132,43,일도세원멤버스(2차),79.5600,202206,30,"34,500",-,4,-,-,2018,고마로5길 5,-,중개거래,제주 제주시,-
53,제주특별자치도 제주시 삼양이동,2175-9,2175,9,수정맨션,67.9800,202206,30,"14,500",-,2,-,-,1991,지석10길 12,-,중개거래,제주 제주시,-
54,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,202206,30,"29,400",-,7,-,-,2000,우정로11길 22,-,중개거래,제주 서귀포시 제주 제주시,-
55,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,74.9400,202206,30,"42,800",-,3,-,-,2015,서호남로 92-16,-,중개거래,제주 서귀포시,-
56,제주특별자치도 제주시 연동,279-2,279,2,벽강하이본타워,40.0600,202206,30,"11,000",-,6,-,-,2003,신대로22길 40,-,직거래,-,-
57,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202206,30,"50,000",-,4,-,-,2013,화삼북로 136,-,직거래,-,-
58,제주특별자치도 서귀포시 표선면 표선리,507-2,507,2,표선해비치오션뷰아파트,79.3600,202206,30,"29,000",-,7,-,-,2016,표선중앙로43번길 25-6,-,직거래,-,-
59,제주특별자치도 서귀포시 서귀동,307-17,307,17,태흥엘리시안,84.7300,202206,29,"25,000",-,9,-,-,2014,천지로 31-1,-,중개거래,제주 서귀포시,-
60,제주특별자치도 서귀포시 서홍동,305-2,305,2,지오빌Ⅱ-2차,63.9082,202206,29,"28,500",-,8,-,-,2013,중앙로 189,-,중개거래,제주 서귀포시,-
61,제주특별자치도 제주시 이도이동,1130-4,1130,4,대유맨션,104.1000,202206,29,"22,000",-,2,-,-,1990,가령로 46,-,직거래,-,-
62,제주특별자치도 제주시 연동,2331-6,2331,6,신동부삼무3차,56.8600,202206,29,"14,300",-,7,-,-,2005,성신로1길 34,-,직거래,-,-
63,제주특별자치도 서귀포시 성산읍 고성리,1123-2,1123,2,드림펠리스,69.0088,202206,28,"20,300",-,3,-,-,2015,고성동서로 56,-,직거래,-,-
64,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,202206,28,"31,000",-,4,-,-,1991,용담로5길 25,-,중개거래,제주 제주시,-
65,제주특별자치도 제주시 용담이동,609-2,609,2,영보맨션,62.2200,202206,28,"12,000",-,4,-,-,1992,용화로5길 7,-,중개거래,제주 제주시,-
66,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.9800,202206,28,"73,000",-,13,-,-,2006,수덕로 44,-,중개거래,제주 제주시,-
67,제주특별자치도 제주시 일도이동,391-4,391,4,부양장미1차,82.6200,202206,28,"20,000",-,4,-,-,1993,가령골길 20,-,직거래,-,-
68,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.3000,202206,28,"21,000",-,3,-,-,1988,동홍중앙로 10,-,중개거래,제주 제주시,-
69,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202206,28,"22,000",-,3,-,-,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
70,제주특별자치도 서귀포시 중문동,1675-1,1675,1,남주(가동),51.4200,202206,28,"6,600",-,5,-,-,1991,천제연로213번길 33-4,-,중개거래,제주 서귀포시,-
71,제주특별자치도 제주시 건입동,940-3,940,3,현대,67.9300,202206,28,"20,000",-,3,-,-,1993,만덕로3길 26,-,직거래,-,-
72,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202206,28,"25,000",-,4,-,-,2000,우정로11길 22,-,중개거래,제주 서귀포시,-
73,제주특별자치도 제주시 도남동,73-1,73,1,대동베르빌,84.9800,202206,27,"21,300",-,1,-,-,2003,도남로15길 14,-,중개거래,제주 제주시,-
74,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202206,27,"26,500",-,11,-,-,2000,우정로11길 22,-,중개거래,제주 서귀포시 제주 제주시,-
75,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.8900,202206,27,"38,800",-,2,-,-,2016,중문상로82번길 15,-,중개거래,제주 서귀포시,-
76,제주특별자치도 제주시 일도이동,419-4,419,4,동남1,84.6800,202206,27,"20,000",-,1,-,-,1990,천수로 75,-,직거래,-,-
77,제주특별자치도 제주시 일도이동,113-4,113,4,일도1차대림,77.0200,202206,27,"42,000",-,4,-,-,1994,태성로 31,-,중개거래,제주 제주시,-
78,제주특별자치도 제주시 외도일동,529-4,529,4,외도에이스아크로빌2차,84.9800,202206,27,"31,500",-,5,-,-,2010,우정로7길 24,-,중개거래,제주 제주시,-
79,제주특별자치도 제주시 이도이동,1011-3,1011,3,영도갤럭시타운,22.3279,202206,27,"12,250",-,7,-,-,2017,중앙로 266,-,중개거래,제주 제주시,-
80,제주특별자치도 제주시 노형동,1028-1,1028,1,노형세기5차,59.8200,202206,26,"16,400",-,4,-,-,1995,월랑북길 43,-,중개거래,제주 제주시,-
81,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,202206,26,"32,000",-,1,-,-,1998,동화로1길 39,-,중개거래,광주 남구,-
82,제주특별자치도 서귀포시 성산읍 고성리,1499,1499,0,성산청담휴클래스,80.3475,202206,25,"32,500",-,3,-,-,2017,서성일로 1213-16,-,중개거래,제주 제주시,-
83,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,84.0874,202206,25,"44,500",-,10,-,-,2019,지석2길 3,-,중개거래,제주 제주시,-
84,제주특별자치도 제주시 연동,293-61,293,61,가나타운,48.3994,202206,25,"17,000",-,7,-,-,2014,은남4길 17,-,직거래,-,-
85,제주특별자치도 제주시 일도이동,154-15,154,15,성환사라봉,149.6300,202206,24,"37,000",-,5,-,-,1994,고마로13길 41,-,중개거래,제주 제주시,-
86,제주특별자치도 제주시 도남동,71,71,0,수선화(71),39.7500,202206,24,"12,300",-,4,-,-,1993,도남로17길 20,-,직거래,-,-
87,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.8900,202206,24,"39,000",-,3,-,-,2016,중문상로82번길 15,-,중개거래,제주 서귀포시,-
88,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.0900,202206,24,"66,000",-,1,-,-,2006,수덕로 44,-,중개거래,제주 제주시,-
89,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202206,24,"22,000",-,1,-,-,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
90,제주특별자치도 제주시 용담이동,609-2,609,2,영보맨션,62.2200,202206,24,"14,700",-,4,-,-,1992,용화로5길 7,-,중개거래,제주 제주시,-
91,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,38.2600,202206,24,"15,000",-,7,-,-,2018,중앙로 172,-,직거래,-,-
92,제주특별자치도 제주시 구좌읍 세화리,3647,3647,0,라메르힐,58.6694,202206,24,"23,800",-,6,-,-,2017,세화3길 27,-,중개거래,제주 제주시,-
93,제주특별자치도 제주시 도두일동,2619-2,2619,2,도두네오하임B,83.3400,202206,24,"33,000",-,5,-,-,2017,도두항서7길 5-10,-,중개거래,제주 제주시,-
94,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,49.5000,202206,23,"30,000",-,3,-,-,1998,동화로1길 10,-,중개거래,제주 제주시,-
95,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202206,23,"61,000",-,3,-,-,2016,대청로 12,-,중개거래,제주 서귀포시,-
96,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202206,23,"18,000",-,1,-,-,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
97,제주특별자치도 서귀포시 남원읍 남원리,76,76,0,라인힐,84.8700,202206,23,"28,000",-,6,-,-,2017,남원회관로 89,-,직거래,-,-
98,제주특별자치도 제주시 이도일동,1685-6,1685,6,남건휴먼스,33.4700,202206,23,"10,000",-,5,-,-,2014,서광로29길 22-7,-,직거래,-,-
99,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202206,23,"45,000",-,4,-,-,2001,우평로 318,-,중개거래,제주 서귀포시 제주 제주시,-
100,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,75.6500,202206,23,"60,500",-,8,-,-,2006,수덕로 44,-,직거래,-,-
101,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202206,23,"25,300",-,5,-,-,2003,천제연로 239,20220803,중개거래,제주 서귀포시,-
102,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,202206,22,"32,000",-,2,-,-,1990,인다15길 5-6,-,중개거래,제주 제주시,-
103,제주특별자치도 서귀포시 동홍동,506-1,506,1,대오,68.9800,202206,22,"17,000",-,2,-,-,1998,동홍서로 83,-,중개거래,제주 서귀포시,-
104,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202206,22,"23,000",-,3,-,-,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
105,제주특별자치도 제주시 노형동,1061-1,1061,1,노형영진1차,59.8600,202206,22,"19,000",-,6,-,-,1995,정존13길 23,-,직거래,-,-
106,제주특별자치도 제주시 연동,275-6,275,6,연동가나휘닉스1,36.8100,202206,22,"19,000",-,9,-,-,2011,신대로20길 46,-,중개거래,제주 제주시,-
107,제주특별자치도 제주시 연동,1964-2,1964,2,"대림(101,102동)",66.8500,202206,22,"32,000",-,3,-,-,1990,성신로 9,-,중개거래,제주 제주시,-
108,제주특별자치도 제주시 도남동,81-7,81,7,수선화(81-7),39.8900,202206,22,"11,000",-,3,-,-,1993,도남로13길 12,-,중개거래,제주 제주시,-
109,제주특별자치도 서귀포시 남원읍 남원리,141-1,141,1,남원예가,84.6300,202206,22,"30,600",-,5,-,-,2017,태위로657번길 8,-,직거래,-,-
110,제주특별자치도 제주시 도남동,800,800,0,도남1차e-편한세상,120.3620,202206,21,"80,500",-,8,-,-,2005,오남로 7-13,-,중개거래,제주 제주시,-
111,제주특별자치도 제주시 외도일동,634-9,634,9,허브라벤다,84.4900,202206,21,"27,000",-,7,-,-,2011,우정로16길 13,-,중개거래,제주 제주시,-
112,제주특별자치도 제주시 노형동,943,943,0,노형해모로루엔,84.9635,202206,21,"98,500",-,9,-,-,2019,원노형10길 20,-,중개거래,제주 제주시,-
113,제주특별자치도 제주시 건입동,1226-2,1226,2,골드트리,72.1805,202206,21,"29,800",-,3,-,-,2020,공덕길 1,-,직거래,-,-
114,제주특별자치도 서귀포시 법환동,736-7,736,7,제주오션스카이,84.7000,202206,21,"32,000",-,9,-,-,2017,김정문화로41번길 26,-,중개거래,제주 서귀포시,-
115,제주특별자치도 제주시 도남동,800,800,0,도남1차e-편한세상,120.3620,202206,21,"80,500",-,8,-,-,2005,오남로 7-13,20221221,중개거래,제주 제주시,-
116,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,7,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
117,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,8,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
118,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,9,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
119,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"80,000",-,7,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
120,제주특별자치도 서귀포시 동홍동,405-1,405,1,제이원파크,74.7980,202206,20,"22,900",-,5,-,-,2015,동홍서로 10-10,-,중개거래,제주 서귀포시,-
121,제주특별자치도 제주시 조천읍 함덕리,2875-1,2875,1,함덕비치빌,72.2000,202206,20,"27,000",-,6,-,-,2017,함덕6길 33,-,직거래,-,-
122,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"70,000",-,9,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
123,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"120,000",-,8,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
124,제주특별자치도 제주시 연동,260-24,260,24,갤럭시타운,40.9000,202206,20,"14,400",-,10,-,-,2012,도령로 106,-,중개거래,제주 제주시,-
125,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,6,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
126,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,5,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
127,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,4,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
128,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,4,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
129,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,6,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
130,제주특별자치도 제주시 조천읍 신촌리,1909,1909,0,광영타운,72.2100,202206,20,"34,470",-,6,-,-,2022,신촌7길 16,-,직거래,-,-
131,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.9570,202206,20,"61,000",-,10,-,-,2002,한라대학로 107,-,중개거래,제주 제주시,-
132,제주특별자치도 제주시 일도이동,151-15,151,15,대원상록수,66.9700,202206,20,"13,000",-,5,-,-,1994,고마로3길 32,-,직거래,-,-
133,제주특별자치도 서귀포시 서홍동,299-1,299,1,"태봉그린피아(101,102,103동)",59.4557,202206,20,"15,000",-,1,-,-,2002,홍중로 92,-,중개거래,제주 서귀포시,-
134,제주특별자치도 제주시 이도일동,1664-4,1664,4,광양미화,84.4600,202206,20,"17,000",-,5,-,-,1991,광양4길 22,-,중개거래,제주 제주시,-
135,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202206,20,"61,000",-,9,-,-,2016,대청로 12,-,중개거래,제주 서귀포시,-
136,제주특별자치도 제주시 연동,268-14,268,14,연동공간에버빌,84.1700,202206,20,"64,000",-,5,-,-,2005,신광로12길 2,-,중개거래,제주 제주시,-
137,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,202206,19,"36,000",-,2,-,-,1998,동화로1길 39,-,중개거래,제주 제주시,-
138,제주특별자치도 제주시 오라이동,1394-1,1394,1,오라동벽강하이본타워4차,84.7290,202206,19,"35,800",-,5,-,-,2017,사평6길 37-8,-,중개거래,제주 제주시,-
139,제주특별자치도 제주시 조천읍 조천리,2308-1,2308,1,아름아이빌7차,84.1340,202206,18,"26,300",-,5,-,-,2016,조천8길 20,-,중개거래,제주 제주시,-
140,제주특별자치도 제주시 일도이동,151-15,151,15,대원상록수,68.9500,202206,18,"11,000",-,3,-,-,1994,고마로3길 32,-,중개거래,제주 제주시,-
141,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.9375,202206,18,"26,000",-,1,-,-,2013,일주동로 8565,-,중개거래,제주 서귀포시 제주 제주시,-
142,제주특별자치도 제주시 이호이동,1049,1049,0,성지휴캐슬,82.5810,202206,18,"31,000",-,1,-,-,2017,오광로 69,-,중개거래,제주 제주시,-
143,제주특별자치도 제주시 연동,294-3,294,3,대원에버그린빌,28.7200,202206,18,"7,300",-,9,-,-,2012,노연로 126,-,중개거래,제주 제주시,-
144,제주특별자치도 제주시 노형동,2534-2,2534,2,노형위더스빌,66.6800,202206,18,"34,500",-,5,-,-,2013,수덕3길 43,-,중개거래,제주 제주시,-
145,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202206,18,"43,000",-,10,-,-,2001,과원로 11,20220708,중개거래,제주 제주시,-
146,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202206,18,"43,000",-,10,-,-,2001,과원로 11,-,중개거래,제주 제주시,-
147,제주특별자치도 제주시 노형동,3779-5,3779,5,인텔리젼트한빛,84.8695,202206,18,"37,000",-,9,-,-,2004,1100로 3349,-,직거래,-,-
148,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,67.3200,202206,18,"27,000",-,2,-,-,1991,용담로5길 25,-,중개거래,제주 제주시,-
149,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,202206,18,"66,600",-,10,-,-,2013,화삼로 12,-,중개거래,제주 제주시,-
150,제주특별자치도 제주시 이도일동,1244-3,1244,3,고덕쉐르빌,84.7900,202206,17,"29,000",-,3,-,-,2005,돈내길 46,-,직거래,-,-
151,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202206,17,"55,000",-,6,-,-,2017,대청로 11,-,중개거래,제주 서귀포시,-
152,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202206,17,"25,800",-,2,-,-,2003,천제연로 239,-,중개거래,제주 서귀포시,-
153,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202206,17,"21,900",-,1,-,-,2000,우정로11길 22,-,중개거래,제주 제주시,-
154,제주특별자치도 서귀포시 동홍동,139-11,139,11,세기1(다라동),82.8000,202206,17,"17,000",-,4,-,-,1990,태평로 549,-,중개거래,제주 서귀포시,-
155,제주특별자치도 제주시 일도이동,113-3,113,3,일도성환,77.5650,202206,17,"41,000",-,5,-,-,1995,태성로 23,-,중개거래,제주 제주시,-
156,제주특별자치도 제주시 도두일동,2614,2614,0,블루파크시티,21.2369,202206,17,"13,900",-,6,-,-,2018,도두항서길 41,-,중개거래,제주 제주시,-
157,제주특별자치도 제주시 노형동,1277-1,1277,1,세기4차,54.1950,202206,16,"14,500",-,1,-,-,1994,다랑곶4길 25,-,중개거래,제주 제주시,-
158,제주특별자치도 제주시 연동,280-13,280,13,삼무스위트빌,81.9700,202206,16,"24,500",-,9,-,-,2005,도령로 140,-,중개거래,제주 제주시,-
159,제주특별자치도 제주시 외도일동,496-1,496,1,아름지운아파트,76.0595,202206,16,"27,000",-,7,-,-,2016,우정로10길 19,-,직거래,-,-
160,제주특별자치도 제주시 애월읍 하귀1리,527-1,527,1,서진비치빌리지,73.4635,202206,16,"11,700",-,1,-,-,2001,하귀12길 12,-,중개거래,제주 제주시,-
161,제주특별자치도 제주시 삼양이동,2114-1,2114,1,한라하이츠빌A동,50.2800,202206,16,"14,500",-,4,-,-,2002,선사로 36,-,중개거래,제주 제주시,-
162,제주특별자치도 제주시 이도이동,777,777,0,주공3,47.0100,202206,16,"79,000",-,1,-,-,1989,구남로 31,-,중개거래,제주 제주시,-
