NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
29,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,74.3500,201912,27,"40,000",-,1,-,-,2006,수덕로 44,-,-,-,-
30,제주특별자치도 제주시 도남동,75-5,75,5,도남성원5차,80.1100,201912,27,"14,000",-,5,-,-,1997,도남로15길 21,-,-,-,-
31,제주특별자치도 제주시 노형동,2585-1,2585,1,중흥에스클래스(미리내마을),120.9434,201912,27,"56,000",-,9,-,-,2006,광평동로 66,-,-,-,-
32,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,201912,27,"43,500",-,4,-,-,2001,원노형로 93,-,-,-,-
33,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9921,201912,27,"43,500",-,10,-,-,2017,대청로 34,-,-,-,-
34,제주특별자치도 제주시 삼도이동,830-9,830,9,JNC패밀리II,31.2400,201912,27,"8,500",-,9,-,-,2013,관덕로2길 18,-,-,-,-
35,제주특별자치도 제주시 삼도일동,519-1,519,1,태흥그린피아,84.5500,201912,27,"30,500",-,7,-,-,2014,평전1길 7,-,-,-,-
36,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9994,201912,27,"56,600",-,4,-,-,2013,인다1길 20,-,-,-,-
37,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201912,27,"19,000",-,5,-,-,1993,천수로 72,-,-,-,-
38,제주특별자치도 제주시 연동,300-6,300,6,초석프라임빌,84.9100,201912,26,"26,100",-,8,-,-,2005,삼무로11길 15,-,-,-,-
39,제주특별자치도 제주시 연동,294-85,294,85,엘리시아,30.4500,201912,26,"10,000",-,3,-,-,2013,사장1길 16,-,-,-,-
40,제주특별자치도 제주시 노형동,2585-2,2585,2,노형이-편한세상,125.6590,201912,26,"74,000",-,5,-,-,2005,수덕로 78,-,-,-,-
41,제주특별자치도 서귀포시 동홍동,528-1,528,1,동홍동파밀리움,63.9524,201912,26,"30,000",-,4,-,-,2018,장수로 8,-,-,-,-
42,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,201912,26,"12,850",-,5,-,-,1999,중산간동로 8002,-,-,-,-
43,제주특별자치도 서귀포시 서귀동,204-40,204,40,올레더화이트,19.3211,201912,26,"9,350",-,4,-,-,2016,태평로431번길 28,-,-,-,-
44,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,201912,26,"27,000",-,5,-,-,2001,우평로 318,-,-,-,-
45,제주특별자치도 제주시 애월읍 하귀1리,44-5,44,5,하귀올레,80.9500,201912,26,"32,000",-,6,-,-,2017,하귀1길 15,-,-,-,-
46,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.7200,201912,26,"24,700",-,5,-,-,1993,만덕로3길 26,-,-,-,-
47,제주특별자치도 제주시 연동,258,258,0,연동뜨레모아,84.9044,201912,25,"53,000",-,8,-,-,2016,연동4길 36,-,-,-,-
48,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,52.3200,201912,25,"15,000",-,3,-,-,1992,독짓골2길 26,-,-,-,-
49,제주특별자치도 제주시 연동,251-16,251,16,제원2차,108.3400,201912,25,"48,500",-,5,-,-,1979,신광로6길 25,-,-,-,-
50,제주특별자치도 제주시 이도이동,1078-6,1078,6,부양장미2차,59.4000,201912,24,"18,000",-,5,-,-,1995,오복2길 27,-,-,-,-
51,제주특별자치도 제주시 용담삼동,541-4,541,4,용담이타스,84.6400,201912,24,"19,000",-,5,-,-,2012,용담로1길 18,-,-,-,-
52,제주특별자치도 제주시 노형동,731-1,731,1,현대아이파크,84.9800,201912,24,"52,800",-,9,-,-,2001,원노형로 90,-,-,-,-
53,제주특별자치도 제주시 삼도일동,539-1,539,1,신산스카이빌,83.2900,201912,24,"21,000",-,2,-,-,2006,전농로 68,-,-,-,-
54,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,139.5220,201912,24,"87,000",-,2,-,-,2002,연화로 25,-,-,-,-
55,제주특별자치도 제주시 도련일동,1751,1751,0,아르미아아파트,84.4362,201912,24,"29,000",-,5,-,-,2017,매촌2길 70,-,-,-,-
56,제주특별자치도 제주시 화북일동,1946-10,1946,10,화북,78.0600,201912,24,"14,000",-,6,-,-,1992,진동로5길 37,-,-,-,-
57,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,201912,24,"40,000",-,5,-,-,2001,과원북2길 12,-,-,-,-
58,제주특별자치도 제주시 연동,268-6,268,6,도원아미스,84.6900,201912,23,"22,000",-,7,-,-,2004,연동6길 29,-,-,-,-
59,제주특별자치도 제주시 조천읍 신촌리,1792-1,1792,1,에스디빌101동,84.4200,201912,23,"28,000",-,5,-,-,2016,신북로 60,-,-,-,-
60,제주특별자치도 제주시 도련일동,1789-2,1789,2,미듬하나로(도련),53.0916,201912,23,"11,500",-,1,-,-,2002,삼봉로 115-1,-,-,-,-
61,제주특별자치도 제주시 아라일동,6075-2,6075,2,미화,83.9800,201912,23,"24,000",-,4,-,-,1993,아란12길 8,-,-,-,-
62,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,201912,23,"39,900",-,9,-,-,2013,화삼로 12,-,-,-,-
63,제주특별자치도 제주시 용담이동,619,619,0,용두암현대3,79.7800,201912,23,"20,300",-,7,-,-,1992,성화로4길 56,-,-,-,-
64,제주특별자치도 제주시 외도일동,474-5,474,5,외도미듬하나로,83.7900,201912,23,"20,000",-,8,-,-,2004,우정로8길 10,-,-,-,-
65,제주특별자치도 제주시 이도이동,1909-19,1909,19,이도동아,59.9280,201912,23,"19,000",-,1,-,-,1996,독짓골8길 67,-,-,-,-
66,제주특별자치도 제주시 애월읍 하귀1리,265-1,265,1,기룡비치하임,84.3900,201912,23,"28,500",-,7,-,-,2016,하귀1길 1,-,-,-,-
67,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,201912,21,"45,000",-,11,-,-,2017,대청로 34,-,-,-,-
68,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,75.0140,201912,21,"51,500",-,5,-,-,2001,국기로 14,-,-,-,-
69,제주특별자치도 제주시 아라일동,6075-2,6075,2,미화,54.5000,201912,21,"14,200",-,5,-,-,1993,아란12길 8,-,-,-,-
70,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,201912,21,"49,000",-,1,-,-,2016,대청로 12,-,-,-,-
71,제주특별자치도 제주시 조천읍 신촌리,1807,1807,0,신촌4차에스디프라임(SDPRIME),75.5621,201912,21,"27,500",-,4,-,-,2019,신촌4길 7,-,-,-,-
72,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.8400,201912,21,"11,700",-,3,-,-,2000,우정로11길 22,-,-,-,-
73,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,79.8510,201912,20,"29,500",-,2,-,-,1997,남광로 181,-,-,-,-
74,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,29.9700,201912,20,"17,400",-,8,-,-,2015,태평로 509,-,-,-,-
75,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7000,201912,20,"12,000",-,5,-,-,1994,태평로512번길 10,-,-,-,-
76,제주특별자치도 제주시 이도이동,1011-3,1011,3,영도갤럭시타운,22.3279,201912,20,"11,750",-,6,-,-,2017,중앙로 266,-,-,-,-
77,제주특별자치도 제주시 노형동,2585-1,2585,1,중흥에스클래스(미리내마을),120.9434,201912,20,"56,600",-,3,-,-,2006,광평동로 66,-,-,-,-
78,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,32.7600,201912,20,"17,400",-,8,-,-,2015,태평로 509,-,-,-,-
79,제주특별자치도 제주시 화북이동,3489,3489,0,아뜨리움화북,76.5976,201912,20,"31,600",-,3,-,-,2018,연삼로 708-12,-,-,-,-
80,제주특별자치도 제주시 도남동,50-2,50,2,한성,66.7700,201912,20,"11,600",-,5,-,-,1995,도남서길 28,-,-,-,-
81,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,201912,20,"40,000",-,5,-,-,2013,화삼로 12,-,-,-,-
82,제주특별자치도 제주시 연동,1952-1,1952,1,정한맨션(A동),78.9300,201912,20,"13,500",-,4,-,-,1992,남녕로8길 10,-,-,-,-
83,제주특별자치도 제주시 오라일동,1085-4,1085,4,신화위더스빌더샵(29차),84.7000,201912,20,"37,000",-,9,-,-,2017,신성로 6-1,-,-,-,-
84,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,30.7400,201912,20,"17,400",-,8,-,-,2015,태평로 509,-,-,-,-
85,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9992,201912,20,"55,000",-,10,-,-,2013,인다1길 20,-,-,-,-
86,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,49.5000,201912,20,"17,200",-,4,-,-,1998,동화로1길 10,-,-,-,-
87,제주특별자치도 서귀포시 동홍동,201,201,0,삼아,84.4200,201912,20,"15,750",-,2,-,-,1991,태평로536번길 6,-,-,-,-
88,제주특별자치도 제주시 삼도일동,539-1,539,1,신산스카이빌,83.2900,201912,20,"21,000",-,4,-,-,2006,전농로 68,-,-,-,-
89,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,84.0874,201912,20,"40,000",-,3,-,-,2019,지석2길 3,-,-,-,-
90,제주특별자치도 제주시 한림읍 옹포리,283,283,0,한림오션캐슬아파트,84.9190,201912,20,"26,500",-,3,-,-,2018,한림로 554,-,-,-,-
91,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.7989,201912,20,"23,000",-,3,-,-,2013,일주동로 8565,-,-,-,-
92,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.6900,201912,20,"12,000",-,4,-,-,1988,동홍중앙로 10,-,-,-,-
93,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2000,201912,20,"8,500",-,5,-,-,2015,태평로 509,-,-,-,-
94,제주특별자치도 제주시 화북이동,3383-5,3383,5,부웅크리스탈6차아파트,81.9200,201912,19,"29,000",-,5,-,-,2019,거로남4길 19-1,-,-,-,-
95,제주특별자치도 제주시 용담삼동,541-4,541,4,용담이타스,84.6400,201912,19,"20,000",-,7,-,-,2012,용담로1길 18,-,-,-,-
96,제주특별자치도 제주시 도남동,71,71,0,수선화(71),39.7900,201912,19,"10,500",-,1,-,-,1993,도남로17길 20,-,-,-,-
97,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.9900,201912,19,"22,000",-,4,-,-,2003,천제연로 239,-,-,-,-
98,제주특별자치도 제주시 연동,2332-4,2332,4,연동엘리시아,84.9190,201912,19,"35,000",-,11,-,-,2011,도령로15길 6,-,-,-,-
99,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,201912,19,"18,500",-,4,-,-,2000,우정로11길 22,-,-,-,-
100,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201912,19,"16,300",-,1,-,-,2000,우정로11길 22,-,-,-,-
101,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.6900,201912,19,"15,000",-,4,-,-,1988,동홍중앙로 10,-,-,-,-
102,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.8400,201912,19,"31,800",-,3,-,-,2010,하귀9길 45,-,-,-,-
103,제주특별자치도 제주시 노형동,2585-1,2585,1,중흥에스클래스(미리내마을),120.9434,201912,19,"56,300",-,4,-,-,2006,광평동로 66,-,-,-,-
104,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.7500,201912,19,"14,000",-,4,-,-,1984,원노형10길 28,-,-,-,-
105,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,201912,19,"37,000",-,2,-,-,2001,과원로 27,-,-,-,-
106,제주특별자치도 제주시 이도일동,1529-6,1529,6,장원아이비,84.1400,201912,18,"22,700",-,7,-,-,2005,중앙로 109-1,-,-,-,-
107,제주특별자치도 제주시 도남동,77-1,77,1,우주도남,84.7230,201912,18,"17,800",-,2,-,-,1995,독짓골4길 11-6,-,-,-,-
108,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,59.9530,201912,18,"39,500",-,14,-,-,2001,국기로 14,-,-,-,-
109,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,49.5000,201912,18,"17,500",-,6,-,-,1998,동화로1길 10,-,-,-,-
110,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201912,18,"49,700",-,1,-,-,2012,아란9길 22,-,-,-,-
111,제주특별자치도 제주시 연동,261-44,261,44,제원1차,75.5300,201912,18,"39,000",-,1,-,-,1978,신광로6길 13,-,-,-,-
112,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.9375,201912,18,"25,000",-,9,-,-,2013,일주동로 8565,-,-,-,-
113,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.8900,201912,18,"25,500",-,1,-,-,2016,중문상로82번길 15,-,-,-,-
114,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201912,18,"23,500",-,6,-,-,1993,천수로 72,-,-,-,-
115,제주특별자치도 제주시 연동,280-13,280,13,삼무스위트빌,82.0400,201912,18,"21,000",-,4,-,-,2005,도령로 140,-,-,-,-
116,제주특별자치도 제주시 연동,294-3,294,3,대원에버그린빌,29.3100,201912,17,"9,700",-,6,-,-,2012,노연로 126,-,-,-,-
117,제주특별자치도 제주시 연동,294-3,294,3,대원에버그린빌,28.7200,201912,17,"9,500",-,6,-,-,2012,노연로 126,-,-,-,-
118,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201912,17,"12,150",-,6,-,-,2017,중문상로 41-3,-,-,-,-
119,제주특별자치도 제주시 연동,294-3,294,3,대원에버그린빌,24.0300,201912,17,"7,900",-,6,-,-,2012,노연로 126,-,-,-,-
120,제주특별자치도 제주시 연동,294-3,294,3,대원에버그린빌,24.5300,201912,17,"8,100",-,6,-,-,2012,노연로 126,-,-,-,-
121,제주특별자치도 제주시 도남동,49-3,49,3,성원2차,65.1600,201912,17,"11,000",-,3,-,-,1994,도남로10길 35-8,-,-,-,-
122,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.9684,201912,17,"39,000",-,4,-,-,2019,표선동서로193번길 37,-,-,-,-
123,제주특별자치도 제주시 외도일동,442-7,442,7,더펠리스3차,60.3200,201912,17,"20,700",-,7,-,-,2017,우령6길 3-6,-,-,-,-
124,제주특별자치도 제주시 연동,294-3,294,3,대원에버그린빌,24.0300,201912,17,"7,900",-,6,-,-,2012,노연로 126,-,-,-,-
125,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201912,17,"24,000",-,10,-,-,2001,과원로 11,-,-,-,-
126,제주특별자치도 제주시 연동,294-3,294,3,대원에버그린빌,28.7200,201912,17,"9,500",-,6,-,-,2012,노연로 126,-,-,-,-
127,제주특별자치도 서귀포시 동홍동,359-2,359,2,해피앙스,84.7459,201912,17,"23,000",-,2,-,-,2012,태평로 506,-,-,-,-
128,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,74.8300,201912,16,"41,250",-,3,-,-,2014,화삼로 32,-,-,-,-
129,제주특별자치도 제주시 애월읍 구엄리,1086,1086,0,대신빌라,94.9800,201912,16,"11,800",-,1,-,-,1992,구엄길 9,-,-,-,-
130,제주특별자치도 제주시 연동,290-58,290,58,아모르빌3차,84.5200,201912,16,"18,500",-,3,-,-,2004,연삼로 26-2,-,-,-,-
131,제주특별자치도 제주시 일도이동,46-1,46,1,혜성대유,59.8200,201912,16,"20,900",-,1,-,-,1995,연수로 40,-,-,-,-
132,제주특별자치도 제주시 연동,1952-4,1952,4,동남,73.3500,201912,16,"18,800",-,1,-,-,1991,남녕로 46,-,-,-,-
133,제주특별자치도 제주시 연동,251-38,251,38,제원3차,70.3900,201912,16,"36,000",-,4,-,-,1979,신광로6길 38,-,-,-,-
134,제주특별자치도 제주시 한림읍 한림리,1449-1,1449,1,회성푸르니5차,74.6913,201912,16,"21,000",-,6,-,-,2015,한림남2길 8,-,-,-,-
135,제주특별자치도 제주시 일도이동,113,113,0,일도우성1,59.4400,201912,16,"18,900",-,4,-,-,1995,태성로 3,-,-,-,-
136,제주특별자치도 제주시 화북이동,3489,3489,0,아뜨리움화북,76.9916,201912,16,"32,500",-,5,-,-,2018,연삼로 708-12,-,-,-,-
137,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.9900,201912,16,"13,700",-,5,-,-,1999,중산간동로 8002,-,-,-,-
138,제주특별자치도 제주시 이도일동,1688-9,1688,9,극동오벨리스크,91.4800,201912,15,"29,300",-,7,-,-,2008,서광로29길 38,-,-,-,-
139,제주특별자치도 제주시 일도이동,113-1,113,1,일도수선화,49.0600,201912,14,"13,500",-,3,-,-,1993,연삼로 560-1,-,-,-,-
140,제주특별자치도 제주시 도남동,81-10,81,10,JNC패밀리4차,77.9860,201912,14,"31,500",-,6,-,-,2015,연삼로 355,-,-,-,-
141,제주특별자치도 제주시 월평동,747,747,0,제주첨단꿈에그린3단지아파트,84.7938,201912,14,"39,500",-,6,-,-,2018,첨단로동길 106,-,-,-,-
142,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201912,14,"19,400",-,1,-,-,2001,과원로 11,-,-,-,-
143,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,201912,14,"15,800",-,3,-,-,1999,중산간동로 8002,-,-,-,-
144,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201912,14,"23,000",-,7,-,-,2001,과원로 11,-,-,-,-
145,제주특별자치도 제주시 노형동,930-1,930,1,에코빌리지Ⅰ,84.9000,201912,14,"34,000",-,9,-,-,2009,노연로 30,-,-,-,-
146,제주특별자치도 제주시 노형동,914-1,914,1,재형파크빌,83.1500,201912,14,"27,900",-,5,-,-,2003,원노형3길 17,-,-,-,-
147,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,101.9984,201912,14,"41,000",-,1,-,-,2017,첨단로동길 74,-,-,-,-
148,제주특별자치도 제주시 연동,310-20,310,20,제주세기,164.0000,201912,13,"30,000",-,5,-,-,1990,연삼로 64,-,-,-,-
149,제주특별자치도 제주시 외도일동,640-1,640,1,해마루풍경102동,54.4914,201912,13,"20,000",-,7,-,-,2013,우령서로 87,-,-,-,-
150,제주특별자치도 제주시 삼도이동,1234-3,1234,3,해온누리,84.6600,201912,13,"29,100",-,9,-,-,2015,중앙로24길 2,-,-,-,-
151,제주특별자치도 제주시 이도이동,1045-1,1045,1,제민그린빌,80.3100,201912,13,"24,700",-,6,-,-,2012,가령로 56,-,-,-,-
152,제주특별자치도 제주시 연동,1965-3,1965,3,연동이화,59.9900,201912,13,"14,000",-,4,-,-,1994,성신로 13-8,-,-,-,-
153,제주특별자치도 서귀포시 남원읍 남원리,1323-2,1323,2,남원에덴아파트,40.0000,201912,13,"7,800",-,2,-,-,1996,남원광지로 5,-,-,-,-
154,제주특별자치도 제주시 일도이동,377-9,377,9,인제아파트,39.8700,201912,13,"9,000",-,1,-,-,1975,고마로 91,-,-,-,-
155,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,201912,13,"42,000",-,7,-,-,2017,대청로 34,-,-,-,-
156,제주특별자치도 제주시 삼도일동,566-3,566,3,골든타워2차,60.2300,201912,13,"24,900",-,7,-,-,2018,삼오길 24,-,-,-,-
157,제주특별자치도 제주시 용담삼동,541-4,541,4,용담이타스,84.6400,201912,13,"28,700",-,7,-,-,2012,용담로1길 18,-,-,-,-
158,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201912,12,"15,000",-,9,-,-,2000,우정로11길 22,-,-,-,-
159,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201912,12,"18,900",-,4,-,-,1990,인다15길 5-6,-,-,-,-
160,제주특별자치도 제주시 연동,2332-6,2332,6,삼무원룸,32.6400,201912,12,"8,300",-,4,-,-,2002,도령로 123,-,-,-,-
161,제주특별자치도 제주시 일도이동,357-9,357,9,인제네오하임,84.9500,201912,12,"27,600",-,6,-,-,2013,고마로 71,-,-,-,-
162,제주특별자치도 제주시 일도이동,113-3,113,3,일도성환,77.5650,201912,12,"25,500",-,1,-,-,1995,태성로 23,-,-,-,-
163,제주특별자치도 제주시 일도이동,1046-2,1046,2,기산,79.7400,201912,12,"18,300",-,6,-,-,1997,삼성로5길 9,-,-,-,-
164,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201912,12,"55,200",-,11,-,-,2012,아란9길 22,-,-,-,-
165,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.1800,201912,12,"24,900",-,2,-,-,1993,만덕로3길 26,-,-,-,-
166,제주특별자치도 서귀포시 동홍동,1230-1,1230,1,동홍반석아르미,68.7117,201912,12,"14,000",-,7,-,-,2003,동홍로162번길 30,-,-,-,-
167,제주특별자치도 서귀포시 동홍동,1085-1,1085,1,포스트동홍1차,84.9905,201912,12,"28,500",-,7,-,-,2019,중산간동로7920번길 2,-,-,-,-
168,제주특별자치도 제주시 화북일동,1989-4,1989,4,덕진웰리브,84.9700,201912,12,"20,000",-,2,-,-,2004,진동로1길 24,-,-,-,-
169,제주특별자치도 제주시 삼도일동,566-3,566,3,골든타워2차,60.2300,201912,12,"24,900",-,7,-,-,2018,삼오길 24,-,-,-,-
170,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.8900,201912,12,"29,000",-,1,-,-,2016,중문상로82번길 15,-,-,-,-
171,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201912,12,"23,800",-,10,-,-,2001,과원로 11,-,-,-,-
172,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.7500,201912,12,"12,200",-,5,-,-,1984,원노형10길 28,-,-,-,-
173,제주특별자치도 제주시 노형동,1061-1,1061,1,노형영진1차,59.8600,201912,12,"15,500",-,2,-,-,1995,정존13길 23,-,-,-,-
174,제주특별자치도 제주시 조천읍 함덕리,1213,1213,0,노블하우스,84.8400,201912,12,"19,000",-,5,-,-,2014,함덕16길 55,-,-,-,-
175,제주특별자치도 제주시 노형동,1057-2,1057,2,노형이화2차,59.5200,201912,11,"15,010",-,3,-,-,1995,수덕로 13,-,-,-,-
176,제주특별자치도 제주시 노형동,1057-2,1057,2,노형이화2차,59.5200,201912,11,"15,010",-,4,-,-,1995,수덕로 13,-,-,-,-
177,제주특별자치도 제주시 외도일동,529-4,529,4,외도에이스아크로빌2차,84.9800,201912,11,"28,000",-,10,-,-,2010,우정로7길 24,-,-,-,-
178,제주특별자치도 제주시 도남동,800,800,0,도남1차e-편한세상,84.6470,201912,11,"40,000",-,9,-,-,2005,오남로 7-13,-,-,-,-
179,제주특별자치도 제주시 이도이동,888,888,0,주공1,42.7400,201912,11,"43,400",-,1,-,-,1985,구남로7길 36,-,-,-,-
