NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
43,제주특별자치도 제주시 연동,253-28,253,28,가나휘닉스Ⅱ,84.8197,202107,5,"33,500",-,5,-,-,2012,연동4길 16-2,-,-,-,-
44,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202107,5,"20,900",-,6,-,-,2000,우정로11길 22,-,-,-,-
45,제주특별자치도 제주시 노형동,1064-6,1064,6,세기1차,84.1200,202107,5,"36,700",-,1,-,-,1991,수덕5길 2,-,-,-,-
46,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202107,5,"18,800",-,3,-,-,1999,중산간동로 8002,-,-,-,-
47,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2000,202107,5,"6,800",-,8,-,-,2015,태평로 509,-,-,-,-
48,제주특별자치도 서귀포시 성산읍 고성리,1499,1499,0,성산청담휴클래스,83.0878,202107,5,"31,500",-,7,-,-,2017,서성일로 1213-16,-,-,-,-
49,제주특별자치도 제주시 애월읍 애월리,1622,1622,0,혁승애월다움,84.4265,202107,5,"19,000",-,4,-,-,2017,애원로 11,-,-,-,-
50,제주특별자치도 제주시 일도이동,46-1,46,1,혜성대유,59.8200,202107,4,"26,700",-,6,-,-,1995,연수로 40,-,-,-,-
51,제주특별자치도 서귀포시 서홍동,349-2,349,2,"민우아파트가동,나동",59.0800,202107,4,"12,900",-,3,-,-,1986,홍중로 53-3,-,-,-,-
52,제주특별자치도 제주시 연동,300-6,300,6,초석프라임빌,84.9100,202107,4,"29,900",-,8,-,-,2005,삼무로11길 15,-,-,-,-
53,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,68.5800,202107,3,"27,500",-,4,-,-,1990,인다15길 5,-,-,-,-
54,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.6700,202107,3,"68,000",-,4,-,-,2011,신설로 55,-,-,-,-
55,제주특별자치도 제주시 용담삼동,984-1,984,1,용담이레빌,69.7875,202107,3,"16,900",-,2,-,-,2013,용마로1길 15,-,-,-,-
56,제주특별자치도 서귀포시 법환동,744-1,744,1,스마트블루빌,39.9830,202107,3,"14,200",-,7,-,-,2014,김정문화로41번길 14-4,-,-,-,-
57,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.8900,202107,3,"31,500",-,5,-,-,2016,중문상로82번길 15,-,-,-,-
58,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,202107,3,"77,000",-,4,-,-,2012,아란9길 22,-,-,-,-
59,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,202107,3,"50,800",-,3,-,-,2017,첨단로동길 74,20210723,-,-,-
60,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202107,3,"72,000",-,10,-,-,2001,과원로 27,-,-,-,-
61,제주특별자치도 제주시 삼양이동,2135-2,2135,2,삼양더힐링빌,30.4800,202107,3,"12,500",-,3,-,-,2016,설촌로2길 30,-,-,-,-
62,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202107,3,"76,000",-,9,-,-,2001,원노형로 93,-,-,-,-
63,제주특별자치도 제주시 일도이동,357,357,0,태홍누리안(1차),84.6500,202107,3,"30,000",-,5,-,-,2005,고마로13길 14,-,-,-,-
64,제주특별자치도 제주시 노형동,920-12,920,12,경진아트빌,16.3125,202107,2,"6,500",-,7,-,-,2011,원노형2길 36,-,-,-,-
65,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,49.5000,202107,2,"22,000",-,7,-,-,1998,동화로1길 10,-,-,-,-
66,제주특별자치도 제주시 화북일동,1942-5,1942,5,한호맨션,66.6300,202107,2,"8,200",-,4,-,-,1992,진남로8길 44-3,-,-,-,-
67,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.8400,202107,2,"48,000",-,12,-,-,2010,하귀9길 45,-,-,-,-
68,제주특별자치도 제주시 연동,292-71,292,71,드림아트빌,84.5700,202107,2,"20,000",-,6,-,-,2004,신대로14길 24,-,-,-,-
69,제주특별자치도 제주시 건입동,672-5,672,5,미화(사라미화맨션),81.5400,202107,2,"10,000",-,5,-,-,1989,사라봉7길 20,-,-,-,-
70,제주특별자치도 서귀포시 서홍동,2004-1,2004,1,서홍반석타운,45.4200,202107,2,"7,000",-,4,-,-,2000,현청로 41-14,-,-,-,-
71,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,59.9300,202107,2,"27,000",-,1,-,-,1998,동화로1길 10,-,-,-,-
72,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,202107,2,"45,500",-,7,-,-,2015,서호남로 92-16,-,-,-,-
73,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,202107,2,"24,500",-,10,-,-,2000,우정로11길 22,-,-,-,-
74,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202107,2,"60,500",-,7,-,-,2016,대청로 12,-,-,-,-
75,제주특별자치도 제주시 외도일동,449-1,449,1,제웅1차솔내음빌리지,39.3000,202107,2,"9,650",-,6,-,-,2011,우정로 17,-,-,-,-
76,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202107,2,"41,500",-,8,-,-,2001,우평로 318,-,-,-,-
77,제주특별자치도 서귀포시 중문동,2433-2,2433,2,중문미듬하나로,57.3812,202107,1,"12,000",-,4,-,-,2002,천제연로232번길 18-5,-,-,-,-
78,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.6700,202107,1,"70,000",-,6,-,-,2011,신설로 55,-,-,-,-
79,제주특별자치도 서귀포시 강정동,158-1,158,1,윙스스카이2차,27.3000,202107,1,"7,100",-,4,-,-,2013,신서귀로51번길 33,-,-,-,-
80,제주특별자치도 서귀포시 남원읍 남원리,1323-2,1323,2,남원에덴아파트,40.0000,202107,1,"5,000",-,4,-,-,1996,남원광지로 5,-,-,-,-
81,제주특별자치도 제주시 이도일동,1245-5,1245,5,아이린아파트4차,84.5500,202107,1,"34,500",-,8,-,-,2015,동광로 35,-,-,-,-
82,제주특별자치도 제주시 애월읍 하귀1리,527-1,527,1,서진비치빌리지,62.7249,202107,1,"14,000",-,5,-,-,2001,하귀12길 12,-,-,-,-
83,제주특별자치도 제주시 도남동,47-10,47,10,도남일우,37.0500,202107,1,"5,400",-,6,-,-,1996,신성로4길 7,-,-,-,-
84,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.8541,202107,1,"23,700",-,2,-,-,2013,일주동로 8565,-,-,-,-
85,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202107,1,"20,500",-,3,-,-,2003,천제연로 239,-,-,-,-
86,제주특별자치도 제주시 한림읍 대림리,1781-2,1781,2,한림대성유니크아파트2차,82.5100,202107,1,"25,000",-,5,-,-,2017,한림상로 218,-,-,-,-
87,제주특별자치도 제주시 건입동,1004-4,1004,4,우일,59.2200,202107,1,"16,300",-,5,-,-,1993,만덕로3길 19,-,-,-,-
88,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),58.8000,202107,1,"19,200",-,2,-,-,1994,태평로512번길 10,-,-,-,-
89,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),39.0000,202107,1,"19,200",-,2,-,-,1994,태평로512번길 10,20210721,-,-,-
90,제주특별자치도 제주시 삼도일동,532-13,532,13,화인퍼스트빌,84.5449,202107,1,"29,700",-,3,-,-,2013,서사로 112,-,-,-,-
91,제주특별자치도 제주시 건입동,666-10,666,10,전원아트빌,84.4000,202106,30,"17,000",-,4,-,-,2003,사라봉1길 10,-,-,-,-
92,제주특별자치도 제주시 일도이동,355-16,355,16,일도주원라비앙,34.6900,202106,30,"9,500",-,4,-,-,2012,고마로 59,-,-,-,-
93,제주특별자치도 제주시 일도이동,365-1,365,1,용인아파트,47.5200,202106,30,"8,000",-,5,-,-,1998,고마로14길 16,-,-,-,-
94,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202106,30,"19,000",-,5,-,-,2000,우정로11길 22,-,-,-,-
95,제주특별자치도 서귀포시 대정읍 상모리,4170,4170,0,아이진베라뷰대정,84.9100,202106,30,"26,000",-,3,-,-,2017,상모로273번길 44,-,-,-,-
96,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,59.2517,202106,30,"21,000",-,5,-,-,2006,함덕30길 27,-,-,-,-
97,제주특별자치도 제주시 용담이동,467,467,0,용연N타운,83.9590,202106,30,"25,000",-,5,-,-,2003,흥운길 57,-,-,-,-
98,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,59.2517,202106,30,"20,000",-,3,-,-,2006,함덕30길 27,-,-,-,-
99,제주특별자치도 제주시 건입동,673,673,0,해한아모르빌,84.9500,202106,30,"21,500",-,9,-,-,2003,임항로 267,-,-,-,-
100,제주특별자치도 서귀포시 대정읍 상모리,4170,4170,0,아이진베라뷰대정,84.9100,202106,30,"26,000",-,3,-,-,2017,상모로273번길 44,20210720,-,-,-
101,제주특별자치도 제주시 노형동,1057-2,1057,2,노형이화2차,59.5200,202106,29,"15,900",-,3,-,-,1995,수덕로 13,-,-,-,-
102,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9994,202106,29,"78,500",-,6,-,-,2013,인다1길 20,-,-,-,-
103,제주특별자치도 제주시 삼도일동,552-3,552,3,대명2차꿈의고향,84.9700,202106,29,"25,200",-,5,-,-,2004,서광로19길 4,-,-,-,-
104,제주특별자치도 제주시 노형동,3779-5,3779,5,인텔리젼트한빛,83.5250,202106,29,"42,500",-,14,-,-,2004,1100로 3349,-,-,-,-
105,제주특별자치도 제주시 노형동,3779-5,3779,5,인텔리젼트한빛,83.5250,202106,29,"42,500",-,14,-,-,2004,1100로 3349,20210727,-,-,-
106,제주특별자치도 서귀포시 보목동,875,875,0,로얄하이츠맨션,83.7000,202106,29,"15,000",-,1,-,-,1990,마소물로8번길 10-1,-,-,-,-
107,제주특별자치도 제주시 이호이동,113-2,113,2,이호엘리시아아파트,60.9590,202106,29,"22,500",-,2,-,-,2017,대동길 10,-,-,-,-
108,제주특별자치도 제주시 이호이동,117,117,0,해밀타운,83.0300,202106,29,"31,900",-,3,-,-,2019,대동길 17-4,-,-,-,-
109,제주특별자치도 제주시 도남동,69,69,0,도남무지개,69.5700,202106,29,"16,300",-,2,-,-,1994,도남로 125,-,-,-,-
110,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,84.9963,202106,29,"71,000",-,6,-,-,2003,한라대학로 107,-,-,-,-
111,제주특별자치도 제주시 노형동,935-6,935,6,해마루,84.8593,202106,29,"29,500",-,2,-,-,2006,원노형6길 31-13,-,-,-,-
112,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202106,28,"35,500",-,1,-,-,2001,우평로 318,20211007,-,-,-
113,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,68.9300,202106,28,"28,000",-,4,-,-,2016,중문상로82번길 15,-,-,-,-
114,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202106,28,"20,500",-,2,-,-,2003,천제연로 239,-,-,-,-
115,제주특별자치도 서귀포시 동홍동,88-1,88,1,충암7차,84.7300,202106,28,"12,200",-,4,-,-,2003,동홍서로112번길 4-1,-,-,-,-
116,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.9570,202106,28,"58,000",-,3,-,-,2003,한라대학로 107,20210812,-,-,-
117,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.8400,202106,28,"45,000",-,11,-,-,2010,하귀9길 45,-,-,-,-
118,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.8400,202106,28,"39,000",-,9,-,-,2010,하귀9길 45,-,-,-,-
119,제주특별자치도 제주시 연동,2307-4,2307,4,연동정한,84.7800,202106,28,"20,600",-,1,-,-,1992,일주서로 7882,-,-,-,-
120,제주특별자치도 제주시 삼양이동,2113-2,2113,2,한라하이츠빌B,83.5150,202106,28,"25,000",-,7,-,-,2002,선사로 33,-,-,-,-
121,제주특별자치도 제주시 외도일동,636-3,636,3,챠밍2차,84.9800,202106,28,"24,000",-,5,-,-,2005,우령4길 37,-,-,-,-
122,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202106,28,"35,500",-,1,-,-,2001,우평로 318,20210924,-,-,-
123,제주특별자치도 서귀포시 서홍동,2595,2595,0,프리미엄성보파크,81.0695,202106,28,"29,000",-,3,-,-,2019,중산간동로 8022,-,-,-,-
124,제주특별자치도 제주시 일도이동,330-13,330,13,지산20차인화위더스빌,35.1800,202106,28,"13,000",-,3,-,-,2013,고마로10길 4,-,-,-,-
125,제주특별자치도 제주시 외도일동,640-1,640,1,해마루풍경102동,44.5001,202106,28,"20,000",-,8,-,-,2013,우령서로 87,-,-,-,-
126,제주특별자치도 제주시 외도일동,439-6,439,6,블루배리,82.9400,202106,27,"24,000",-,2,-,-,2008,우령6길 2,-,-,-,-
127,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,84.9213,202106,27,"34,500",-,2,-,-,2013,일주동로 8565,-,-,-,-
128,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,202106,27,"24,000",-,8,-,-,2000,우정로11길 22,-,-,-,-
129,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202106,26,"49,500",-,11,-,-,2017,대청로 11,-,-,-,-
130,제주특별자치도 제주시 일도이동,360-11,360,11,일도위더스빌23차,84.5200,202106,26,"37,900",-,7,-,-,2014,동광로15길 2,-,-,-,-
131,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,202106,26,"46,000",-,10,-,-,2015,서호남로 92-16,-,-,-,-
132,제주특별자치도 서귀포시 서귀동,577-1,577,1,에이원씨티빌,57.9500,202106,26,"16,000",-,5,-,-,2015,솔동산로 9-5,-,-,-,-
133,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202106,26,"73,000",-,7,-,-,2001,과원로 27,-,-,-,-
134,제주특별자치도 제주시 조천읍 함덕리,3052-1,3052,1,함덕해밀타운아파트,84.8200,202106,26,"31,000",-,4,-,-,2018,신북로 460,-,-,-,-
135,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,101.9994,202106,26,"87,000",-,12,-,-,2012,아란9길 22,-,-,-,-
136,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,68.5800,202106,26,"33,000",-,2,-,-,1990,인다15길 5,-,-,-,-
137,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9992,202106,26,"79,000",-,5,-,-,2013,인다1길 20,-,-,-,-
138,제주특별자치도 제주시 이도일동,1692-2,1692,2,신세계에덴,59.9860,202106,25,"18,500",-,4,-,-,1995,오현길 9,-,-,-,-
139,제주특별자치도 제주시 봉개동,1965-6,1965,6,봉개갤럭시타운1차,60.2425,202106,25,"21,000",-,4,-,-,2016,봉개4길 22,-,-,-,-
140,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202106,25,"19,500",-,4,-,-,1999,중산간동로 8002,-,-,-,-
141,제주특별자치도 제주시 연동,294-107,294,107,현암노블레스빌1차,69.0800,202106,25,"22,800",-,3,-,-,2005,신대로18길 22,-,-,-,-
142,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.8400,202106,25,"17,000",-,10,-,-,2000,우정로11길 22,-,-,-,-
143,제주특별자치도 제주시 연동,2325-6,2325,6,타워프로빌,84.9400,202106,25,"41,000",-,16,-,-,2010,도령로 95,-,-,-,-
144,제주특별자치도 제주시 이호이동,117,117,0,해밀타운,83.0300,202106,25,"39,800",-,5,-,-,2019,대동길 17-4,-,-,-,-
145,제주특별자치도 서귀포시 동홍동,1202-1,1202,1,동홍동예그린하우스텔4차,70.0624,202106,25,"15,500",-,7,-,-,2016,중산간동로7929번길 26,-,-,-,-
146,제주특별자치도 제주시 노형동,2528-1,2528,1,성환그린1차,59.5800,202106,25,"24,800",-,1,-,-,1996,정존5길 39,-,-,-,-
147,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,84.3616,202106,25,"58,000",-,9,-,-,2013,화삼로 166,-,-,-,-
148,제주특별자치도 제주시 연동,257,257,0,디지털한빛,84.7190,202106,25,"47,500",-,12,-,-,2005,연동4길 32,-,-,-,-
149,제주특별자치도 제주시 건입동,1120,1120,0,청은환타지아,82.8800,202106,24,"16,500",-,1,-,-,2002,동문로9길 3,-,-,-,-
150,제주특별자치도 제주시 조천읍 함덕리,3052-1,3052,1,함덕해밀타운아파트,78.9200,202106,24,"28,000",-,6,-,-,2018,신북로 460,-,-,-,-
151,제주특별자치도 서귀포시 표선면 표선리,507-2,507,2,표선해비치오션뷰아파트,79.3100,202106,24,"24,000",-,4,-,-,2016,표선중앙로43번길 25-6,-,-,-,-
152,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.7500,202106,24,"16,300",-,4,-,-,1984,원노형10길 28,-,-,-,-
153,제주특별자치도 제주시 노형동,1057-2,1057,2,노형이화2차,59.5200,202106,24,"15,450",-,4,-,-,1995,수덕로 13,-,-,-,-
154,제주특별자치도 제주시 일도이동,132-44,132,44,서반,75.1924,202106,24,"18,500",-,4,-,-,2000,고마로 21,-,-,-,-
155,제주특별자치도 제주시 연동,292-4,292,4,연동휴레스트2차,20.5600,202106,24,"6,300",-,3,-,-,2014,은남1길 22,-,-,-,-
156,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202106,24,"19,000",-,2,-,-,1999,중산간동로 8002,-,-,-,-
157,제주특별자치도 제주시 한림읍 수원리,763,763,0,갤럭시한수풀랜드,84.7700,202106,24,"24,500",-,7,-,-,2016,한림로 785,-,-,-,-
158,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,202106,24,"56,000",-,6,-,-,2017,대청로 34,-,-,-,-
159,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202106,24,"19,000",-,3,-,-,2000,우정로11길 22,-,-,-,-
160,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7000,202106,23,"16,300",-,5,-,-,1994,태평로512번길 10,-,-,-,-
161,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.9700,202106,23,"22,900",-,4,-,-,2003,천제연로 239,-,-,-,-
162,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.9900,202106,23,"21,000",-,3,-,-,2003,천제연로 239,-,-,-,-
163,제주특별자치도 제주시 삼도이동,941,941,0,미듬밀레니엄,84.9200,202106,23,"19,500",-,11,-,-,2001,중앙로12길 34,-,-,-,-
164,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202106,23,"42,000",-,1,-,-,2017,대청로 11,-,-,-,-
165,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,202106,23,"24,500",-,6,-,-,1991,용담로5길 25,-,-,-,-
166,제주특별자치도 제주시 연동,273-43,273,43,제주연동리슈빌디에스,29.9290,202106,23,"13,700",-,7,-,-,2018,노연로 103,-,-,-,-
167,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,202106,23,"44,800",-,9,-,-,2015,서호남로 92-16,-,-,-,-
168,제주특별자치도 제주시 외도일동,439-5,439,5,위너스,133.1800,202106,23,"41,000",-,3,-,-,2011,우령8길 5-7,-,-,-,-
169,제주특별자치도 제주시 노형동,1060-4,1060,4,동덕,58.9200,202106,23,"20,000",-,6,-,-,1997,정존11길 30,-,-,-,-
170,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202106,23,"30,000",-,1,-,-,2001,과원로 11,20210930,-,-,-
171,제주특별자치도 제주시 노형동,1060-4,1060,4,동덕,58.9200,202106,23,"20,000",-,6,-,-,1997,정존11길 30,-,-,-,-
172,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202106,23,"61,000",-,3,-,-,2001,과원로 27,-,-,-,-
173,제주특별자치도 제주시 도남동,69,69,0,도남무지개,69.5700,202106,23,"17,006",-,4,-,-,1994,도남로 125,-,-,-,-
174,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),39.0000,202106,23,"16,000",-,4,-,-,1994,태평로512번길 10,-,-,-,-
175,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202106,22,"15,100",-,5,-,-,1999,중산간동로 8002,-,-,-,-
176,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,84.9213,202106,22,"36,200",-,8,-,-,2013,일주동로 8565,-,-,-,-
