전용면적(㎡),계약년월,계약일,건축년도,거래금액,계약년도,계약월,시,읍면동
55.965,2018-07,13,2018,206100000,2018,7,제주시,일도이동
27.7925,2018-07,13,2003,61000000,2018,7,제주시,연동
84.27,2018-07,10,2018,302780000,2018,7,제주시,일도이동
64.835,2018-07,9,2018,257000000,2018,7,제주시,일도이동
20.14,2018-07,9,2004,49500000,2018,7,제주시,노형동
30.0,2018-07,4,1991,59000000,2018,7,제주시,노형동
74.76,2018-07,4,2018,280000000,2018,7,제주시,연동
20.14,2018-07,4,2004,64000000,2018,7,제주시,노형동
74.76,2018-07,3,2018,319000000,2018,7,제주시,연동
30.0,2018-07,3,1991,63000000,2018,7,제주시,노형동
36.247,2018-07,2,2016,230000000,2018,7,서귀포시,대정읍
80.82,2018-07,2,2018,265000000,2018,7,서귀포시,표선면
33.6,2018-07,1,1990,80000000,2018,7,제주시,연동
30.0,2018-06,30,1991,66000000,2018,6,제주시,노형동
74.76,2018-06,29,2018,284000000,2018,6,제주시,연동
26.79,2018-06,28,2018,141300000,2018,6,제주시,연동
20.14,2018-06,28,2004,62000000,2018,6,제주시,노형동
31.8709,2018-06,27,2018,219200000,2018,6,서귀포시,중문동
43.44,2018-06,27,2015,100000000,2018,6,제주시,외도일동
84.7,2018-06,26,2016,250000000,2018,6,서귀포시,법환동
36.203,2018-06,26,1991,60000000,2018,6,제주시,노형동
59.423,2018-06,25,2017,195500000,2018,6,서귀포시,동홍동
61.36,2018-06,25,2016,170000000,2018,6,제주시,외도일동
67.9934,2018-06,21,2018,296550000,2018,6,제주시,노형동
33.8504,2018-06,20,2017,150000000,2018,6,서귀포시,서귀동
79.1442,2018-06,20,2018,250000000,2018,6,서귀포시,남원읍
30.0,2018-06,19,1991,65000000,2018,6,제주시,노형동
30.0,2018-06,18,1991,75000000,2018,6,제주시,노형동
64.835,2018-06,18,2018,226800000,2018,6,제주시,일도이동
79.9806,2018-06,13,2017,235000000,2018,6,서귀포시,서호동
32.0,2018-06,11,1992,30000000,2018,6,서귀포시,서귀동
20.14,2018-06,11,2004,55000000,2018,6,제주시,노형동
71.0271,2018-06,7,2017,254000000,2018,6,서귀포시,서홍동
20.14,2018-06,7,2004,70000000,2018,6,제주시,노형동
84.27,2018-06,1,2018,324780000,2018,6,제주시,일도이동
20.14,2018-05,31,2004,60000000,2018,5,제주시,노형동
20.14,2018-05,31,2004,65000000,2018,5,제주시,노형동
108.33,2018-05,31,2011,250000000,2018,5,제주시,이도이동
30.39,2018-05,29,2018,167140000,2018,5,제주시,연동
26.97,2018-05,28,2018,142100000,2018,5,제주시,연동
30.39,2018-05,28,2018,171840000,2018,5,제주시,연동
40.27,2018-05,25,2005,98500000,2018,5,제주시,삼도이동
30.39,2018-05,25,2018,170240000,2018,5,제주시,연동
26.79,2018-05,25,2018,142900000,2018,5,제주시,연동
36.4,2018-05,23,1992,30000000,2018,5,서귀포시,서귀동
36.855,2018-05,23,1991,80000000,2018,5,제주시,노형동
84.9,2018-05,21,2018,236000000,2018,5,서귀포시,남원읍
42.4,2018-05,21,1992,45000000,2018,5,서귀포시,서귀동
35.1,2018-05,21,2014,128000000,2018,5,제주시,도련일동
29.16,2018-05,21,1992,62000000,2018,5,제주시,연동
82.99,2018-05,20,2017,270000000,2018,5,제주시,조천읍
84.19,2018-05,18,2012,260000000,2018,5,제주시,연동
42.38,2018-05,17,2015,107000000,2018,5,제주시,외도일동
43.44,2018-05,17,2015,107000000,2018,5,제주시,외도일동
29.63,2018-05,17,2006,82000000,2018,5,제주시,연동
84.89,2018-05,17,2018,231000000,2018,5,서귀포시,남원읍
35.2,2018-05,14,2003,90000000,2018,5,제주시,노형동
25.025,2018-05,8,2017,150060000,2018,5,제주시,연동
36.4,2018-05,8,1992,41500000,2018,5,서귀포시,서귀동
55.3508,2018-05,8,2017,240000000,2018,5,서귀포시,서귀동
25.025,2018-05,8,2017,146610000,2018,5,제주시,연동
35.2,2018-05,6,2003,94000000,2018,5,제주시,노형동
102.25,2018-05,3,2017,300000000,2018,5,제주시,삼도일동
84.89,2018-05,2,2016,192500000,2018,5,제주시,한림읍
83.8428,2018-04,26,2018,270000000,2018,4,서귀포시,남원읍
20.14,2018-04,25,2004,62000000,2018,4,제주시,노형동
79.9806,2018-04,25,2017,235000000,2018,4,서귀포시,서호동
80.82,2018-04,24,2018,245000000,2018,4,서귀포시,표선면
42.415,2018-04,23,2017,226810000,2018,4,제주시,연동
18.66,2018-04,23,2004,55000000,2018,4,제주시,노형동
20.14,2018-04,18,2004,75000000,2018,4,제주시,노형동
80.82,2018-04,17,2018,265000000,2018,4,서귀포시,표선면
74.9396,2018-04,16,2018,278000000,2018,4,제주시,화북이동
20.14,2018-04,13,2004,72000000,2018,4,제주시,노형동
24.89,2018-04,13,2017,125000000,2018,4,서귀포시,대정읍
74.76,2018-04,13,2018,299000000,2018,4,제주시,연동
74.76,2018-04,12,2018,315000000,2018,4,제주시,연동
33.8504,2018-04,12,2017,144000000,2018,4,서귀포시,서귀동
34.755,2018-04,12,1991,60000000,2018,4,제주시,노형동
71.44,2018-04,12,2017,237890000,2018,4,서귀포시,표선면
84.79,2018-04,12,2018,253000000,2018,4,제주시,이호이동
79.1442,2018-04,10,2018,195000000,2018,4,서귀포시,남원읍
36.247,2018-04,10,2016,230000000,2018,4,서귀포시,대정읍
29.39,2018-04,9,1991,66000000,2018,4,제주시,연동
72.0,2018-04,9,1992,93000000,2018,4,서귀포시,서귀동
74.76,2018-04,9,2018,310000000,2018,4,제주시,연동
25.742,2018-04,7,2016,128000000,2018,4,서귀포시,대정읍
46.36,2018-04,6,2015,120000000,2018,4,제주시,외도일동
74.9396,2018-04,5,2018,282000000,2018,4,제주시,화북이동
79.1442,2018-04,5,2018,242000000,2018,4,서귀포시,남원읍
32.76,2018-04,3,1991,69000000,2018,4,제주시,노형동
79.71,2018-04,2,2018,245000000,2018,4,제주시,일도이동
93.53,2018-03,27,2016,175000000,2018,3,제주시,조천읍
80.2054,2018-03,26,2017,275000000,2018,3,제주시,외도일동
20.14,2018-03,26,2004,68000000,2018,3,제주시,노형동
61.36,2018-03,24,2016,164000000,2018,3,제주시,외도일동
20.14,2018-03,23,2004,74000000,2018,3,제주시,노형동
55.3508,2018-03,22,2017,200000000,2018,3,서귀포시,서귀동
33.8504,2018-03,22,2017,143000000,2018,3,서귀포시,서귀동
84.49,2018-03,22,2017,248000000,2018,3,제주시,건입동
84.08,2018-03,21,2012,330000000,2018,3,제주시,연동
25.742,2018-03,21,2016,130000000,2018,3,서귀포시,대정읍
55.77,2018-03,20,1991,105000000,2018,3,제주시,노형동
42.415,2018-03,19,2017,219590000,2018,3,제주시,연동
84.27,2018-03,19,2018,291780000,2018,3,제주시,일도이동
84.27,2018-03,19,2018,291780000,2018,3,제주시,일도이동
42.415,2018-03,19,2017,217350000,2018,3,제주시,연동
36.32,2018-03,19,2003,87000000,2018,3,제주시,노형동
84.27,2018-03,16,2018,313780000,2018,3,제주시,일도이동
84.27,2018-03,16,2018,280000000,2018,3,제주시,일도이동
84.27,2018-03,16,2018,313780000,2018,3,제주시,일도이동
84.27,2018-03,16,2018,346780000,2018,3,제주시,일도이동
84.88,2018-03,16,2013,210000000,2018,3,제주시,노형동
84.27,2018-03,16,2018,302780000,2018,3,제주시,일도이동
18.66,2018-03,16,2004,60000000,2018,3,제주시,노형동
20.14,2018-03,16,2004,50000000,2018,3,제주시,노형동
84.27,2018-03,16,2018,280420000,2018,3,제주시,일도이동
36.32,2018-03,15,2003,87000000,2018,3,제주시,노형동
36.32,2018-03,15,2003,93000000,2018,3,제주시,노형동
84.6666,2018-03,15,2017,285000000,2018,3,서귀포시,서홍동
25.245,2018-03,15,1990,63000000,2018,3,제주시,연동
52.5094,2018-03,14,2017,210000000,2018,3,제주시,오라이동
24.57,2018-03,13,2014,99000000,2018,3,제주시,도련일동
35.2,2018-03,13,2003,100000000,2018,3,제주시,노형동
36.94,2018-03,13,2003,98600000,2018,3,제주시,노형동
35.2,2018-03,13,2003,100000000,2018,3,제주시,노형동
36.32,2018-03,13,2003,100000000,2018,3,제주시,노형동
54.0,2018-03,12,1992,63000000,2018,3,서귀포시,서귀동
26.95,2018-03,12,1994,19000000,2018,3,서귀포시,서귀동
36.83,2018-03,12,2003,104000000,2018,3,제주시,노형동
59.423,2018-03,12,2017,177500000,2018,3,서귀포시,동홍동
59.423,2018-03,12,2017,180740000,2018,3,서귀포시,동홍동
20.14,2018-03,7,2004,63000000,2018,3,제주시,노형동
33.6,2018-03,2,1990,80000000,2018,3,제주시,연동
84.76,2018-03,1,2013,265000000,2018,3,제주시,연동
80.82,2018-02,28,2018,270000000,2018,2,서귀포시,표선면
41.06,2018-02,28,1994,40000000,2018,2,서귀포시,서귀동
36.83,2018-02,26,2003,94000000,2018,2,제주시,노형동
52.41,2018-02,26,2015,195000000,2018,2,제주시,연동
37.0,2018-02,23,2003,103000000,2018,2,제주시,노형동
22.146,2018-02,23,1990,59000000,2018,2,제주시,연동
31.58,2018-02,23,2003,69000000,2018,2,제주시,연동
36.855,2018-02,22,1991,60000000,2018,2,제주시,노형동
84.84,2018-02,21,2015,310000000,2018,2,제주시,연동
84.83,2018-02,21,2015,240000000,2018,2,제주시,삼도이동
36.32,2018-02,21,2003,100000000,2018,2,제주시,노형동
72.08,2018-02,20,2017,276000000,2018,2,서귀포시,신효동
29.19,2018-02,19,2003,71000000,2018,2,제주시,연동
36.32,2018-02,16,2003,103000000,2018,2,제주시,노형동
36.855,2018-02,14,1991,69500000,2018,2,제주시,노형동
31.935,2018-02,12,2017,148000000,2018,2,서귀포시,법환동
18.66,2018-02,9,2004,62000000,2018,2,제주시,노형동
82.54,2018-02,8,2015,278000000,2018,2,제주시,노형동
32.18,2018-02,8,2018,208000000,2018,2,서귀포시,강정동
59.99,2018-02,7,2017,220000000,2018,2,제주시,외도일동
33.8504,2018-02,6,2017,151000000,2018,2,서귀포시,서귀동
55.3508,2018-02,6,2017,232000000,2018,2,서귀포시,서귀동
55.3508,2018-02,6,2017,240000000,2018,2,서귀포시,서귀동
84.0,2018-02,5,2017,289020000,2018,2,서귀포시,동홍동
35.9,2018-01,31,2017,172000000,2018,1,제주시,노형동
32.0,2018-01,30,1992,50000000,2018,1,서귀포시,서귀동
36.247,2018-01,29,2016,210000000,2018,1,서귀포시,대정읍
84.37,2018-01,27,2013,327000000,2018,1,제주시,노형동
31.5,2018-01,26,2001,73000000,2018,1,제주시,연동
21.59,2018-01,26,1991,43000000,2018,1,제주시,연동
25.245,2018-01,25,1990,66000000,2018,1,제주시,연동
47.62,2018-01,25,2003,100000000,2018,1,제주시,연동
33.6,2018-01,24,1990,80000000,2018,1,제주시,연동
79.0739,2018-01,19,2017,326000000,2018,1,서귀포시,서귀동
35.2,2018-01,19,2003,119500000,2018,1,제주시,노형동
84.88,2018-01,18,2013,330000000,2018,1,제주시,노형동
32.0,2018-01,17,1992,30000000,2018,1,서귀포시,서귀동
81.02,2018-01,16,2014,283000000,2018,1,제주시,노형동
79.0739,2018-01,15,2017,337000000,2018,1,서귀포시,서귀동
21.75,2018-01,15,2011,81000000,2018,1,제주시,연동
33.8504,2018-01,15,2017,146000000,2018,1,서귀포시,서귀동
33.8504,2018-01,15,2017,151000000,2018,1,서귀포시,서귀동
33.8504,2018-01,12,2017,146000000,2018,1,서귀포시,서귀동
31.78,2018-01,12,2016,110000000,2018,1,제주시,연동
54.7694,2018-01,11,2017,239000000,2018,1,서귀포시,서귀동
33.8504,2018-01,10,2017,151000000,2018,1,서귀포시,서귀동
33.8504,2018-01,10,2017,140000000,2018,1,서귀포시,서귀동
84.76,2018-01,10,2013,270000000,2018,1,제주시,연동
33.8504,2018-01,10,2017,146000000,2018,1,서귀포시,서귀동
33.8504,2018-01,10,2017,140000000,2018,1,서귀포시,서귀동
20.14,2018-01,8,2004,62000000,2018,1,제주시,노형동
45.424,2018-01,8,2017,181500000,2018,1,제주시,오라이동
30.6,2018-01,5,2003,70000000,2018,1,제주시,이도이동
20.14,2018-01,4,2004,80000000,2018,1,제주시,노형동
71.44,2018-01,3,2017,253000000,2018,1,서귀포시,표선면
35.2,2018-01,3,2003,120000000,2018,1,제주시,노형동
35.654,2018-01,3,2017,160000000,2018,1,서귀포시,대포동
79.71,2018-01,2,2018,245000000,2018,1,제주시,일도이동
80.4204,2018-01,2,2017,273000000,2018,1,제주시,외도일동
47.34,2018-01,2,1994,30000000,2018,1,서귀포시,서귀동
20.14,2018-01,2,2004,77000000,2018,1,제주시,노형동
77.4999,2019-12,31,2019,421280000,2019,12,제주시,조천읍
79.8695,2019-12,30,2019,429900000,2019,12,제주시,조천읍
67.734,2019-12,27,2019,270000000,2019,12,제주시,조천읍
77.0923,2019-12,27,2018,380000000,2019,12,제주시,연동
35.53,2019-12,27,2019,160000000,2019,12,제주시,이도이동
59.8647,2019-12,26,2019,310570000,2019,12,제주시,조천읍
84.92,2019-12,26,2013,210000000,2019,12,제주시,연동
29.63,2019-12,26,2006,53000000,2019,12,제주시,연동
83.72,2019-12,24,2018,282540000,2019,12,서귀포시,표선면
52.5094,2019-12,24,2017,220000000,2019,12,제주시,오라이동
77.1732,2019-12,24,2019,422140000,2019,12,제주시,조천읍
83.3795,2019-12,24,2019,425980000,2019,12,제주시,조천읍
35.0,2019-12,23,1992,34000000,2019,12,서귀포시,서귀동
42.415,2019-12,23,2017,150000000,2019,12,제주시,연동
84.9,2019-12,23,2014,232000000,2019,12,제주시,이도이동
42.415,2019-12,23,2017,227920000,2019,12,제주시,연동
20.14,2019-12,21,2004,64000000,2019,12,제주시,노형동
31.78,2019-12,20,2016,105000000,2019,12,제주시,연동
31.5,2019-12,20,2001,62000000,2019,12,제주시,연동
42.8935,2019-12,20,2019,195590000,2019,12,제주시,삼양이동
76.658,2019-12,19,2019,443000000,2019,12,제주시,연동
38.57,2019-12,18,1991,55000000,2019,12,제주시,노형동
30.24,2019-12,17,1990,68000000,2019,12,제주시,연동
59.93,2019-12,16,2016,199990000,2019,12,제주시,외도일동
79.33,2019-12,16,2018,264500000,2019,12,제주시,삼도일동
80.0725,2019-12,16,2019,441000000,2019,12,제주시,연동
35.53,2019-12,15,2019,181000000,2019,12,제주시,이도이동
42.4,2019-12,13,1992,35000000,2019,12,서귀포시,서귀동
84.89,2019-12,12,2016,176500000,2019,12,제주시,한림읍
78.9006,2019-12,12,2017,253000000,2019,12,서귀포시,성산읍
35.53,2019-12,12,2019,178000000,2019,12,제주시,이도이동
36.36,2019-12,12,2018,179000000,2019,12,제주시,연동
20.14,2019-12,10,2004,55000000,2019,12,제주시,노형동
36.45,2019-12,10,2015,123000000,2019,12,제주시,연동
24.89,2019-12,9,2017,100000000,2019,12,서귀포시,대정읍
84.7,2019-12,9,2016,270000000,2019,12,서귀포시,법환동
20.14,2019-12,7,2004,57000000,2019,12,제주시,노형동
36.94,2019-12,5,2003,78000000,2019,12,제주시,노형동
41.73,2019-12,5,2018,200000000,2019,12,제주시,이도일동
44.01,2019-12,4,2015,93000000,2019,12,제주시,외도일동
83.2,2019-12,4,2013,250000000,2019,12,제주시,노형동
30.0,2019-12,4,1991,57000000,2019,12,제주시,노형동
20.14,2019-12,3,2004,55000000,2019,12,제주시,노형동
29.19,2019-12,1,2003,55000000,2019,12,제주시,연동
76.4851,2019-11,30,2019,396110000,2019,11,제주시,조천읍
84.34,2019-11,30,2015,250000000,2019,11,제주시,노형동
28.14,2019-11,29,1990,70000000,2019,11,제주시,연동
30.0,2019-11,29,1991,55000000,2019,11,제주시,노형동
74.03,2019-11,29,2016,210000000,2019,11,서귀포시,호근동
39.6,2019-11,28,1992,52000000,2019,11,제주시,연동
58.385,2019-11,28,2017,118110000,2019,11,서귀포시,동홍동
57.983,2019-11,28,2017,122390000,2019,11,서귀포시,동홍동
36.0,2019-11,28,2003,63000000,2019,11,제주시,이도이동
80.2054,2019-11,26,2017,240000000,2019,11,제주시,외도일동
20.14,2019-11,26,2004,54500000,2019,11,제주시,노형동
77.1732,2019-11,26,2019,425200000,2019,11,제주시,조천읍
20.14,2019-11,25,2004,65000000,2019,11,제주시,노형동
93.0,2019-11,25,2013,250000000,2019,11,제주시,연동
74.43,2019-11,25,2015,260000000,2019,11,제주시,연동
73.05,2019-11,25,1992,45000000,2019,11,서귀포시,서귀동
29.19,2019-11,21,2003,50000000,2019,11,제주시,연동
67.9085,2019-11,21,2016,177000000,2019,11,제주시,이도일동
44.0,2019-11,21,1992,47000000,2019,11,서귀포시,서귀동
32.0,2019-11,21,1992,31000000,2019,11,서귀포시,서귀동
84.1725,2019-11,20,2018,245000000,2019,11,제주시,애월읍
19.3,2019-11,18,1992,25500000,2019,11,제주시,연동
22.8427,2019-11,18,2017,100000000,2019,11,제주시,이도일동
79.9806,2019-11,18,2017,215000000,2019,11,서귀포시,서호동
27.97,2019-11,17,2018,100000000,2019,11,서귀포시,대정읍
29.74,2019-11,16,2004,58000000,2019,11,제주시,삼도일동
71.7,2019-11,15,2018,300000000,2019,11,제주시,삼도일동
30.87,2019-11,15,2003,85000000,2019,11,제주시,노형동
81.8419,2019-11,12,2018,330000000,2019,11,제주시,연동
48.0,2019-11,11,1992,58000000,2019,11,서귀포시,서귀동
84.86,2019-11,7,2015,326000000,2019,11,제주시,연동
59.259,2019-11,6,2019,280000000,2019,11,제주시,삼도일동
20.14,2019-11,6,2004,59000000,2019,11,제주시,노형동
83.33,2019-11,5,2015,340000000,2019,11,제주시,연동
71.7,2019-11,4,2018,267500000,2019,11,제주시,삼도일동
45.195,2019-11,1,2018,190000000,2019,11,제주시,노형동
81.02,2019-11,1,2014,230000000,2019,11,제주시,노형동
32.76,2019-11,1,1991,69000000,2019,11,제주시,노형동
35.1,2019-10,31,2014,114000000,2019,10,제주시,도련일동
31.78,2019-10,31,2016,140000000,2019,10,제주시,연동
39.1406,2019-10,31,2017,180000000,2019,10,제주시,도두일동
84.99,2019-10,31,2017,265000000,2019,10,서귀포시,남원읍
25.245,2019-10,29,1990,70000000,2019,10,제주시,연동
25.4694,2019-10,28,2018,115500000,2019,10,제주시,애월읍
105.5,2019-10,23,2017,300000000,2019,10,제주시,삼도일동
82.683,2019-10,22,2019,357200000,2019,10,제주시,삼도일동
20.14,2019-10,21,2004,65000000,2019,10,제주시,노형동
59.259,2019-10,21,2019,290000000,2019,10,제주시,삼도일동
24.8945,2019-10,20,2019,530000000,2019,10,제주시,일도이동
43.477,2019-10,17,2019,304670000,2019,10,제주시,연동
20.14,2019-10,16,2004,65000000,2019,10,제주시,노형동
44.0,2019-10,16,1992,25000000,2019,10,서귀포시,서귀동
52.21,2019-10,15,2016,140000000,2019,10,제주시,조천읍
25.245,2019-10,15,1990,70000000,2019,10,제주시,연동
86.45,2019-10,15,2017,240000000,2019,10,제주시,애월읍
84.49,2019-10,15,2017,250000000,2019,10,제주시,건입동
105.76,2019-10,15,2015,160000000,2019,10,서귀포시,대정읍
72.28,2019-10,14,2013,200000000,2019,10,제주시,삼도일동
36.855,2019-10,14,1991,68000000,2019,10,제주시,노형동
25.025,2019-10,11,1994,35000000,2019,10,서귀포시,서귀동
25.742,2019-10,11,2016,100000000,2019,10,서귀포시,대정읍
25.025,2019-10,11,1994,35000000,2019,10,서귀포시,서귀동
26.95,2019-10,11,1994,35000000,2019,10,서귀포시,서귀동
26.95,2019-10,11,1994,35000000,2019,10,서귀포시,서귀동
26.95,2019-10,11,1994,35000000,2019,10,서귀포시,서귀동
26.95,2019-10,11,1994,35000000,2019,10,서귀포시,서귀동
36.32,2019-10,11,2003,77000000,2019,10,제주시,노형동
52.71,2019-10,11,1991,145000000,2019,10,제주시,노형동
40.28,2019-10,10,2004,95000000,2019,10,제주시,노형동
31.5288,2019-10,10,2017,148050000,2019,10,제주시,도두일동
20.14,2019-10,9,2004,53000000,2019,10,제주시,노형동
82.69,2019-10,7,2017,370000000,2019,10,제주시,노형동
27.7925,2019-10,7,2003,50000000,2019,10,제주시,연동
36.4,2019-10,4,1992,30000000,2019,10,서귀포시,서귀동
36.45,2019-10,1,2015,120000000,2019,10,제주시,연동
74.44,2019-09,30,2016,229000000,2019,9,제주시,삼도이동
82.6289,2019-09,30,2018,171000000,2019,9,제주시,한림읍
84.79,2019-09,30,2018,240000000,2019,9,제주시,이호이동
42.415,2019-09,26,2017,226810000,2019,9,제주시,연동
44.98,2019-09,26,2017,170050000,2019,9,서귀포시,강정동
55.965,2019-09,25,2018,200000000,2019,9,제주시,일도이동
36.855,2019-09,25,1991,63000000,2019,9,제주시,노형동
84.79,2019-09,24,2018,250000000,2019,9,제주시,이호이동
55.965,2019-09,23,2018,204370000,2019,9,제주시,일도이동
64.835,2019-09,23,2018,220000000,2019,9,제주시,일도이동
55.965,2019-09,23,2018,204370000,2019,9,제주시,일도이동
55.965,2019-09,23,2018,204370000,2019,9,제주시,일도이동
55.965,2019-09,23,2018,202230000,2019,9,제주시,일도이동
55.965,2019-09,23,2018,214000000,2019,9,제주시,일도이동
51.9,2019-09,23,2018,190460000,2019,9,제주시,일도이동
55.965,2019-09,23,2018,202230000,2019,9,제주시,일도이동
55.965,2019-09,23,2018,202230000,2019,9,제주시,일도이동
42.415,2019-09,23,2017,200540000,2019,9,제주시,연동
24.8945,2019-09,20,2019,280900000,2019,9,제주시,일도이동
67.32,2019-09,20,2019,291330000,2019,9,서귀포시,표선면
84.88,2019-09,19,2013,250000000,2019,9,제주시,노형동
25.025,2019-09,19,1994,27000000,2019,9,서귀포시,서귀동
43.44,2019-09,19,2015,105000000,2019,9,제주시,외도일동
84.95,2019-09,18,2018,236000000,2019,9,서귀포시,남원읍
25.742,2019-09,17,2016,90000000,2019,9,서귀포시,대정읍
71.7,2019-09,15,2018,272000000,2019,9,제주시,삼도일동
31.8709,2019-09,12,2018,202000000,2019,9,서귀포시,중문동
20.14,2019-09,11,2004,54000000,2019,9,제주시,노형동
45.424,2019-09,9,2017,160000000,2019,9,제주시,오라이동
18.66,2019-09,8,2004,36000000,2019,9,제주시,노형동
71.39,2019-09,6,2018,285000000,2019,9,제주시,연동
36.855,2019-09,5,1991,65000000,2019,9,제주시,노형동
74.76,2019-09,5,2018,270000000,2019,9,제주시,연동
57.0,2019-09,5,2019,294250000,2019,9,제주시,연동
58.62,2019-09,4,2018,240000000,2019,9,제주시,연동
77.4999,2019-09,4,2019,405900000,2019,9,제주시,조천읍
76.4851,2019-09,4,2019,380880000,2019,9,제주시,조천읍
33.6,2019-09,4,1990,57500000,2019,9,제주시,연동
77.4999,2019-09,3,2019,405900000,2019,9,제주시,조천읍
74.76,2019-09,3,2018,317000000,2019,9,제주시,연동
80.4204,2019-09,3,2017,265000000,2019,9,제주시,외도일동
82.683,2019-09,3,2019,400000000,2019,9,제주시,삼도일동
36.0,2019-09,2,2003,63000000,2019,9,제주시,이도이동
20.14,2019-08,31,2004,48500000,2019,8,제주시,노형동
31.5294,2019-08,29,2017,155000000,2019,8,제주시,도두일동
79.8695,2019-08,28,2019,439380000,2019,8,제주시,조천읍
84.79,2019-08,26,2018,250000000,2019,8,제주시,이호이동
30.0,2019-08,22,1991,42000000,2019,8,제주시,노형동
64.835,2019-08,20,2018,250600000,2019,8,제주시,일도이동
76.4851,2019-08,20,2019,411350000,2019,8,제주시,조천읍
23.3187,2019-08,16,2017,80000000,2019,8,제주시,영평동
67.6214,2019-08,14,2019,195000000,2019,8,제주시,외도일동
83.5049,2019-08,14,2018,695000000,2019,8,제주시,연동
33.6,2019-08,13,1990,60000000,2019,8,제주시,연동
74.43,2019-08,12,2015,250000000,2019,8,제주시,연동
57.0,2019-08,8,2019,304950000,2019,8,제주시,연동
30.0,2019-08,8,1991,50000000,2019,8,제주시,노형동
33.6,2019-08,8,1990,69000000,2019,8,제주시,연동
59.259,2019-08,7,2019,280000000,2019,8,제주시,삼도일동
80.2054,2019-08,7,2017,220000000,2019,8,제주시,외도일동
58.13,2019-08,6,2019,304950000,2019,8,제주시,연동
33.6,2019-08,5,1990,53000000,2019,8,제주시,연동
33.6,2019-08,5,1990,58000000,2019,8,제주시,연동
20.14,2019-08,4,2004,51000000,2019,8,제주시,노형동
25.245,2019-08,2,1990,68000000,2019,8,제주시,연동
36.855,2019-08,1,1991,68000000,2019,8,제주시,노형동
38.57,2019-07,31,1991,50000000,2019,7,제주시,노형동
34.0791,2019-07,29,2017,160000000,2019,7,제주시,연동
77.1732,2019-07,28,2019,425200000,2019,7,제주시,조천읍
20.14,2019-07,25,2004,56000000,2019,7,제주시,노형동
59.8647,2019-07,24,2019,310570000,2019,7,제주시,조천읍
79.9806,2019-07,24,2017,235000000,2019,7,서귀포시,서호동
84.9,2019-07,23,2012,232000000,2019,7,제주시,노형동
29.19,2019-07,19,2003,40000000,2019,7,제주시,연동
29.19,2019-07,19,2003,40000000,2019,7,제주시,연동
27.7925,2019-07,19,2003,40000000,2019,7,제주시,연동
52.41,2019-07,19,2015,150000000,2019,7,제주시,연동
84.97,2019-07,18,2018,215000000,2019,7,서귀포시,남원읍
20.14,2019-07,18,2004,51000000,2019,7,제주시,노형동
30.0,2019-07,18,1991,50000000,2019,7,제주시,노형동
83.3795,2019-07,18,2019,432640000,2019,7,제주시,조천읍
59.8647,2019-07,18,2019,310570000,2019,7,제주시,조천읍
84.02,2019-07,17,2015,235000000,2019,7,제주시,오라이동
20.14,2019-07,16,2004,53000000,2019,7,제주시,노형동
77.9958,2019-07,16,2019,220000000,2019,7,제주시,외도일동
25.245,2019-07,15,1990,68000000,2019,7,제주시,연동
24.9616,2019-07,11,2018,137000000,2019,7,서귀포시,중문동
74.52,2019-07,10,2017,228000000,2019,7,제주시,조천읍
53.95,2019-07,9,2015,163000000,2019,7,제주시,연동
84.9675,2019-07,8,2016,200000000,2019,7,서귀포시,대정읍
20.14,2019-07,4,2004,76000000,2019,7,제주시,노형동
42.415,2019-07,4,2017,226810000,2019,7,제주시,연동
37.477,2019-07,3,2019,285080000,2019,7,제주시,연동
84.95,2019-07,2,2019,286000000,2019,7,서귀포시,표선면
82.99,2019-07,2,2017,200000000,2019,7,제주시,조천읍
36.32,2019-06,29,2003,75000000,2019,6,제주시,노형동
22.68,2019-06,28,1992,35500000,2019,6,제주시,연동
20.14,2019-06,27,2004,56500000,2019,6,제주시,노형동
24.3708,2019-06,26,2017,120000000,2019,6,제주시,이도일동
29.16,2019-06,24,1992,43000000,2019,6,제주시,연동
20.14,2019-06,24,2004,53000000,2019,6,제주시,노형동
84.77,2019-06,24,2015,250000000,2019,6,제주시,외도일동
28.98,2019-06,24,1992,43000000,2019,6,제주시,연동
35.654,2019-06,21,2017,125000000,2019,6,서귀포시,대포동
20.14,2019-06,20,2004,60000000,2019,6,제주시,노형동
29.16,2019-06,20,1992,63000000,2019,6,제주시,연동
24.6706,2019-06,20,2018,142560000,2019,6,제주시,애월읍
55.965,2019-06,19,2018,210100000,2019,6,제주시,일도이동
20.14,2019-06,18,2004,53000000,2019,6,제주시,노형동
33.6,2019-06,18,1990,62000000,2019,6,제주시,연동
33.87,2019-06,14,2017,170000000,2019,6,제주시,이도이동
42.415,2019-06,13,2017,226810000,2019,6,제주시,연동
20.14,2019-06,7,2004,56000000,2019,6,제주시,노형동
29.293,2019-06,5,2018,153000000,2019,6,제주시,이도이동
34.96,2019-06,4,2017,220000000,2019,6,서귀포시,대정읍
31.23,2019-06,4,2006,57000000,2019,6,제주시,연동
44.0,2019-06,3,1992,29000000,2019,6,서귀포시,서귀동
55.965,2019-06,3,2018,227700000,2019,6,제주시,일도이동
61.5968,2019-05,31,2019,199000000,2019,5,제주시,구좌읍
69.18,2019-05,31,2003,180000000,2019,5,제주시,노형동
79.8695,2019-05,31,2019,439380000,2019,5,제주시,조천읍
82.54,2019-05,30,2015,277000000,2019,5,제주시,노형동
