NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
194,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201707,10,"7,100",13,-,-,2004,연북로 41,-,-,-
195,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,34.9600,201707,9,"17,547",4,-,-,2017, ,-,-,-
196,제주특별자치도 서귀포시 신효동,112-5,112,5,휴다온,72.0800,201707,7,"27,300",5,-,-,2017,효돈로 153,-,-,-
197,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201707,5,"7,500",3,-,-,2004,연북로 45,-,-,-
198,제주특별자치도 서귀포시 대정읍 하모리,2129-5,2129,5,하모 행복한빌,48.3540,201707,5,"17,000",5,-,-,2017, ,-,-,-
199,제주특별자치도 서귀포시 대정읍 하모리,2129-5,2129,5,하모 행복한빌,48.3540,201707,5,"16,730",2,-,-,2017, ,-,-,-
200,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201707,5,"6,000",11,-,-,2004,연북로 41,-,-,-
201,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201707,3,"6,350",4,-,-,2004,연북로 41,-,-,-
202,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201707,3,"5,000",11,-,-,2004,연북로 41,-,-,-
203,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201707,3,"6,500",4,-,-,1991,도령로 54,-,-,-
204,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201707,1,"8,000",10,-,-,2004,연북로 41,-,-,-
205,제주특별자치도 서귀포시 안덕면 화순리,1054-6,1054,6,엘림피렌체 B동,84.8750,201706,30,"26,300",4,-,-,2017, ,-,-,-
206,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.4744,201706,30,"27,600",3,-,-,2017,우정로3길 12,-,-,-
207,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,34.9600,201706,29,"6,900",6,-,-,1992,신대로12길 51,-,-,-
208,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,29,"16,210",8,-,-,2017, ,-,-,-
209,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,29,"15,810",5,-,-,2017, ,-,-,-
210,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201706,28,"6,900",3,-,-,1991,도령로 54,-,-,-
211,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.5900,201706,27,"29,500",11,-,-,2016,과원북4길 17,-,-,-
212,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,36.4500,201706,26,"15,000",6,-,-,2015,연북로 98,-,-,-
213,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,26,"15,810",5,-,-,2017, ,-,-,-
214,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.7800,201706,23,"31,500",14,-,-,2014, ,-,-,-
215,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,201706,23,"5,500",8,-,-,1992,중정로 123,-,-,-
216,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,22,"15,810",5,-,-,2017, ,-,-,-
217,제주특별자치도 제주시 연동,304-19,304,19,월드룸,31.5000,201706,22,"8,300",6,-,-,2001,비월길 2,-,-,-
218,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,201706,21,"6,500",12,-,-,1992,중정로 123,-,-,-
219,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.0000,201706,20,"3,500",11,-,-,1992,중정로 123,-,-,-
220,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,14,"15,810",6,-,-,2017, ,-,-,-
221,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,61.9590,201706,14,"26,040",5,-,-,2017,대포복개로 95,-,-,-
222,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201706,13,"7,800",11,-,-,1991,도령로 54,-,-,-
223,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.9200,201706,13,"26,500",11,-,-,2013,신광로 19,-,-,-
224,제주특별자치도 서귀포시 법환동,736-7,736,7,제주 오션스카이 아파트,69.9800,201706,12,"18,100",4,-,-,2017,김정문화로41번길 26,-,-,-
225,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,35.6540,201706,12,"14,490",3,-,-,2017,대포복개로 95,-,-,-
226,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,10,"15,810",6,-,-,2017, ,-,-,-
227,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,35.6540,201706,10,"14,990",5,-,-,2017,대포복개로 95,-,-,-
228,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201706,8,"7,500",5,-,-,2004,연북로 41,-,-,-
229,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201706,7,"7,300",4,-,-,2004,연북로 41,-,-,-
230,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201706,7,"7,500",4,-,-,2004,연북로 41,-,-,-
231,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,6,"16,010",7,-,-,2017, ,-,-,-
232,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,5,"15,810",6,-,-,2017, ,-,-,-
233,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,27.7925,201706,3,"6,800",7,-,-,2003,사장길 37,-,-,-
234,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201706,2,"16,010",7,-,-,2017, ,-,-,-
235,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.8800,201706,1,"35,000",10,-,-,2013,1100로 3308,-,-,-
236,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201706,1,"7,800",9,-,-,1991,도령로 40,-,-,-
237,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,22.1460,201705,31,"2,627",9,-,-,1990,노연로 62,-,-,-
238,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201705,31,"10,000",14,-,-,2004,연북로 45,-,-,-
239,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201705,31,"3,787",2,-,-,1991,도령로 54,-,-,-
240,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201705,31,"3,787",10,-,-,1991,도령로 54,-,-,-
241,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",4,-,-,1991,도령로 40,-,-,-
242,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",3,-,-,1991,도령로 40,-,-,-
243,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",3,-,-,1991,도령로 40,-,-,-
244,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.7600,201705,31,"3,905",3,-,-,1991,도령로 40,-,-,-
245,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",4,-,-,1991,도령로 40,-,-,-
246,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",4,-,-,1991,도령로 40,-,-,-
247,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",4,-,-,1991,도령로 40,-,-,-
248,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",4,-,-,1991,도령로 40,-,-,-
249,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",4,-,-,1991,도령로 40,-,-,-
250,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",4,-,-,1991,도령로 40,-,-,-
251,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.7600,201705,31,"3,905",6,-,-,1991,도령로 40,-,-,-
252,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.7600,201705,31,"3,905",7,-,-,1991,도령로 40,-,-,-
253,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.7600,201705,31,"3,905",8,-,-,1991,도령로 40,-,-,-
254,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",12,-,-,1991,도령로 40,-,-,-
255,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.7600,201705,31,"3,905",9,-,-,1991,도령로 40,-,-,-
256,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201705,31,"4,397",12,-,-,1991,도령로 40,-,-,-
257,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,36.2030,201705,31,"4,600",8,-,-,1991,도령로 50,-,-,-
258,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.1400,201705,31,"3,332",3,-,-,1990,노연로 62,-,-,-
259,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",6,-,-,1990,노연로 62,-,-,-
260,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",6,-,-,1990,노연로 62,-,-,-
261,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",6,-,-,1990,노연로 62,-,-,-
262,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",6,-,-,1990,노연로 62,-,-,-
263,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",6,-,-,1990,노연로 62,-,-,-
264,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.1400,201705,31,"3,332",7,-,-,1990,노연로 62,-,-,-
265,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",7,-,-,1990,노연로 62,-,-,-
266,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",7,-,-,1990,노연로 62,-,-,-
267,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",7,-,-,1990,노연로 62,-,-,-
268,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",7,-,-,1990,노연로 62,-,-,-
269,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",7,-,-,1990,노연로 62,-,-,-
270,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",7,-,-,1990,노연로 62,-,-,-
271,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",7,-,-,1990,노연로 62,-,-,-
272,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",7,-,-,1990,노연로 62,-,-,-
273,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,22.1460,201705,31,"2,627",7,-,-,1990,노연로 62,-,-,-
274,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",8,-,-,1990,노연로 62,-,-,-
275,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",8,-,-,1990,노연로 62,-,-,-
276,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",8,-,-,1990,노연로 62,-,-,-
277,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",9,-,-,1990,노연로 62,-,-,-
278,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",4,-,-,1990,노연로 62,-,-,-
279,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,379",10,-,-,1990,노연로 62,-,-,-
280,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",10,-,-,1990,노연로 62,-,-,-
281,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",10,-,-,1990,노연로 62,-,-,-
282,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",10,-,-,1990,노연로 62,-,-,-
283,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.0140,201705,31,"3,263",10,-,-,1990,노연로 62,-,-,-
284,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",11,-,-,1990,노연로 62,-,-,-
285,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",11,-,-,1990,노연로 62,-,-,-
286,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,379",11,-,-,1990,노연로 62,-,-,-
287,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",11,-,-,1990,노연로 62,-,-,-
288,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",11,-,-,1990,노연로 62,-,-,-
289,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",11,-,-,1990,노연로 62,-,-,-
290,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.0410,201705,31,"3,263",11,-,-,1990,노연로 62,-,-,-
291,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,33.5820,201705,31,"3,910",11,-,-,1990,노연로 62,-,-,-
292,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,22.1460,201705,31,"2,627",4,-,-,1990,노연로 62,-,-,-
293,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",5,-,-,1990,노연로 62,-,-,-
294,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
295,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",4,-,-,1990,노연로 62,-,-,-
296,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
297,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
298,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
299,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
300,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",5,-,-,1990,노연로 62,-,-,-
301,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",5,-,-,1990,노연로 62,-,-,-
302,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.1400,201705,31,"3,332",5,-,-,1990,노연로 62,-,-,-
303,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",5,-,-,1990,노연로 62,-,-,-
304,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",5,-,-,1990,노연로 62,-,-,-
305,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",5,-,-,1990,노연로 62,-,-,-
306,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",5,-,-,1990,노연로 62,-,-,-
307,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",5,-,-,1990,노연로 62,-,-,-
308,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,22.1460,201705,31,"2,627",5,-,-,1990,노연로 62,-,-,-
309,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",6,-,-,1990,노연로 62,-,-,-
310,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",6,-,-,1990,노연로 62,-,-,-
311,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",8,-,-,1990,노연로 62,-,-,-
312,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,22.1460,201705,31,"2,627",8,-,-,1990,노연로 62,-,-,-
313,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",9,-,-,1990,노연로 62,-,-,-
314,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",9,-,-,1990,노연로 62,-,-,-
315,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",9,-,-,1990,노연로 62,-,-,-
316,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",9,-,-,1990,노연로 62,-,-,-
317,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",9,-,-,1990,노연로 62,-,-,-
318,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",9,-,-,1990,노연로 62,-,-,-
319,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",9,-,-,1990,노연로 62,-,-,-
320,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",9,-,-,1990,노연로 62,-,-,-
321,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,379",10,-,-,1990,노연로 62,-,-,-
322,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",10,-,-,1990,노연로 62,-,-,-
323,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,944",10,-,-,1990,노연로 62,-,-,-
324,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",3,-,-,1990,노연로 62,-,-,-
325,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,29.0310,201705,31,"3,439",3,-,-,1990,노연로 62,-,-,-
326,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",3,-,-,1990,노연로 62,-,-,-
327,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",3,-,-,1990,노연로 62,-,-,-
328,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",3,-,-,1990,노연로 62,-,-,-
329,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",3,-,-,1990,노연로 62,-,-,-
330,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",3,-,-,1990,노연로 62,-,-,-
331,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,22.1460,201705,31,"2,627",3,-,-,1990,노연로 62,-,-,-
332,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
333,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
334,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.1400,201705,31,"3,332",4,-,-,1990,노연로 62,-,-,-
335,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
336,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201705,31,"2,994",4,-,-,1990,노연로 62,-,-,-
337,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201705,31,"16,410",9,-,-,2017, ,-,-,-
338,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201705,31,"15,610",4,-,-,2017, ,-,-,-
339,제주특별자치도 제주시 연동,280-8,280,8,스테이280,74.4300,201705,30,"28,800",7,-,-,2015,신광로1길 18,-,-,-
340,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,201705,26,"4,500",10,-,-,1992,중정로 123,-,-,-
341,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,34.8700,201705,26,"14,500",5,-,-,2017, ,-,-,-
342,제주특별자치도 서귀포시 대포동,810,810,0,더바른오피스텔,35.6540,201705,25,"14,160",3,-,-,2017, ,-,-,-
343,제주특별자치도 서귀포시 대포동,810,810,0,더바른오피스텔,35.6540,201705,25,"14,500",5,-,-,2017, ,-,-,-
344,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,61.9590,201705,25,"26,910",4,-,-,2017,대포복개로 95,-,-,-
345,제주특별자치도 제주시 연동,303-46,303,46,태림 수앤수,58.6800,201705,24,"19,000",5,-,-,2015,문송길 40,-,-,-
346,제주특별자치도 제주시 외도일동,537-2,537,2,남건휴먼스 5차,43.4400,201705,24,"12,500",7,-,-,2015,우령서로 67,-,-,-
347,제주특별자치도 서귀포시 동홍동,487,487,0,석정누리마루3차,84.6700,201705,23,"24,000",1,-,-,2012,동홍서로 81,-,-,-
348,제주특별자치도 서귀포시 서귀동,272-34,272,34,남주 오피스텔,643.2400,201705,23,"5,000",9,-,-,1994,중정로91번길 13,-,-,-
349,제주특별자치도 서귀포시 서홍동,285-3,285,3,서강파인힐5차,24.6500,201705,22,"9,500",1,-,-,2016,중앙로 199,-,-,-
350,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201705,22,"15,810",6,-,-,2017, ,-,-,-
351,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201705,22,"7,300",2,-,-,2004,연북로 41,-,-,-
352,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201705,21,"6,950",4,-,-,2004,연북로 45,-,-,-
353,제주특별자치도 서귀포시 중문동,2364,2364,0,상지타운,54.7650,201705,19,"15,000",1,-,-,2013,천제연로178번길 39,-,-,-
354,제주특별자치도 제주시 삼도이동,300-1,300,1,진용이지빌,84.8300,201705,19,"18,816",2,-,-,2015, ,-,-,-
355,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,84.6800,201705,17,"20,000",4,-,-,2015,태평로 483,-,-,-
356,제주특별자치도 제주시 연동,280-8,280,8,스테이280,74.4300,201705,17,"25,500",6,-,-,2015,신광로1길 18,-,-,-
357,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,201705,17,"26,000",3,-,-,2015, ,-,-,-
358,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.0800,201705,16,"26,700",12,-,-,2012,연북로 70,-,-,-
359,제주특별자치도 제주시 연동,1370-3,1370,3,에코파인,84.8600,201705,16,"30,000",9,-,-,2015, ,-,-,-
360,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201705,16,"3,000",12,-,-,1990,도령로 87,-,-,-
361,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,46.7500,201705,15,"3,200",3,-,-,1994,태평로 438,-,-,-
362,제주특별자치도 서귀포시 동홍동,1221,1221,0,동홍 스카이빌,82.9000,201705,13,"20,000",3,-,-,2017,동홍중앙로 153,-,-,-
363,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,35.6540,201705,12,"13,159",2,-,-,2017,대포복개로 95,-,-,-
364,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,84.7900,201705,12,"23,000",6,-,-,2015,태평로 483,-,-,-
365,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,11,"10,800",5,-,-,2017, ,-,-,-
366,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,34.8700,201705,11,"13,900",4,-,-,2017, ,-,-,-
367,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201705,10,"7,800",10,-,-,2004,연북로 41,-,-,-
368,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201705,10,"15,610",4,-,-,2017, ,-,-,-
369,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201705,10,"9,500",6,-,-,1991,도령로 54,-,-,-
370,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,201705,8,"1,900",8,-,-,1992,중정로 123,-,-,-
371,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,201705,8,"1,900",6,-,-,1992,중정로 123,-,-,-
372,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,201705,4,"10,000",7,-,-,2011,연동8길 29,-,-,-
373,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201705,2,"7,500",12,-,-,1991,도령로 54,-,-,-
374,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,500",3,-,-,2017, ,-,-,-
375,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,500",3,-,-,2017, ,-,-,-
376,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,500",4,-,-,2017, ,-,-,-
377,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,800",5,-,-,2017, ,-,-,-
378,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,800",7,-,-,2017, ,-,-,-
379,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,800",7,-,-,2017, ,-,-,-
380,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,44.4900,201705,2,"16,100",4,-,-,2017, ,-,-,-
381,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,500",3,-,-,2017, ,-,-,-
382,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201705,2,"10,800",7,-,-,2017, ,-,-,-
383,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,44.4900,201705,2,"16,900",6,-,-,2017, ,-,-,-
384,제주특별자치도 제주시 이도일동,1380,1380,0,극동행복그린,82.4222,201705,2,"24,967",2,-,-,2016,관덕로8길 11,-,-,-
385,제주특별자치도 서귀포시 서홍동,364,364,0,파크하임3차,71.0271,201704,29,"24,500",7,-,-,2017,홍중로27번길 4,-,-,-
386,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201704,28,"10,500",3,-,-,2017, ,-,-,-
387,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,201704,28,"28,900",5,-,-,2015, ,-,-,-
388,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201704,28,"10,500",3,-,-,2017, ,-,-,-
