NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
37,제주특별자치도 제주시 일도이동,132-43,132,43,일도 세원 멤버스 2차,79.7100,202412,8,"26,500",10,개인,개인,2018,고마로5길 5,-,중개거래,제주 제주시
38,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,34.9600,202412,7,"12,000",4,개인,개인,2017, ,-,직거래,-
39,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,79.4800,202412,6,"30,000",5,개인,법인,2018,전농로9길 27,-,직거래,-
40,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,81.8419,202412,4,"27,800",2,개인,개인,2018,신대로12길 10,-,직거래,-
41,제주특별자치도 제주시 오라이동,1394-1,1394,1,오라동벽강하이본타워4차,52.5094,202412,4,"18,000",1,개인,법인,2017,사평6길 37-8,-,직거래,-
42,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,25.4694,202412,2,"10,000",4,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
43,제주특별자치도 제주시 연동,260-30,260,30,제주 연동 일성 트루엘,43.4770,202412,2,"16,000",15,개인,개인,2019,삼무로1길 10-8,-,직거래,-
44,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.9800,202412,2,"9,500",1,개인,법인,2016,우정로16길 10,-,직거래,-
45,제주특별자치도 제주시 조천읍 함덕리,1424-9,1424,9,쉬젠오피스텔,26.8700,202411,28,"12,000",3,개인,개인,2017, ,-,중개거래,제주 제주시
46,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,113.5500,202411,27,"53,300",5,법인,법인,2024,신성로10길 40,-,직거래,-
47,제주특별자치도 제주시 연동,251-45,251,45,레지던스 이타스Ⅰ,24.8900,202411,27,"6,400",10,개인,개인,2016,제원1길 31,-,중개거래,제주 제주시
48,제주특별자치도 제주시 삼도이동,913-5,913,5,진아타워,41.5900,202411,27,"10,000",11,개인,개인,2005,관덕로2길 17,-,중개거래,"제주 서귀포시, 제주 제주시"
49,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202411,26,"3,500",15,개인,법인,2004,연북로 41,-,중개거래,제주 제주시
50,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,30.7300,202411,25,"5,300",2,개인,개인,2003,사장길 37,-,직거래,-
51,제주특별자치도 서귀포시 대정읍 하모리,1089-22,1089,22,비슬휴림,79.9904,202411,22,"9,900",2,개인,법인,2019,신영로36번길 39,-,직거래,-
52,제주특별자치도 제주시 연동,274-64,274,64,디오션시티2차,25.8300,202411,21,"7,700",6,개인,개인,2018,연동10길 16,-,중개거래,제주 제주시
53,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,13,제주 이노에듀타운,25.7420,202411,21,"9,000",2,개인,개인,2016,글로벌에듀로 382,-,중개거래,제주 서귀포시
54,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.8800,202411,20,"22,000",11,개인,개인,2013,1100로 3308,-,직거래,-
55,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,25.0250,202411,20,"12,000",3,개인,개인,2017,삼무로11길 4,-,직거래,-
56,제주특별자치도 서귀포시 서홍동,364,364,0,파크하임3차,84.3374,202411,19,"25,400",4,개인,개인,2017,홍중로27번길 4,-,중개거래,제주 서귀포시
57,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,24.6706,202411,19,"9,000",5,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
58,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,118.3700,202411,19,"50,000",8,개인,법인,2024,신성로10길 40,-,직거래,-
59,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,113.5500,202411,19,"50,000",2,개인,법인,2024,신성로10길 40,-,직거래,-
60,제주특별자치도 서귀포시 중문동,2330-9,2330,9,오션클라우드,23.8700,202411,18,"5,900",3,개인,법인,2018,천제연로178번길 24,-,직거래,-
61,제주특별자치도 서귀포시 중문동,2330-9,2330,9,오션클라우드,23.4200,202411,18,"6,500",2,개인,법인,2018,천제연로178번길 24,-,직거래,-
62,제주특별자치도 제주시 노형동,719-5,719,5,타워30,33.9400,202411,18,"18,000",6,개인,개인,2020,연북로 30,-,직거래,-
63,제주특별자치도 제주시 일도이동,160-7,160,7,일도이동 해든빌 오피스텔,71.0525,202411,18,"16,000",3,개인,개인,2017, ,-,직거래,-
64,제주특별자치도 제주시 연동,1373-1,1373,1,아일랜드마이빌,25.2100,202411,16,"7,000",2,개인,개인,2004,신대로22길 25,-,직거래,-
65,제주특별자치도 서귀포시 표선면 표선리,558-1,558,1,아정펠리즈,64.0300,202411,16,"22,500",6,법인,개인,2017, ,-,중개거래,제주 서귀포시
66,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,46.3600,202411,15,"9,700",9,개인,개인,2015, ,-,중개거래,제주 제주시
67,제주특별자치도 서귀포시 중문동,2330-9,2330,9,오션클라우드,23.8700,202411,14,"6,100",4,개인,법인,2018,천제연로178번길 24,20241118,직거래,-
68,제주특별자치도 제주시 삼도일동,530-5,530,5,제동 해피죤 오피스텔,40.5400,202411,14,"7,930",5,개인,개인,2004,서사로 94,-,직거래,-
69,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,202411,14,"26,000",13,개인,법인,2014,연북로 48,-,중개거래,제주 제주시
70,제주특별자치도 제주시 연동,251-45,251,45,레지던스 이타스Ⅰ,24.8900,202411,13,"7,750",15,개인,개인,2016,제원1길 31,-,중개거래,제주 제주시
71,제주특별자치도 제주시 연동,304-19,304,19,월드룸,31.5000,202411,13,"4,250",8,개인,개인,2001,비월길 2,-,직거래,-
72,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202411,12,"5,000",3,개인,법인,2004,연북로 45,-,중개거래,제주 제주시
73,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,202411,11,"6,000",4,개인,개인,2011,연동8길 29,-,직거래,-
74,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202411,11,"7,600",7,개인,개인,1991,도령로 40,-,중개거래,제주 제주시
75,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,52.7000,202411,11,"18,270",12,법인,법인,2023,돈내길 22,-,직거래,-
76,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,49.0800,202411,11,"16,858",12,법인,법인,2023,돈내길 22,-,직거래,-
77,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,52.7000,202411,11,"18,490",13,법인,법인,2023,돈내길 22,-,직거래,-
78,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,52.7000,202411,11,"18,490",13,법인,법인,2023,돈내길 22,20241203,직거래,-
79,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,49.0800,202411,11,"16,858",12,법인,법인,2023,돈내길 22,20241203,직거래,-
80,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,52.7000,202411,11,"18,270",12,법인,법인,2023,돈내길 22,20241203,직거래,-
81,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,52.0956,202411,7,"25,000",15,개인,개인,2018,신대로12길 10,-,직거래,-
82,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202411,7,"23,000",10,개인,개인,2019,원노형남1길 11,-,중개거래,제주 제주시
83,제주특별자치도 제주시 연동,274-64,274,64,디오션시티2차,39.5500,202411,6,"10,000",7,개인,개인,2018,연동10길 16,-,직거래,-
84,제주특별자치도 서귀포시 법환동,745-7,745,7,JS라메르1차,25.2600,202411,6,"5,900",10,개인,개인,2018,김정문화로 47,-,중개거래,제주 서귀포시
85,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202411,6,"4,750",14,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
86,제주특별자치도 제주시 연동,274-64,274,64,디오션시티2차,24.0500,202411,5,"8,300",13,법인,개인,2018,연동10길 16,-,중개거래,제주 제주시
87,제주특별자치도 제주시 조천읍 함덕리,923-1,923,1,창경오피스텔,72.5880,202411,5,"29,000",3,개인,법인,2019,함덕서4길 60-9,-,직거래,-
88,제주특별자치도 제주시 연동,1494,1494,0,신제주 연동 트리플시티,48.6056,202411,5,"35,500",2,개인,개인,2021,연북로 106,-,직거래,-
89,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,33.8400,202411,4,"11,900",3,개인,개인,2018,중앙로 172,-,중개거래,제주 서귀포시
90,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202411,4,"3,200",14,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
91,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,32.7698,202411,4,"18,000",10,법인,법인,2019,원노형남1길 11,-,중개거래,제주 제주시
92,제주특별자치도 제주시 외도일동,418-6,418,6,백강수피아 아파트5차,61.9400,202411,2,"20,300",6,개인,법인,2018,우정로4길 4,-,중개거래,제주 제주시
93,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,25.4694,202411,1,"9,500",6,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
94,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,80.0000,202411,1,"19,000",3,개인,개인,2015,태평로 483,-,직거래,-
95,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.9400,202410,31,"28,000",12,개인,개인,2014, ,-,중개거래,제주 제주시
96,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.0800,202410,31,"28,300",9,개인,개인,2012,연북로 70,-,중개거래,제주 제주시
97,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,56.8800,202410,30,"13,750",8,개인,개인,2014,건주로4길 6-4,-,중개거래,제주 제주시
98,제주특별자치도 제주시 연동,293-16,293,16,레지던스에코씨엘,24.8500,202410,30,"8,000",5,법인,개인,2016,노연로 129,-,직거래,-
99,제주특별자치도 제주시 이도이동,1011,1011,0,메종프라임,27.9600,202410,30,"9,500",10,개인,개인,2017,중앙로 262,-,직거래,-
100,제주특별자치도 제주시 오라이동,1361,1361,0,세일파크빌,67.7000,202410,30,"15,500",6,개인,개인,2015, ,-,직거래,-
101,제주특별자치도 제주시 오라이동,1361,1361,0,세일파크빌,84.2700,202410,30,"26,000",2,개인,개인,2015, ,-,직거래,-
102,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,33.8400,202410,29,"12,512",1,법인,법인,2018,중앙로 172,-,직거래,-
103,제주특별자치도 제주시 노형동,711,711,0,에이스텔,30.5100,202410,29,"8,200",10,개인,개인,2003,연북로 8,-,중개거래,제주 제주시
104,제주특별자치도 제주시 노형동,1293-3,1293,3,빌리브 노형,83.5219,202410,29,"48,000",19,개인,개인,2020,월랑로2길 34,-,직거래,-
105,제주특별자치도 제주시 연동,260-38,260,38,제주연동 모디움,22.9919,202410,29,"7,000",8,개인,개인,2018,삼무로1길 10-9,-,중개거래,"제주 서귀포시, 제주 제주시"
106,제주특별자치도 제주시 애월읍 하귀2리,1308-1,1308,1,가온프라이빗1차,84.9600,202410,24,"22,100",3,개인,개인,2018,항몽로 40,-,중개거래,제주 제주시
107,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,23.8794,202410,24,"9,500",7,개인,개인,2018,하귀9길 2,-,직거래,-
108,제주특별자치도 제주시 한림읍 수원리,763,763,0,갤럭시 한수풀랜드,84.8900,202410,24,"19,400",4,개인,개인,2016,한림로 785,-,중개거래,제주 제주시
109,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,114.0300,202410,23,"50,000",2,개인,법인,2024,신성로10길 40,-,직거래,-
110,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,45.3600,202410,22,"12,200",3,개인,개인,2014,건주로4길 6-4,-,직거래,-
111,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,38.2500,202410,22,"3,500",6,개인,개인,1994,태평로 438,-,직거래,-
112,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,35.1000,202410,21,"12,500",10,개인,개인,2014,건주로4길 6-4,-,직거래,-
113,제주특별자치도 서귀포시 표선면 표선리,558-1,558,1,아정펠리즈,71.4400,202410,19,"23,000",5,개인,개인,2017, ,-,중개거래,제주 서귀포시
114,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202410,18,"5,300",11,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
115,제주특별자치도 서귀포시 대정읍 보성리,2530,2530,0,제주 아이파크 스위트 W동,135.4800,202410,17,"92,000",3,법인,법인,2019,에듀시티로228번길 3,-,중개거래,제주 서귀포시
116,제주특별자치도 서귀포시 법환동,745-7,745,7,JS라메르1차,25.2600,202410,17,"6,600",8,개인,개인,2018,김정문화로 47,-,중개거래,제주 서귀포시
117,제주특별자치도 제주시 연동,263-13,263,13,레지던스 이타스Ⅲ,38.9100,202410,16,"11,000",6,개인,개인,2017,신광로 88,-,직거래,-
118,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202410,15,"4,950",7,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
119,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202410,14,"4,800",13,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
120,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,13,제주 이노에듀타운,25.7420,202410,13,"10,700",3,개인,개인,2016,글로벌에듀로 382,-,직거래,-
121,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,118.3700,202410,12,"50,000",2,개인,법인,2024,신성로10길 40,-,직거래,-
122,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,24.1340,202410,12,"7,200",13,개인,개인,2018,신대로18길 47,-,중개거래,제주 제주시
123,제주특별자치도 제주시 연동,271-36,271,36,메종프라임연동,26.3200,202410,11,"12,880",6,개인,법인,2018,삼무로 41,-,직거래,-
124,제주특별자치도 제주시 도남동,911-8,911,8,세일파크 오피스텔,82.4700,202410,10,"23,500",4,개인,개인,2014,도남로6길 11,-,직거래,-
125,제주특별자치도 제주시 조천읍 함덕리,1424-9,1424,9,쉬젠오피스텔,39.8400,202410,10,"10,100",3,개인,개인,2017, ,-,직거래,-
126,제주특별자치도 제주시 조천읍 함덕리,1424-9,1424,9,쉬젠오피스텔,45.2900,202410,10,"12,000",4,개인,개인,2017, ,-,직거래,-
127,제주특별자치도 제주시 조천읍 함덕리,1424-9,1424,9,쉬젠오피스텔,39.1100,202410,10,"9,900",4,개인,개인,2017, ,-,직거래,-
128,제주특별자치도 제주시 노형동,928,928,0,에코미르,23.3600,202410,9,"7,600",3,개인,개인,2015,원노형4길 1,-,중개거래,제주 제주시
129,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,82.2700,202410,8,"29,000",10,개인,법인,2018,서광로 196,-,중개거래,제주 제주시
130,제주특별자치도 제주시 노형동,1294-4,1294,4,노형 에코하임,84.9700,202410,8,"26,500",4,개인,개인,2012,도령로 37,-,중개거래,제주 제주시
131,제주특별자치도 제주시 이도이동,1011,1011,0,메종프라임,33.5800,202410,8,"13,000",10,개인,개인,2017,중앙로 262,-,직거래,-
132,제주특별자치도 제주시 연동,2331-10,2331,10,연동해든빌,80.0725,202410,7,"31,000",3,개인,법인,2019,도령로13길 2,-,직거래,-
133,제주특별자치도 서귀포시 중문동,2330-9,2330,9,오션클라우드,24.9400,202410,7,"5,900",3,개인,법인,2018,천제연로178번길 24,-,직거래,-
134,제주특별자치도 제주시 노형동,2576-3,2576,3,정현빌,83.2000,202410,4,"22,000",5,개인,개인,2013,달마루길 28,-,중개거래,제주 제주시
135,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,74.7804,202410,4,"23,000",7,개인,개인,2016, ,-,중개거래,제주 제주시
136,제주특별자치도 서귀포시 서귀동,300-2,300,2,제주 더 그레이튼 오피스텔,35.6651,202410,4,"25,000",12,법인,개인,2021,서문로 4,-,직거래,-
137,제주특별자치도 제주시 연동,251-45,251,45,레지던스 이타스Ⅰ,24.8900,202410,2,"7,500",9,개인,개인,2016,제원1길 31,-,중개거래,제주 제주시
138,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,84.3400,202410,2,"45,001",10,개인,법인,2020,중앙로 142,-,직거래,-
139,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,55.7900,202410,2,"31,500",3,개인,법인,2020,중앙로 142,-,직거래,-
140,제주특별자치도 제주시 이도이동,1011,1011,0,메종프라임,26.8300,202410,2,"9,800",3,개인,개인,2017,중앙로 262,-,중개거래,제주 제주시
141,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,24.1340,202410,1,"7,500",15,개인,개인,2018,신대로18길 47,-,중개거래,제주 제주시
142,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,37.4200,202410,1,"9,700",5,개인,개인,2017, ,-,중개거래,제주 서귀포시
143,제주특별자치도 제주시 이도일동,1787-3,1787,3,모던테라스,19.9500,202409,30,"7,000",8,개인,개인,2017,광양6길 2,-,중개거래,제주 제주시
144,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,26.9500,202409,30,"2,500",7,개인,개인,1994,태평로 438,-,직거래,-
145,제주특별자치도 제주시 외도일동,505-8,505,8,남건휴먼스2차,42.3800,202409,27,"8,850",5,개인,개인,2015, ,-,중개거래,제주 제주시
146,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,38.2500,202409,27,"2,450",2,개인,개인,1994,태평로 438,-,직거래,-
147,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202409,26,"3,950",2,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
148,제주특별자치도 제주시 연동,274-64,274,64,디오션시티2차,37.7300,202409,26,"11,500",12,개인,개인,2018,연동10길 16,-,직거래,-
149,제주특별자치도 제주시 연동,260-30,260,30,제주 연동 일성 트루엘,43.4770,202409,26,"22,000",14,법인,개인,2019,삼무로1길 10-8,-,직거래,-
150,제주특별자치도 서귀포시 서귀동,322-6,322,6,JS 라메르2차,23.4000,202409,26,"7,800",9,개인,개인,2020,중정로5번길 15,-,직거래,-
151,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,26.3550,202409,25,"4,900",3,개인,개인,1991,도령로 50,-,중개거래,제주 제주시
152,제주특별자치도 제주시 연동,260-38,260,38,제주연동 모디움,25.4045,202409,25,"9,000",5,개인,법인,2018,삼무로1길 10-9,-,직거래,-
153,제주특별자치도 제주시 이도일동,1787-3,1787,3,모던테라스,24.0900,202409,25,"7,700",5,개인,개인,2017,광양6길 2,-,중개거래,제주 제주시
154,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,53.5651,202409,24,"18,900",8,개인,개인,2016, ,-,중개거래,제주 제주시
155,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,26.1200,202409,24,"7,000",3,개인,개인,2018,중앙로 172,-,직거래,-
156,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,20.4800,202409,23,"4,350",12,개인,개인,1990,도령로 87,-,직거래,-
157,제주특별자치도 제주시 이도이동,1011,1011,0,메종프라임,33.5800,202409,21,"10,500",5,개인,개인,2017,중앙로 262,-,직거래,-
158,제주특별자치도 서귀포시 표선면 표선리,558-1,558,1,아정펠리즈,71.4400,202409,21,"22,700",5,개인,법인,2017, ,-,중개거래,제주 서귀포시
159,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202409,20,"5,000",1,개인,개인,2004,연북로 45,-,직거래,-
160,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,23.6301,202409,20,"10,000",5,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
161,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202409,20,"5,000",10,개인,법인,1990,도령로 87,-,직거래,-
162,제주특별자치도 서귀포시 동홍동,386-1,386,1,동홍동코아루오션뷰오피스텔,37.0700,202409,14,"9,300",5,개인,개인,2017,태평로 499,-,중개거래,제주 서귀포시
163,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,40.2800,202409,13,"9,900",15,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
164,제주특별자치도 제주시 건입동,657-5,657,5,더클래식 1차,84.4800,202409,13,"25,000",4,개인,개인,2017, ,-,중개거래,제주 제주시
165,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,48.0000,202409,11,"4,800",5,개인,법인,1992,중정로 123,-,중개거래,제주 서귀포시
166,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,118.3700,202409,11,"50,000",4,개인,법인,2024,신성로10길 40,-,직거래,-
167,제주특별자치도 제주시 이도이동,1011,1011,0,메종프라임,26.8300,202409,10,"9,000",5,개인,개인,2017,중앙로 262,-,직거래,-
168,제주특별자치도 서귀포시 신효동,112-5,112,5,휴다온,71.3400,202409,9,"19,000",4,개인,개인,2017,효돈로 153,-,직거래,-
169,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202409,6,"4,000",12,개인,개인,2004,연북로 45,-,직거래,-
170,제주특별자치도 서귀포시 중문동,2330-9,2330,9,오션클라우드,23.4200,202409,3,"11,000",5,개인,개인,2018,천제연로178번길 24,-,중개거래,제주 서귀포시
