NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
173,제주특별자치도 제주시 연동,283-23,283,23,블루시티,31.2300,202110,18,"6,000",3,-,-,2006,은남4길 27,-,-,-
174,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,202110,16,"10,000",2,-,-,2017, ,-,-,-
175,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,24.8621,202110,16,"11,000",8,-,-,2019,고마로 16,-,-,-
176,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,202110,16,"10,000",2,-,-,2017, ,20211111,-,-
177,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202110,15,"17,000",9,-,-,2017,연북로 21,-,-,-
178,제주특별자치도 서귀포시 서귀동,320-12,320,12,루체빌,126.0200,202110,15,"30,400",2,-,-,2015,서문로41번길 8,-,-,-
179,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202110,15,"7,500",10,-,-,1991,도령로 40,-,-,-
180,제주특별자치도 제주시 노형동,1293-3,1293,3,빌리브 노형,83.2069,202110,14,"45,500",7,-,-,2020,월랑로2길 34,-,-,-
181,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,202110,14,"4,500",11,-,-,1992,중정로 123,-,-,-
182,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,202110,14,"4,500",11,-,-,1992,중정로 123,20211205,-,-
183,제주특별자치도 제주시 삼도이동,1173-2,1173,2,라온제나오피스텔삼도,84.9000,202110,13,"34,547",10,-,-,2021,탑동로13길 39,-,-,-
184,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,202110,12,"12,500",3,-,-,2017, ,20211130,-,-
185,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202110,12,"16,000",7,-,-,2017,연북로 21,-,-,-
186,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,202110,12,"12,500",3,-,-,2017, ,-,-,-
187,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,202110,12,"5,800",6,-,-,1992,중정로 123,-,-,-
188,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,39.6300,202110,12,"16,000",10,-,-,2015,연북로 98,-,-,-
189,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.7600,202110,11,"27,000",9,-,-,2013,신광로 19,-,-,-
190,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.9400,202110,10,"31,800",16,-,-,2014, ,-,-,-
191,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.9400,202110,10,"31,800",16,-,-,2014, ,-,-,-
192,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.3900,202110,10,"4,900",2,-,-,1991,신광로 103,-,-,-
193,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,31.8709,202110,10,"16,500",9,-,-,2018,천제연로 198,-,-,-
194,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.5900,202110,7,"2,100",8,-,-,1991,신광로 103,-,-,-
195,제주특별자치도 제주시 연동,260-30,260,30,제주 연동 일성 트루엘,37.4770,202110,7,"17,400",14,-,-,2019,삼무로1길 10-8,-,-,-
196,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"17,010",5,-,-,2018,전농로 119,-,-,-
197,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,46.0200,202110,5,"3,800",6,-,-,1992,신대로12길 51,-,-,-
198,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"14,940",2,-,-,2018,전농로 119,-,-,-
199,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,20.3300,202110,5,"9,990",3,-,-,2018,전농로 119,-,-,-
200,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"15,930",4,-,-,2018,전농로 119,-,-,-
201,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"12,290",4,-,-,2018,전농로 119,-,-,-
202,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"15,930",4,-,-,2018,전농로 119,-,-,-
203,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"13,100",5,-,-,2018,전농로 119,-,-,-
204,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"12,900",5,-,-,2018,전농로 119,-,-,-
205,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"12,900",5,-,-,2018,전농로 119,-,-,-
206,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,61.4300,202110,5,"28,650",9,-,-,2018,전농로 119,-,-,-
207,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"11,480",2,-,-,2018,전농로 119,-,-,-
208,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,61.4300,202110,5,"27,950",9,-,-,2018,전농로 119,-,-,-
209,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"17,010",6,-,-,2018,전농로 119,-,-,-
210,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,20.4400,202110,5,"9,040",6,-,-,2018,전농로 119,-,-,-
211,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"13,100",6,-,-,2018,전농로 119,-,-,-
212,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"17,010",6,-,-,2018,전농로 119,-,-,-
213,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,29.9100,202110,5,"12,900",6,-,-,2018,전농로 119,-,-,-
214,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202110,4,"4,900",9,-,-,2004,연북로 41,-,-,-
215,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202110,4,"4,900",9,-,-,2004,연북로 41,-,-,-
216,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202110,3,"4,500",7,-,-,2004,연북로 41,-,-,-
217,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,26.9500,202110,1,"4,000",4,-,-,1994,태평로 438,-,-,-
218,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.0800,202110,1,"26,900",6,-,-,2012,연북로 70,-,-,-
219,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,26.9500,202110,1,"4,000",3,-,-,1994,태평로 438,-,-,-
220,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.0250,202110,1,"4,000",3,-,-,1994,태평로 438,-,-,-
221,제주특별자치도 제주시 연동,292-86,292,86,연동드림아이오피스텔,26.7590,202110,1,"8,000",4,-,-,2017,연동13길 6,-,-,-
222,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202109,30,"4,900",4,-,-,2004,연북로 41,-,-,-
223,제주특별자치도 제주시 이도일동,1689-2,1689,2,예그린오피스텔,32.9199,202109,30,"22,420",7,-,-,2020,중앙로 164,-,-,-
224,제주특별자치도 제주시 삼도이동,300-1,300,1,진용이지빌,84.7100,202109,29,"20,950",2,-,-,2015, ,-,-,-
225,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,202109,28,"10,257",2,-,-,2017, ,-,-,-
226,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,202109,28,"10,320",2,-,-,2017, ,20211028,-,-
227,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202109,28,"3,900",3,-,-,2004,연북로 45,-,-,-
228,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202109,28,"3,900",3,-,-,2004,연북로 45,-,-,-
229,제주특별자치도 서귀포시 서홍동,364,364,0,파크하임3차,84.8467,202109,28,"28,000",6,-,-,2017,홍중로27번길 4,-,-,-
230,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202109,28,"4,900",4,-,-,2004,연북로 41,-,-,-
231,제주특별자치도 제주시 노형동,1293-3,1293,3,빌리브 노형,83.2911,202109,27,"43,000",11,-,-,2020,월랑로2길 34,-,-,-
232,제주특별자치도 제주시 노형동,1293-3,1293,3,빌리브 노형,83.2911,202109,27,"39,091",11,-,-,2020,월랑로2길 34,20211026,-,-
233,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202109,25,"4,600",8,-,-,2004,연북로 45,-,-,-
234,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,35.2300,202109,25,"16,000",13,-,-,2018,신대로14길 47,-,-,-
235,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.8900,202109,21,"36,170",13,-,-,2013,1100로 3308,-,-,-
236,제주특별자치도 제주시 조천읍 조천리,2211-3,2211,3,광영타운,76.0700,202109,20,"22,290",3,-,-,2021,조와로 4,-,-,-
237,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,55.1700,202109,17,"32,000",3,-,-,2020,중앙로 142,-,-,-
238,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,39.0000,202109,17,"5,000",7,-,-,1994,태평로 438,-,-,-
239,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,202109,17,"3,200",9,-,-,1992,중정로 123,-,-,-
240,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,31.5800,202109,16,"4,500",9,-,-,2003,사장길 37,-,-,-
241,제주특별자치도 서귀포시 서귀동,433-4,433,4,예지퍼스트,67.5500,202109,15,"31,950",5,-,-,2020,태평로353번길 22-7,-,-,-
242,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202109,14,"4,200",12,-,-,1991,도령로 54,-,-,-
243,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,84.9065,202109,14,"70,000",14,-,-,2019,원노형남1길 11,-,-,-
244,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,202109,13,"4,200",5,-,-,2011,연동8길 29,-,-,-
245,제주특별자치도 서귀포시 법환동,736-7,736,7,제주 오션스카이 아파트,81.4800,202109,13,"18,600",2,-,-,2017,김정문화로41번길 26,-,-,-
246,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,46.0200,202109,12,"6,350",6,-,-,1992,신대로12길 51,-,-,-
247,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.7800,202109,11,"29,800",9,-,-,2014, ,-,-,-
248,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.1900,202109,10,"28,000",16,-,-,2012,연북로 70,-,-,-
249,제주특별자치도 제주시 연동,1487-2,1487,2,일영파크빌,43.8400,202109,9,"8,000",2,-,-,2003,과원북4길 99,20210927,-,-
250,제주특별자치도 서귀포시 호근동,2012,2012,0,하르빌호근,74.6200,202109,9,"18,400",3,-,-,2016,중산간동로 8327,-,-,-
251,제주특별자치도 제주시 삼도일동,565-18,565,18,골든타워 1차,72.8000,202109,8,"17,500",2,-,-,2016,삼오길 21,-,-,-
252,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.0000,202109,7,"5,500",11,-,-,1992,중정로 123,-,-,-
253,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202109,6,"4,200",12,-,-,1991,도령로 54,20210914,-,-
254,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,27.7925,202109,6,"4,200",6,-,-,2003,사장길 37,-,-,-
255,제주특별자치도 서귀포시 동홍동,386-1,386,1,동홍동코아루오션뷰오피스텔,84.1400,202109,6,"24,000",4,-,-,2017,태평로 499,-,-,-
256,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,35.2000,202109,5,"7,500",4,-,-,2003,연북로 12,-,-,-
257,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202109,4,"4,100",2,-,-,2004,연북로 45,-,-,-
258,제주특별자치도 제주시 연동,260-30,260,30,제주 연동 일성 트루엘,37.4770,202109,3,"20,000",5,-,-,2019,삼무로1길 10-8,-,-,-
259,제주특별자치도 제주시 연동,260-30,260,30,제주 연동 일성 트루엘,37.4770,202109,3,"20,000",5,-,-,2019,삼무로1길 10-8,20210909,-,-
260,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,25.2906,202109,3,"9,400",6,-,-,2019,고마로 16,-,-,-
261,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,24.8621,202109,3,"9,400",7,-,-,2019,고마로 16,-,-,-
262,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,202109,2,"5,300",4,-,-,2011,연동8길 29,-,-,-
263,제주특별자치도 제주시 삼도일동,565-9,565,9,성은하이빌,84.8600,202109,1,"27,000",6,-,-,2017,삼오길 19,-,-,-
264,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,36.3100,202108,31,"6,500",4,-,-,1991,도령로 54,-,-,-
265,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.4000,202108,31,"4,200",5,-,-,1992,중정로 123,-,-,-
266,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,202108,31,"26,600",7,-,-,2015, ,-,-,-
267,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202108,26,"7,400",9,-,-,1991,도령로 40,-,-,-
268,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,202108,24,"5,900",10,-,-,1992,중정로 123,-,-,-
269,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.7800,202108,23,"26,900",5,-,-,2014, ,-,-,-
270,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202108,23,"14,800",4,-,-,2017,연북로 21,-,-,-
271,제주특별자치도 제주시 노형동,1294-4,1294,4,노형 에코하임,84.7200,202108,23,"27,800",12,-,-,2012,도령로 37,-,-,-
272,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202108,23,"3,900",5,-,-,2004,연북로 41,-,-,-
273,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202108,23,"3,900",5,-,-,2004,연북로 41,-,-,-
274,제주특별자치도 제주시 이도이동,1021,1021,0,도남해든빌,80.2200,202108,20,"34,100",4,-,-,2019,고산동산서길 11-2,-,-,-
275,제주특별자치도 제주시 노형동,711,711,0,에이스텔,30.8700,202108,20,"9,100",9,-,-,2003,연북로 8,-,-,-
276,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202108,19,"5,400",10,-,-,1990,도령로 87,-,-,-
277,제주특별자치도 서귀포시 서귀동,433-4,433,4,예지퍼스트,67.5500,202108,19,"27,000",3,-,-,2020,태평로353번길 22-7,-,-,-
278,제주특별자치도 제주시 연동,1371-2,1371,2,에코민트,74.7600,202108,18,"31,300",12,-,-,2018,연북로 72,-,-,-
279,제주특별자치도 서귀포시 법환동,1196-12,1196,12,루체클래식,84.7000,202108,17,"27,500",5,-,-,2016,법환로 51,-,-,-
280,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.3700,202108,17,"37,000",16,-,-,2013,1100로 3308,-,-,-
281,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.7500,202108,17,"21,500",2,-,-,2018,서광로 196,-,-,-
282,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,202108,17,"26,000",9,-,-,2015, ,-,-,-
283,제주특별자치도 제주시 삼도일동,534,534,0,삼도 세원멤버스,71.0400,202108,16,"20,500",9,-,-,2015, ,-,-,-
284,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,80.3300,202108,16,"26,500",14,-,-,2015, ,-,-,-
285,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,81.7500,202108,16,"25,500",6,-,-,2015, ,-,-,-
286,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.3700,202108,16,"32,700",9,-,-,2013,1100로 3308,-,-,-
287,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202108,16,"15,000",11,-,-,2017,연북로 21,-,-,-
288,제주특별자치도 제주시 조천읍 함덕리,1074-1,1074,1,함덕더마루,41.1700,202108,16,"14,445",6,-,-,2021, ,-,-,-
289,제주특별자치도 제주시 연동,1371-2,1371,2,에코민트,74.7600,202108,16,"32,000",8,-,-,2018,연북로 72,-,-,-
290,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,36.4500,202108,16,"13,000",6,-,-,2015,연북로 98,-,-,-
291,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,202108,16,"4,200",5,-,-,2011,연동8길 29,20210818,-,-
292,제주특별자치도 제주시 연동,304-5,304,5,코스모스태홍누리안5차아파트,36.3200,202108,16,"12,600",2,-,-,2013,신대로 136,-,-,-
293,제주특별자치도 제주시 연동,304-5,304,5,코스모스태홍누리안5차아파트,36.3200,202108,16,"12,600",2,-,-,2013,신대로 136,-,-,-
294,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.7800,202108,15,"31,000",8,-,-,2014, ,-,-,-
295,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202108,15,"4,400",8,-,-,2004,연북로 45,-,-,-
296,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,30.7300,202108,14,"4,700",6,-,-,2003,사장길 37,-,-,-
297,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,30.7300,202108,14,"4,700",6,-,-,2003,사장길 37,20210816,-,-
298,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,202108,13,"22,700",6,-,-,2015, ,-,-,-
299,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,20.3300,202108,13,"8,500",4,-,-,2018,전농로 119,-,-,-
300,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.5900,202108,13,"2,300",10,-,-,1991,신광로 103,-,-,-
301,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.1900,202108,12,"4,700",6,-,-,2003,사장길 37,20210907,-,-
302,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,35.2300,202108,11,"19,440",11,-,-,2018,신대로14길 47,-,-,-
303,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,26.6300,202108,11,"15,500",11,-,-,2018,신대로14길 47,-,-,-
304,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,35.2300,202108,11,"19,440",11,-,-,2018,신대로14길 47,-,-,-
305,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202108,11,"5,700",15,-,-,2004,연북로 41,-,-,-
306,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202108,11,"15,400",3,-,-,2017,연북로 21,-,-,-
307,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,35.2300,202108,11,"19,440",14,-,-,2018,신대로14길 47,-,-,-
308,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202108,10,"5,700",12,-,-,1991,도령로 54,-,-,-
309,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,35.1000,202108,10,"8,900",9,-,-,2014,건주로4길 6-4,-,-,-
310,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,202108,10,"25,000",9,-,-,2015, ,-,-,-
311,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,24.6706,202108,9,"11,850",5,-,-,2018,하귀9길 2,-,-,-
312,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,79.0500,202108,9,"14,170",6,-,-,2018,한림남2길 23,-,-,-
313,제주특별자치도 제주시 조천읍 함덕리,923-1,923,1,창경오피스텔,50.6110,202108,6,"22,800",4,-,-,2019,함덕서4길 60-9,-,-,-
314,제주특별자치도 제주시 외도일동,505-8,505,8,남건휴먼스2차,42.3800,202108,6,"9,700",6,-,-,2015, ,-,-,-
315,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202108,5,"15,000",6,-,-,2017,연북로 21,-,-,-
316,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,85.9430,202108,5,"29,500",2,-,-,2021,고전길 38,-,-,-
317,제주특별자치도 제주시 외도일동,418-4,418,4,위산 엘리시움 아파트,67.3701,202108,5,"22,000",3,-,-,2020,우정로4길 4-4,-,-,-
318,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,48.8200,202108,3,"8,704",3,-,-,2018,한림남2길 23,-,-,-
319,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,29.4940,202108,1,"17,500",2,-,-,2018,천제연로 198,-,-,-
320,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,202107,31,"28,000",13,-,-,2014,연북로 48,-,-,-
321,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.7500,202107,30,"23,300",5,-,-,2018,서광로 196,-,-,-
322,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,89.1400,202107,30,"28,200",2,-,-,2021,고전길 38,-,-,-
323,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,50.6700,202107,29,"9,541",6,-,-,2018,한림남2길 23,-,-,-
324,제주특별자치도 제주시 연동,303-46,303,46,태림 수앤수,58.6800,202107,29,"18,700",2,-,-,2015,문송길 40,-,-,-
325,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,48.4200,202107,29,"8,982",5,-,-,2018,한림남2길 23,-,-,-
326,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,50.6700,202107,29,"9,263",4,-,-,2018,한림남2길 23,-,-,-
327,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,48.4200,202107,29,"8,982",4,-,-,2018,한림남2길 23,-,-,-
328,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,50.6700,202107,29,"9,078",3,-,-,2018,한림남2길 23,-,-,-
329,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,50.6700,202107,29,"9,263",5,-,-,2018,한림남2길 23,-,-,-
330,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,79.0500,202107,29,"14,170",7,-,-,2018,한림남2길 23,-,-,-
331,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,48.4200,202107,29,"8,612",3,-,-,2018,한림남2길 23,-,-,-
332,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,48.8200,202107,29,"9,074",4,-,-,2018,한림남2길 23,-,-,-
333,제주특별자치도 제주시 한림읍 한림리,1454-17,1454,17,한림오피스텔,50.6700,202107,29,"9,541",7,-,-,2018,한림남2길 23,-,-,-
334,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,83.8700,202107,26,"24,000",5,-,-,2016,과원북4길 17,-,-,-
335,제주특별자치도 제주시 애월읍 하귀2리,1795-1,1795,1,애월위너빌,64.9660,202107,26,"26,000",3,-,-,2019,일주서로 7044,-,-,-
336,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,202107,24,"13,000",10,-,-,2018,전농로9길 27,-,-,-
337,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202107,23,"4,500",8,-,-,2004,연북로 45,-,-,-
338,제주특별자치도 서귀포시 서호동,727,727,0,서호더마루,80.1851,202107,22,"26,000",5,-,-,2019,중산간동로 8377,-,-,-
339,제주특별자치도 서귀포시 서호동,727,727,0,서호더마루,80.1851,202107,22,"26,000",4,-,-,2019,중산간동로 8377,-,-,-
340,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.0800,202107,22,"26,000",2,-,-,2012,연북로 70,-,-,-
341,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.9500,202107,21,"26,900",3,-,-,2019,표선동서로193번길 37,-,-,-
342,제주특별자치도 서귀포시 안덕면 화순리,1055-3,1055,3,엘림피렌체,81.6600,202107,20,"19,500",2,-,-,2017, ,-,-,-
343,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.9200,202107,19,"24,000",3,-,-,2013,신광로 19,-,-,-
344,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.3900,202107,18,"5,000",3,-,-,1991,신광로 103,-,-,-
345,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.3900,202107,17,"5,000",3,-,-,1991,신광로 103,-,-,-
346,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,202107,17,"4,200",5,-,-,2011,연동8길 29,20210816,-,-
347,제주특별자치도 제주시 조천읍 조천리,2211-3,2211,3,광영타운,78.8100,202107,15,"22,290",3,-,-,2021,조와로 4,-,-,-
348,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,82.2700,202107,14,"28,500",6,-,-,2018,서광로 196,-,-,-
349,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,202107,14,"6,000",10,-,-,1992,중정로 123,-,-,-
350,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,202107,14,"6,000",10,-,-,1992,중정로 123,-,-,-
351,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202107,14,"15,300",9,-,-,2017,연북로 21,-,-,-
352,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202107,14,"15,300",9,-,-,2017,연북로 21,-,-,-
353,제주특별자치도 서귀포시 서호동,727,727,0,서호더마루,81.3855,202107,14,"29,000",6,-,-,2019,중산간동로 8377,-,-,-
354,제주특별자치도 제주시 연동,1371-2,1371,2,에코민트,74.7600,202107,14,"27,000",6,-,-,2018,연북로 72,-,-,-
355,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.8900,202107,13,"11,500",7,-,-,2016,우정로16길 10,-,-,-
356,제주특별자치도 서귀포시 표선면 표선리,558-1,558,1,아정펠리즈,71.4400,202107,12,"22,000",5,-,-,2017, ,-,-,-
357,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202107,12,"3,000",4,-,-,1991,도령로 54,-,-,-
358,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202107,12,"3,500",4,-,-,1990,도령로 87,-,-,-
359,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202107,12,"3,000",5,-,-,1991,도령로 54,-,-,-
360,제주특별자치도 제주시 애월읍 애월리,1655,1655,0,나폴리움,89.0000,202107,10,"17,500",2,-,-,2017, ,-,-,-
