NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
16,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,49.5290,202506,26,"10,924",4,공공기관,법인,2017,함덕서4길 11,-,직거래,-
17,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,83.4171,202506,26,"17,419",4,공공기관,법인,2017,함덕서4길 11,-,직거래,-
18,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,83.4171,202506,26,"17,419",4,공공기관,법인,2017,함덕서4길 11,-,직거래,-
19,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,49.5290,202506,26,"10,924",3,공공기관,법인,2017,함덕서4길 11,-,직거래,-
20,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,83.4171,202506,26,"17,419",3,공공기관,법인,2017,함덕서4길 11,-,직거래,-
21,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,83.4171,202506,26,"17,419",3,공공기관,법인,2017,함덕서4길 11,-,직거래,-
22,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,83.4171,202506,26,"17,032",2,공공기관,법인,2017,함덕서4길 11,-,직거래,-
23,제주특별자치도 제주시 조천읍 함덕리,1498,1498,0,씨앤하우스,49.5290,202506,26,"10,666",2,공공기관,법인,2017,함덕서4길 11,-,직거래,-
24,제주특별자치도 제주시 이도이동,1138-1,1138,1,이도위더스빌24차,84.9000,202506,25,"25,000",9,개인,개인,2014,동광로6길 35-6,-,중개거래,제주 제주시
25,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,30.4700,202506,25,"8,268",11,개인,법인,2023,돈내길 22,-,직거래,-
26,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,114.0300,202506,24,"47,000",6,개인,법인,2024,신성로10길 40,-,직거래,-
27,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202506,23,"4,500",13,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
28,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,58.8800,202506,23,"15,870",11,법인,법인,2023,돈내길 22,-,직거래,-
29,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202506,23,"4,500",7,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
30,제주특별자치도 제주시 이도이동,1169-2,1169,2,제이하임 레지던스,35.9800,202506,20,"13,000",14,개인,개인,2018,동광로8길 3,-,직거래,-
31,제주특별자치도 서귀포시 대정읍 보성리,2476,2476,0,제주 아이파크 스위트 E동,119.9500,202506,19,"85,122",4,개인,법인,2019,에듀시티로239번길 8,-,직거래,-
32,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,49.0800,202506,19,"13,380",14,법인,법인,2023,돈내길 22,-,직거래,-
33,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,71.3900,202506,19,"29,100",3,개인,법인,2018,사장길 33,-,직거래,-
34,제주특별자치도 제주시 이도이동,1011-7,1011,7,(1011-7),36.0000,202506,19,"5,350",8,개인,개인,2003,중앙로 270-2,-,중개거래,제주 제주시
35,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202506,18,"4,300",9,개인,개인,1991,도령로 54,-,직거래,-
36,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,26.4600,202506,18,"10,500",8,개인,개인,2014,건주로4길 6-4,-,직거래,-
37,제주특별자치도 제주시 이도이동,1169-2,1169,2,제이하임 레지던스,35.2500,202506,18,"12,000",12,개인,법인,2018,동광로8길 3,-,중개거래,제주 제주시
38,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202506,18,"4,400",8,개인,개인,2004,연북로 41,-,직거래,-
39,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,58.5300,202506,17,"15,670",12,개인,법인,2023,돈내길 22,-,직거래,-
40,제주특별자치도 서귀포시 법환동,745-6,745,6,블루오션시티,30.7200,202506,16,"9,500",7,개인,법인,2020,김정문화로 49,-,직거래,-
41,제주특별자치도 제주시 오라이동,1496-1,1496,1,대원12차상록수아파트,83.0900,202506,16,"23,000",6,개인,법인,2017,연사2길 20,-,중개거래,제주 제주시
42,제주특별자치도 제주시 오라이동,1496-1,1496,1,대원12차상록수아파트,83.0900,202506,16,"23,000",4,개인,법인,2017,연사2길 20,-,중개거래,제주 제주시
43,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,23.8794,202506,13,"7,500",7,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
44,제주특별자치도 제주시 연동,1494,1494,0,신제주 연동 트리플시티,48.6056,202506,13,"27,000",3,법인,개인,2021,연북로 106,-,중개거래,제주 제주시
45,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,25.4470,202506,12,"7,700",13,개인,개인,2018,신대로18길 47,-,중개거래,제주 제주시
46,제주특별자치도 제주시 이도이동,1169-2,1169,2,제이하임 레지던스,35.9800,202506,12,"13,400",14,개인,개인,2018,동광로8길 3,-,중개거래,제주 제주시
47,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202506,11,"5,000",2,개인,개인,2004,연북로 45,-,중개거래,경북 문경시
48,제주특별자치도 제주시 삼도이동,1173-2,1173,2,라온제나오피스텔삼도,78.3100,202506,11,"26,500",8,개인,법인,2021,탑동로13길 39,-,직거래,-
49,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,25.4694,202506,10,"7,350",6,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
50,제주특별자치도 제주시 연동,290-63,290,63,해피프라임,79.8600,202506,10,"49,081",7,개인,법인,2022,삼무로9길 8,-,직거래,-
51,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,84.7500,202506,10,"35,500",6,개인,법인,2018,사장길 33,-,직거래,-
52,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,24.6706,202506,10,"9,500",5,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
53,제주특별자치도 제주시 이도일동,1251-8,1251,8,이도 휴안 더 센트럴,58.5300,202506,9,"20,558",14,법인,법인,2023,돈내길 22,-,직거래,-
54,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,25.4470,202506,9,"7,500",2,개인,개인,2018,신대로18길 47,-,중개거래,제주 제주시
55,제주특별자치도 제주시 연동,274-64,274,64,디오션시티2차,24.0500,202506,9,"7,500",6,개인,개인,2018,연동10길 16,-,중개거래,제주 제주시
56,제주특별자치도 서귀포시 표선면 표선리,666,666,0,라온제나오피스텔,69.2700,202506,7,"18,800",7,개인,개인,2019, ,-,직거래,-
57,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,26.9500,202506,5,"3,000",10,개인,개인,1994,태평로 438,-,중개거래,제주 서귀포시
58,제주특별자치도 제주시 영평동,2169-3,2169,3,엠제이벤처오름,63.5176,202506,4,"27,000",6,개인,개인,2017,첨단로 199,-,직거래,-
59,제주특별자치도 제주시 이도일동,1244-1,1244,1,파미르파크 오피스텔,22.7900,202506,4,"13,000",14,법인,개인,2019,동광로 55,-,중개거래,제주 제주시
60,제주특별자치도 서귀포시 서귀동,322-6,322,6,JS 라메르2차,24.8600,202506,3,"7,000",8,개인,개인,2020,중정로5번길 15,-,중개거래,제주 서귀포시
61,제주특별자치도 서귀포시 서귀동,322-6,322,6,JS 라메르2차,24.8600,202506,3,"7,000",8,개인,개인,2020,중정로5번길 15,20250604,중개거래,제주 서귀포시
62,제주특별자치도 제주시 연동,283-23,283,23,블루시티,31.2300,202506,2,"4,900",14,개인,개인,2006,은남4길 27,-,직거래,-
63,제주특별자치도 제주시 오라이동,1361,1361,0,세일파크빌,72.9800,202506,2,"17,000",3,개인,개인,2015, ,-,중개거래,제주 제주시
64,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,202506,1,"5,600",9,법인,법인,2008,우령2길 3-3,-,직거래,-
65,제주특별자치도 제주시 노형동,2525-8,2525,8,(2525-8),84.7200,202505,31,"30,500",7,개인,법인,2019,정존5길 23,-,중개거래,제주 제주시
66,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202505,30,"4,550",9,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
67,제주특별자치도 서귀포시 표선면 표선리,507-1,507,1,썬비치빌,80.8200,202505,29,"23,500",3,법인,개인,2018,표선중앙로43번길 25-8,-,직거래,-
68,제주특별자치도 제주시 삼도이동,913-5,913,5,진아타워,40.2700,202505,29,"9,000",10,개인,개인,2005,관덕로2길 17,-,중개거래,제주 제주시
69,제주특별자치도 제주시 아라일동,6138-1,6138,1,아델 레지던스2,25.2625,202505,29,"8,800",6,개인,법인,2017,중앙로 575,-,중개거래,제주 제주시
70,제주특별자치도 서귀포시 표선면 표선리,666,666,0,라온제나오피스텔,65.3700,202505,28,"20,000",6,개인,개인,2019, ,-,직거래,-
71,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,202505,27,"15,000",7,개인,법인,2018,전농로9길 27,-,중개거래,제주 제주시
72,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,30.2400,202505,27,"6,200",5,개인,개인,1990,도령로 87,-,중개거래,제주 제주시
73,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.9200,202505,26,"23,800",13,개인,개인,2013,신광로 19,-,중개거래,제주 제주시
74,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,24.6706,202505,26,"9,500",5,개인,개인,2018,하귀9길 2,-,중개거래,제주 제주시
75,제주특별자치도 제주시 노형동,1293-3,1293,3,빌리브 노형,83.2069,202505,26,"38,250",9,개인,개인,2020,월랑로2길 34,-,중개거래,제주 제주시
76,제주특별자치도 제주시 이도이동,1169-2,1169,2,제이하임 레지던스,35.9800,202505,26,"13,400",14,개인,개인,2018,동광로8길 3,20250611,중개거래,제주 제주시
77,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,44.3740,202505,24,"14,000",15,개인,개인,2018,신대로18길 47,-,중개거래,제주 제주시
78,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,64.0000,202505,23,"9,900",5,개인,개인,1991,도령로 54,-,중개거래,제주 제주시
79,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202505,22,"4,900",6,개인,개인,1991,도령로 40,-,중개거래,제주 제주시
80,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,42.4000,202505,22,"4,500",6,개인,개인,1992,중정로 123,-,직거래,-
81,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,24.5700,202505,20,"6,000",3,법인,개인,2014,건주로4길 6-4,-,직거래,-
82,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.1900,202505,20,"5,400",6,개인,개인,2003,사장길 37,-,중개거래,제주 제주시
83,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,26.4600,202505,20,"6,500",7,개인,개인,2014,건주로4길 6-4,-,직거래,-
84,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.3900,202505,19,"5,100",4,법인,개인,1991,신광로 103,-,직거래,-
85,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202505,19,"5,900",7,개인,개인,1991,도령로 54,-,직거래,-
86,제주특별자치도 제주시 조천읍 함덕리,1444,1444,0,함덕 이레하임,81.2700,202505,16,"10,000",2,개인,개인,2017, ,-,중개거래,제주 제주시
87,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,114.0300,202505,16,"50,000",4,개인,법인,2024,신성로10길 40,-,직거래,-
88,제주특별자치도 제주시 외도일동,454-11,454,11,남건휴먼스 9차,61.7300,202505,15,"18,500",7,개인,개인,2016,우령서로 31,-,중개거래,제주 제주시
89,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,34.7550,202505,15,"4,700",10,개인,개인,1991,도령로 50,-,직거래,-
90,제주특별자치도 제주시 연동,263-13,263,13,레지던스 이타스Ⅲ,25.1400,202505,14,"7,300",7,개인,개인,2017,신광로 88,-,직거래,-
91,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202505,13,"4,700",11,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
92,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202505,13,"5,300",13,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
93,제주특별자치도 제주시 도남동,81,81,0,도남그랑팰리스,114.9000,202505,12,"45,000",2,개인,법인,2024,신성로10길 40,-,직거래,-
94,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202505,12,"5,900",10,개인,개인,1991,도령로 40,-,중개거래,제주 제주시
95,제주특별자치도 제주시 연동,271-36,271,36,메종프라임연동,24.8800,202505,12,"10,000",8,개인,개인,2018,삼무로 41,-,직거래,-
96,제주특별자치도 제주시 일도이동,354-6,354,6,어반하우제,84.9600,202505,11,"37,200",8,개인,개인,2019,고마로10길 5,-,중개거래,제주 제주시
97,제주특별자치도 제주시 연동,263-2,263,2,제주1번가 더테라스,22.8850,202505,10,"10,000",17,개인,개인,2020,연동6길 5,-,중개거래,제주 제주시
98,제주특별자치도 제주시 노형동,1294-4,1294,4,노형 에코하임,84.9700,202505,9,"27,200",13,개인,개인,2012,도령로 37,-,중개거래,제주 제주시
99,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,55.5500,202505,9,"22,000",3,개인,법인,2020,중앙로 142,-,직거래,-
100,제주특별자치도 제주시 영평동,2169-3,2169,3,엠제이벤처오름,73.1407,202505,8,"22,000",6,개인,개인,2017,첨단로 199,-,중개거래,제주 제주시
101,제주특별자치도 제주시 외도일동,418-6,418,6,백강수피아 아파트5차,61.9400,202505,8,"20,000",2,개인,법인,2018,우정로4길 4,-,직거래,-
102,제주특별자치도 제주시 연동,280-8,280,8,스테이280,73.8700,202505,7,"20,000",2,개인,개인,2015,신광로1길 18,-,중개거래,제주 제주시
103,제주특별자치도 제주시 영평동,2169-3,2169,3,엠제이벤처오름,63.5176,202505,6,"20,300",6,개인,개인,2017,첨단로 199,-,중개거래,제주 서귀포시
104,제주특별자치도 제주시 연동,263-13,263,13,레지던스 이타스Ⅲ,25.1400,202505,3,"7,800",12,개인,개인,2017,신광로 88,-,중개거래,제주 제주시
105,제주특별자치도 제주시 연동,261-57,261,57,연동 레지던스 이타스Ⅱ,24.8500,202505,3,"7,000",10,개인,개인,2017,제원길 15,-,직거래,-
106,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202505,1,"4,700",12,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
107,제주특별자치도 제주시 연동,261-57,261,57,연동 레지던스 이타스Ⅱ,24.8500,202504,30,"7,500",14,개인,개인,2017,제원길 15,-,중개거래,제주 제주시
108,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),22.0525,202504,30,"14,000",10,개인,법인,2017,도공로 9-10,-,중개거래,제주 제주시
109,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202504,30,"4,800",9,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
110,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202504,30,"4,100",3,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
111,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202504,30,"4,050",1,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
112,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202504,29,"5,000",4,개인,개인,1991,도령로 54,-,직거래,-
113,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,64.0000,202504,28,"8,500",4,개인,개인,1991,도령로 54,-,중개거래,제주 제주시
114,제주특별자치도 서귀포시 표선면 표선리,573,573,0,표선 에이스피아,27.4000,202504,28,"3,500",6,개인,개인,2003,표선중앙로59번길 14,-,중개거래,제주 서귀포시
115,제주특별자치도 제주시 오라이동,1361,1361,0,세일파크빌,72.9800,202504,25,"17,000",3,개인,개인,2015, ,20250602,중개거래,제주 제주시
116,제주특별자치도 제주시 구좌읍 평대리,3347-4,3347,4,에이동,63.5800,202504,25,"11,800",2,개인,법인,2017,평대13길 51-4,-,직거래,-
117,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,24.1340,202504,24,"7,500",13,개인,개인,2018,신대로18길 47,-,중개거래,제주 제주시
118,제주특별자치도 서귀포시 표선면 표선리,845,845,0,해비치빌오피스텔,80.2100,202504,23,"17,500",7,개인,개인,2014,표선중앙로110번길 5,-,중개거래,제주 서귀포시
119,제주특별자치도 제주시 연동,2331-10,2331,10,연동해든빌,80.0725,202504,23,"33,500",12,개인,법인,2019,도령로13길 2,-,직거래,-
120,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202504,23,"7,500",10,개인,개인,1990,도령로 87,-,중개거래,제주 제주시
121,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202504,22,"4,950",12,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
122,제주특별자치도 서귀포시 표선면 표선리,666,666,0,라온제나오피스텔,70.2200,202504,22,"23,000",7,개인,법인,2019, ,-,직거래,-
123,제주특별자치도 제주시 노형동,923-2,923,2,레지던스 에코지엘,21.6800,202504,21,"8,050",8,개인,개인,2017,원노형2길 29-5,-,중개거래,제주 제주시
124,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.8900,202504,18,"11,550",8,개인,개인,2016,우정로16길 10,-,중개거래,제주 제주시
125,제주특별자치도 제주시 연동,275,275,0,세인트스톤 더 부티크,54.8754,202504,18,"40,000",5,개인,개인,2018,신광로 91,-,직거래,-
126,제주특별자치도 제주시 연동,292-86,292,86,연동드림아이오피스텔,34.0791,202504,16,"10,500",6,개인,개인,2017,연동13길 6,-,중개거래,제주 제주시
127,제주특별자치도 제주시 연동,251-45,251,45,레지던스 이타스Ⅰ,24.8900,202504,16,"6,950",6,개인,개인,2016,제원1길 31,-,중개거래,제주 제주시
128,제주특별자치도 제주시 노형동,711,711,0,에이스텔,61.0200,202504,16,"10,500",11,개인,개인,2003,연북로 8,-,직거래,-
129,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,55.5500,202504,15,"22,000",3,개인,법인,2020,중앙로 142,20250509,직거래,-
130,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,55.5500,202504,15,"20,000",6,개인,법인,2020,중앙로 142,-,직거래,-
131,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,55.3400,202504,15,"24,000",8,개인,법인,2020,중앙로 142,-,직거래,-
132,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,202504,12,"4,500",4,개인,개인,2011,연동8길 29,-,중개거래,제주 제주시
133,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202504,11,"3,500",4,개인,개인,2004,연북로 41,-,중개거래,제주 제주시
134,제주특별자치도 제주시 연동,1487-2,1487,2,일영파크빌,39.9200,202504,11,"7,500",6,개인,개인,2003,과원북4길 99,-,중개거래,제주 제주시
135,제주특별자치도 제주시 이도일동,1787-3,1787,3,모던테라스,22.7800,202504,11,"6,800",5,개인,개인,2017,광양6길 2,-,중개거래,제주 제주시
136,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,25.4470,202504,10,"8,000",11,법인,개인,2018,신대로18길 47,-,직거래,-
137,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,202504,10,"7,000",4,개인,개인,2017, ,-,중개거래,제주 서귀포시
138,제주특별자치도 서귀포시 대정읍 보성리,2530,2530,0,제주 아이파크 스위트 W동,135.4800,202504,9,"97,003",4,개인,법인,2019,에듀시티로228번길 3,-,직거래,-
139,제주특별자치도 제주시 건입동,657-5,657,5,더클래식 1차,84.4800,202504,9,"22,000",3,개인,개인,2017, ,-,직거래,-
140,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,202504,8,"7,600",12,개인,개인,2008,우령2길 3-3,-,직거래,-
141,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202504,8,"4,500",4,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
142,제주특별자치도 제주시 연동,304-19,304,19,월드룸,31.5000,202504,7,"6,800",8,개인,개인,2001,비월길 2,-,직거래,-
143,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.1900,202504,7,"5,100",6,개인,개인,2003,사장길 37,-,직거래,-
144,제주특별자치도 제주시 연동,292-86,292,86,연동드림아이오피스텔,34.0791,202504,7,"8,000",15,개인,개인,2017,연동13길 6,-,직거래,-
145,제주특별자치도 제주시 연동,263-13,263,13,레지던스 이타스Ⅲ,25.1400,202504,6,"7,500",13,개인,개인,2017,신광로 88,-,중개거래,제주 제주시
146,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.0250,202504,5,"2,800",4,법인,개인,1994,태평로 438,-,중개거래,제주 서귀포시
147,제주특별자치도 서귀포시 표선면 표선리,666,666,0,라온제나오피스텔,65.3700,202504,2,"13,000",7,개인,개인,2019, ,-,직거래,-
148,제주특별자치도 서귀포시 중문동,1733-5,1733,5,카렌시아,84.1471,202504,1,"21,000",3,개인,법인,2021,중문상로82번길 16,-,중개거래,제주 제주시
149,제주특별자치도 제주시 이도이동,1986-5,1986,5,오피스텔 노브힐 이도,33.8700,202504,1,"16,000",3,개인,법인,2017, ,-,직거래,-
150,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.2054,202504,1,"26,800",2,개인,법인,2017,우정로3길 12,-,중개거래,제주 제주시
151,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,24.1340,202503,31,"8,000",12,개인,개인,2018,신대로18길 47,-,중개거래,제주 제주시
152,제주특별자치도 제주시 아라일동,6092-11,6092,11,(6092-11),84.6300,202503,31,"35,500",6,개인,개인,2016, ,-,중개거래,제주 제주시
153,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,27.7925,202503,31,"5,000",8,개인,개인,2003,사장길 37,-,중개거래,제주 제주시
154,제주특별자치도 제주시 연동,263-13,263,13,레지던스 이타스Ⅲ,38.9100,202503,31,"15,000",15,개인,개인,2017,신광로 88,-,직거래,-
155,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,32.7698,202503,29,"19,500",17,개인,개인,2019,원노형남1길 11,-,중개거래,제주 제주시
156,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202503,28,"4,800",13,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
157,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202503,27,"4,900",14,개인,개인,2004,연북로 45,-,직거래,-
158,제주특별자치도 제주시 오라이동,1496-1,1496,1,대원12차상록수아파트,71.8800,202503,27,"21,500",1,개인,개인,2017,연사2길 20,-,중개거래,제주 제주시
159,제주특별자치도 제주시 노형동,2576-3,2576,3,정현빌,84.0100,202503,26,"25,500",9,개인,개인,2013,달마루길 28,-,직거래,-
160,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202503,25,"5,900",13,법인,개인,2004,연북로 45,-,직거래,-
161,제주특별자치도 제주시 연동,283-23,283,23,블루시티,31.2300,202503,25,"5,300",3,개인,개인,2006,은남4길 27,-,직거래,-
162,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,202503,21,"26,000",9,개인,개인,2014,연북로 48,-,중개거래,제주 제주시
163,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,26.9500,202503,21,"2,600",5,개인,개인,1994,태평로 438,-,중개거래,제주 서귀포시
164,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202503,21,"4,500",2,개인,개인,2004,연북로 45,-,중개거래,제주 제주시
165,제주특별자치도 제주시 이도이동,1169-2,1169,2,제이하임 레지던스,35.9800,202503,19,"12,000",2,개인,법인,2018,동광로8길 3,-,직거래,-
166,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.9200,202503,19,"24,500",9,개인,개인,2013,신광로 19,-,중개거래,제주 제주시
167,제주특별자치도 제주시 연동,260-24,260,24,갤럭시타운,73.8300,202503,18,"14,500",2,개인,개인,2012,도령로 106,-,중개거래,제주 제주시
168,제주특별자치도 서귀포시 법환동,745-7,745,7,JS라메르1차,24.8400,202503,17,"7,500",10,개인,개인,2018,김정문화로 47,-,중개거래,제주 서귀포시
169,제주특별자치도 제주시 연동,260-38,260,38,제주연동 모디움,24.7095,202503,16,"9,000",10,개인,개인,2018,삼무로1길 10-9,-,직거래,-
170,제주특별자치도 제주시 연동,1373-1,1373,1,아일랜드마이빌,27.3800,202503,15,"7,500",2,개인,개인,2004,신대로22길 25,-,중개거래,제주 제주시
