NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
188,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,77.1732,201907,28,"42,520",7,-,-,2019,신북로 479-2,-,-,-
189,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201907,25,"5,600",14,-,-,2004,연북로 41,-,-,-
190,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,59.8647,201907,24,"31,057",8,-,-,2019,신북로 479-2,-,-,-
191,제주특별자치도 서귀포시 서호동,382,382,0,해피니스빌,79.9806,201907,24,"23,500",1,-,-,2017, ,-,-,-
192,제주특별자치도 제주시 노형동,1294-4,1294,4,노형 에코하임,84.9000,201907,23,"23,200",10,-,-,2012,도령로 37,-,-,-
193,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.1900,201907,19,"4,000",6,-,-,2003,사장길 37,-,-,-
194,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.1900,201907,19,"4,000",6,-,-,2003,사장길 37,-,-,-
195,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,27.7925,201907,19,"4,000",6,-,-,2003,사장길 37,-,-,-
196,제주특별자치도 제주시 연동,303-46,303,46,태림 수앤수,52.4100,201907,19,"15,000",6,-,-,2015,문송길 40,-,-,-
197,제주특별자치도 서귀포시 남원읍 위미리,4171-3,4171,3,위미 캐슬 휘닉스,84.9700,201907,18,"21,500",1,-,-,2018, ,-,-,-
198,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201907,18,"5,100",11,-,-,2004,연북로 41,-,-,-
199,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201907,18,"5,000",11,-,-,1991,도령로 54,-,-,-
200,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,83.3795,201907,18,"43,264",6,-,-,2019,신북로 479-2,-,-,-
201,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,59.8647,201907,18,"31,057",6,-,-,2019,신북로 479-2,-,-,-
202,제주특별자치도 제주시 오라이동,1361,1361,0,세일파크빌,84.0200,201907,17,"23,500",5,-,-,2015, ,-,-,-
203,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201907,16,"5,300",13,-,-,2004,연북로 45,-,-,-
204,제주특별자치도 제주시 외도일동,539-22,539,22,해담채,77.9958,201907,16,"22,000",2,-,-,2019,우령안2길 21-2,-,-,-
205,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201907,15,"6,800",11,-,-,1990,노연로 62,-,-,-
206,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,24.9616,201907,11,"13,700",1,-,-,2018,천제연로 198,-,-,-
207,제주특별자치도 제주시 조천읍 조천리,2203-8,2203,8,보아스빌2차,74.5200,201907,10,"22,800",7,-,-,2017, ,-,-,-
208,제주특별자치도 제주시 연동,313-84,313,84,행복한빌,53.9500,201907,9,"16,300",3,-,-,2015, ,-,-,-
209,제주특별자치도 서귀포시 대정읍 하모리,1394-2,1394,2,가온누리,84.9675,201907,8,"20,000",6,-,-,2016, ,-,-,-
210,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201907,4,"7,600",4,-,-,2004,연북로 41,-,-,-
211,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.4150,201907,4,"22,681",2,-,-,2017,삼무로11길 4,-,-,-
212,제주특별자치도 제주시 연동,260-30,260,30,제주 연동 일성 트루엘,37.4770,201907,3,"28,508",17,-,-,2019,삼무로1길 10-8,-,-,-
213,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.9500,201907,2,"28,600",7,-,-,2019,표선동서로193번길 37,-,-,-
214,제주특별자치도 제주시 조천읍 신촌리,1812,1812,0,에스디빌 신촌3차,82.9900,201907,2,"20,000",1,-,-,2017,신촌4길 6,-,-,-
215,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,36.3200,201906,29,"7,500",10,-,-,2003,연북로 12,-,-,-
216,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,22.6800,201906,28,"3,550",7,-,-,1992,신대로12길 51,-,-,-
217,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201906,27,"5,650",11,-,-,2004,연북로 41,-,-,-
218,제주특별자치도 제주시 이도일동,1258-13,1258,13,이도센트레시티,24.3708,201906,26,"12,000",12,-,-,2017, ,-,-,-
219,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,29.1600,201906,24,"4,300",6,-,-,1992,신대로12길 51,-,-,-
220,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201906,24,"5,300",6,-,-,2004,연북로 45,-,-,-
221,제주특별자치도 제주시 외도일동,505-8,505,8,남건휴먼스2차,84.7700,201906,24,"25,000",8,-,-,2015, ,-,-,-
222,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,28.9800,201906,24,"4,300",6,-,-,1992,신대로12길 51,-,-,-
223,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,35.6540,201906,21,"12,500",3,-,-,2017,대포복개로 95,-,-,-
224,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201906,20,"6,000",3,-,-,2004,연북로 45,-,-,-
225,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,29.1600,201906,20,"6,300",6,-,-,1992,신대로12길 51,-,-,-
226,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,24.6706,201906,20,"14,256",6,-,-,2018,하귀9길 2,-,-,-
227,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.9650,201906,19,"21,010",9,-,-,2018,동문로 128-1,-,-,-
228,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201906,18,"5,300",8,-,-,2004,연북로 45,-,-,-
229,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201906,18,"6,200",7,-,-,1990,도령로 87,-,-,-
230,제주특별자치도 제주시 이도이동,1986-5,1986,5,오피스텔 노브힐 이도,33.8700,201906,14,"17,000",6,-,-,2017, ,-,-,-
231,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.4150,201906,13,"22,681",3,-,-,2017,삼무로11길 4,-,-,-
232,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201906,7,"5,600",3,-,-,2004,연북로 45,-,-,-
233,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201906,5,"15,300",4,-,-,2018,남광로2길 22,-,-,-
234,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,34.9600,201906,4,"22,000",4,-,-,2017, ,-,-,-
235,제주특별자치도 제주시 연동,283-23,283,23,블루시티,31.2300,201906,4,"5,700",14,-,-,2006,은남4길 27,-,-,-
236,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,201906,3,"2,900",4,-,-,1992,중정로 123,-,-,-
237,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.9650,201906,3,"22,770",8,-,-,2018,동문로 128-1,-,-,-
238,제주특별자치도 제주시 구좌읍 세화리,1429-1,1429,1,블루엘 세화 빌라,61.5968,201905,31,"19,900",4,-,-,2019,세화2길 19,-,-,-
239,제주특별자치도 제주시 노형동,711,711,0,에이스텔,69.1800,201905,31,"18,000",12,-,-,2003,연북로 8,-,-,-
240,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,79.8695,201905,31,"43,938",6,-,-,2019,신북로 479-2,-,-,-
241,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,201905,30,"27,700",8,-,-,2015, ,-,-,-
242,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201905,30,"5,350",15,-,-,2004,연북로 45,-,-,-
243,제주특별자치도 제주시 조천읍 신촌리,1812,1812,0,에스디빌 신촌3차,82.9900,201905,30,"19,000",1,-,-,2017,신촌4길 6,-,-,-
244,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201905,30,"5,100",6,-,-,2004,연북로 45,-,-,-
245,제주특별자치도 제주시 애월읍 애월리,1643,1643,0,리나 더 하우스,64.1900,201905,29,"15,000",2,-,-,2019,애월로14길 6,-,-,-
246,제주특별자치도 제주시 연동,292-86,292,86,연동드림아이오피스텔,47.9986,201905,27,"17,500",15,-,-,2017,연동13길 6,-,-,-
247,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201905,24,"6,000",11,-,-,2004,연북로 45,-,-,-
248,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201905,24,"5,400",7,-,-,1991,도령로 54,-,-,-
249,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,56.4900,201905,23,"8,500",9,-,-,2008,우령2길 3-3,-,-,-
250,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201905,23,"15,523",4,-,-,2017,도공로 9-10,-,-,-
251,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201905,23,"15,523",4,-,-,2017,도공로 9-10,-,-,-
252,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,34.9600,201905,21,"21,309",4,-,-,2017, ,-,-,-
253,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,23.8794,201905,20,"13,943",5,-,-,2018,하귀9길 2,-,-,-
254,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201905,20,"7,000",8,-,-,1990,노연로 62,-,-,-
255,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201905,16,"5,000",2,-,-,2004,연북로 41,-,-,-
256,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,81.8419,201905,14,"38,000",5,-,-,2018,신대로12길 10,-,-,-
257,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,29.4940,201905,13,"17,500",2,-,-,2018,천제연로 198,-,-,-
258,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201905,10,"7,000",5,-,-,1990,노연로 62,-,-,-
259,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201905,9,"16,000",2,-,-,2017, ,-,-,-
260,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.9500,201905,7,"27,900",4,-,-,2019,표선동서로193번길 37,-,-,-
261,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,201905,3,"3,000",9,-,-,1992,중정로 123,-,-,-
262,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,35.2000,201905,2,"7,700",6,-,-,2003,연북로 12,-,-,-
263,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.9400,201905,2,"29,150",9,-,-,2013,1100로 3308,-,-,-
264,제주특별자치도 제주시 연동,1487-2,1487,2,일영파크빌,43.8400,201904,30,"7,000",6,-,-,2003,과원북4길 99,-,-,-
265,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201904,29,"5,000",5,-,-,2004,연북로 45,-,-,-
266,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,44.5700,201904,26,"9,000",4,-,-,2015, ,-,-,-
267,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,24.6706,201904,24,"10,500",3,-,-,2018,하귀9길 2,-,-,-
268,제주특별자치도 제주시 연동,1373-1,1373,1,아일랜드마이빌,25.2100,201904,19,"6,800",2,-,-,2004,신대로22길 25,-,-,-
269,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201904,19,"18,500",2,-,-,2017, ,-,-,-
270,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201904,19,"18,800",4,-,-,2017, ,-,-,-
271,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201904,19,"18,400",2,-,-,2017, ,-,-,-
272,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201904,19,"18,200",2,-,-,2017, ,-,-,-
273,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,58.3850,201904,19,"18,000",1,-,-,2017, ,-,-,-
274,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201904,19,"12,700",4,-,-,2018,남광로2길 22,-,-,-
275,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.9650,201904,18,"23,980",10,-,-,2018,동문로 128-1,-,-,-
276,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201904,15,"6,000",10,-,-,1990,도령로 87,-,-,-
277,제주특별자치도 제주시 삼도일동,584-5,584,5,어울림타워 프로미스,59.2590,201904,12,"29,000",7,-,-,2019,도남로 4,-,-,-
278,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.7600,201904,11,"4,700",7,-,-,1991,도령로 40,-,-,-
279,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,201904,10,"15,000",9,-,-,2018,전농로9길 27,-,-,-
280,제주특별자치도 제주시 노형동,1294-4,1294,4,노형 에코하임,84.7200,201904,10,"28,000",7,-,-,2012,도령로 37,-,-,-
281,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,36.3600,201904,9,"17,900",7,-,-,2018,신대로14길 47,-,-,-
282,제주특별자치도 서귀포시 법환동,1196-10,1196,10,루체클래식,84.7000,201904,8,"27,000",5,-,-,2016,법환로 55,-,-,-
283,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201904,4,"15,300",3,-,-,2017,연북로 21,-,-,-
284,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201904,3,"5,900",12,-,-,2004,연북로 45,-,-,-
285,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),55.9650,201904,3,"22,220",8,-,-,2018,동문로 128-1,-,-,-
286,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.9500,201903,31,"28,600",7,-,-,2019,표선동서로193번길 37,-,-,-
287,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.9500,201903,31,"28,400",6,-,-,2019,표선동서로193번길 37,-,-,-
288,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,33.5820,201903,29,"7,000",10,-,-,1990,노연로 62,-,-,-
289,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201903,29,"7,000",6,-,-,1990,노연로 62,-,-,-
290,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.4000,201903,28,"3,000",6,-,-,1992,중정로 123,-,-,-
291,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201903,27,"6,200",8,-,-,1991,도령로 54,-,-,-
292,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,84.7200,201903,27,"28,300",6,-,-,2017, ,-,-,-
293,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201903,23,"14,000",6,-,-,2017,연북로 21,-,-,-
294,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201903,22,"6,800",6,-,-,1991,도령로 40,-,-,-
295,제주특별자치도 제주시 이도이동,1011-7,1011,7,(1011-7),30.6000,201903,22,"5,000",6,-,-,2003,중앙로 270-2,-,-,-
296,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201903,22,"5,300",7,-,-,1991,도령로 40,-,-,-
297,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201903,21,"15,000",3,-,-,2018,남광로2길 22,-,-,-
298,제주특별자치도 제주시 화북이동,3489,3489,0,아뜨리움 화북,72.5296,201903,20,"27,300",3,-,-,2018,연삼로 708-12,-,-,-
299,제주특별자치도 제주시 일도이동,133-29,133,29,(133-29),64.8350,201903,20,"23,000",4,-,-,2018,동문로 128-1,-,-,-
300,제주특별자치도 서귀포시 남원읍 위미리,4171-3,4171,3,위미 캐슬 휘닉스,84.9000,201903,19,"23,600",3,-,-,2018, ,-,-,-
301,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201903,18,"6,300",10,-,-,1990,도령로 87,-,-,-
302,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201903,18,"7,300",8,-,-,1991,도령로 40,-,-,-
303,제주특별자치도 제주시 삼양이동,2174-19,2174,19,청담휴클래스2,57.5080,201903,13,"22,000",7,-,-,2017,일주동로 350-5,-,-,-
304,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201903,12,"4,700",3,-,-,1990,도령로 87,-,-,-
305,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201903,11,"7,500",10,-,-,1991,도령로 40,-,-,-
306,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201903,8,"5,800",10,-,-,1991,도령로 40,-,-,-
307,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201903,8,"15,300",4,-,-,2018,남광로2길 22,-,-,-
308,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201903,6,"5,700",11,-,-,2004,연북로 45,-,-,-
309,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,36.4500,201903,5,"14,000",3,-,-,2015,연북로 98,-,-,-
310,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,81.7500,201903,5,"29,000",3,-,-,2015, ,-,-,-
311,제주특별자치도 제주시 화북이동,3489,3489,0,아뜨리움 화북,72.5296,201903,4,"27,900",6,-,-,2018,연삼로 708-12,-,-,-
312,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,28.6000,201902,27,"4,700",7,-,-,1992,신대로12길 51,-,-,-
313,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,31.8709,201902,26,"20,200",6,-,-,2018,천제연로 198,-,-,-
314,제주특별자치도 제주시 연동,308-11,308,11,스마트 네스트빌,31.1700,201902,26,"15,000",2,-,-,2018,비월길 36,-,-,-
315,제주특별자치도 제주시 연동,308-11,308,11,스마트 네스트빌,35.9104,201902,26,"16,000",2,-,-,2018,비월길 36,-,-,-
316,제주특별자치도 제주시 연동,308-11,308,11,스마트 네스트빌,28.4196,201902,26,"13,000",2,-,-,2018,비월길 36,-,-,-
317,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,36.3100,201902,26,"5,400",11,-,-,1991,도령로 54,-,-,-
318,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201902,26,"18,550",2,-,-,2017, ,-,-,-
319,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201902,25,"15,300",4,-,-,2018,남광로2길 22,-,-,-
320,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201902,25,"15,000",3,-,-,2018,남광로2길 22,-,-,-
321,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201902,25,"15,000",3,-,-,2018,남광로2길 22,-,-,-
322,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,35.2300,201902,25,"16,650",13,-,-,2018,신대로14길 47,-,-,-
323,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,35.2300,201902,25,"16,650",14,-,-,2018,신대로14길 47,-,-,-
324,제주특별자치도 제주시 노형동,711,711,0,에이스텔,34.7900,201902,25,"9,000",2,-,-,2003,연북로 8,-,-,-
325,제주특별자치도 서귀포시 서귀동,323-3,323,3,휴마루 유니크,31.4300,201902,22,"7,000",7,-,-,2015,서문로 61,-,-,-
326,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201902,22,"4,650",6,-,-,2004,연북로 41,-,-,-
327,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201902,22,"18,900",2,-,-,2017, ,-,-,-
328,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201902,21,"11,500",4,-,-,2017,도공로 9-10,-,-,-
329,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201902,21,"6,500",4,-,-,2004,연북로 41,-,-,-
330,제주특별자치도 제주시 노형동,1046-12,1046,12,노형퍼스트빌 6차,82.7500,201902,19,"39,000",8,-,-,2017,월랑로10길 39,-,-,-
331,제주특별자치도 서귀포시 남원읍 위미리,4171-3,4171,3,위미 캐슬 휘닉스,84.8900,201902,15,"25,200",3,-,-,2018, ,-,-,-
332,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201902,14,"7,300",3,-,-,1990,노연로 62,-,-,-
333,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.5900,201902,4,"26,000",10,-,-,2016,과원북4길 17,-,-,-
334,제주특별자치도 제주시 오라이동,1496-1,1496,1,대원12차상록수아파트,84.8800,201902,2,"23,000",1,-,-,2017,연사2길 20,-,-,-
335,제주특별자치도 제주시 외도일동,537-2,537,2,남건휴먼스 5차,43.4400,201902,1,"11,500",4,-,-,2015,우령서로 67,-,-,-
336,제주특별자치도 서귀포시 대정읍 하모리,1394-2,1394,2,가온누리,81.4100,201901,31,"20,700",7,-,-,2016, ,-,-,-
337,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,201901,29,"24,500",15,-,-,2015, ,-,-,-
338,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.1400,201901,29,"7,000",8,-,-,1990,노연로 62,-,-,-
339,제주특별자치도 제주시 연동,280-8,280,8,스테이280,84.3200,201901,29,"30,000",9,-,-,2015,신광로1길 18,-,-,-
340,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201901,22,"15,000",3,-,-,2018,남광로2길 22,-,-,-
341,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201901,22,"15,000",6,-,-,2018,남광로2길 22,-,-,-
342,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.6945,201901,16,"15,300",4,-,-,2018,남광로2길 22,-,-,-
343,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201901,15,"5,600",3,-,-,2004,연북로 45,-,-,-
344,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.4150,201901,15,"21,000",3,-,-,2017,삼무로11길 4,-,-,-
345,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.5900,201901,15,"4,850",8,-,-,1991,신광로 103,-,-,-
346,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201901,15,"5,600",7,-,-,2004,연북로 41,-,-,-
347,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.6945,201901,14,"15,000",3,-,-,2018,남광로2길 22,-,-,-
348,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,69.0045,201901,12,"23,000",3,-,-,2016, ,-,-,-
349,제주특별자치도 서귀포시 남원읍 위미리,3079-1,3079,1,헷세드위미,79.1442,201901,11,"21,000",4,-,-,2018,위미해안로129번길 5,-,-,-
350,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201901,11,"15,000",5,-,-,2018,남광로2길 22,-,-,-
351,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201901,11,"15,000",6,-,-,2018,남광로2길 22,-,-,-
352,제주특별자치도 제주시 연동,275,275,0,세인트스톤 더 부티크,51.0509,201901,11,"37,782",5,-,-,2018,신광로 91,-,-,-
353,제주특별자치도 제주시 이도이동,1987-2,1987,2,(1987-2),29.2930,201901,10,"15,300",4,-,-,2018,남광로2길 22,-,-,-
354,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201901,9,"8,350",12,-,-,1991,도령로 40,-,-,-
355,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201901,8,"18,850",2,-,-,2017, ,-,-,-
356,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,201901,7,"13,800",5,-,-,2018,전농로9길 27,-,-,-
357,제주특별자치도 제주시 노형동,2534-2,2534,2,노형 위더스빌,83.8200,201901,7,"27,200",7,-,-,2013,수덕3길 43,-,-,-
358,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201901,7,"8,000",6,-,-,1990,도령로 87,-,-,-
359,제주특별자치도 제주시 외도일동,418-3,418,3,(418-3),59.9900,201901,5,"21,100",10,-,-,2017,우정로 10,-,-,-
360,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,79.1633,201901,3,"43,397",15,-,-,2018,신대로12길 10,-,-,-
361,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,81.8419,201901,3,"41,620",14,-,-,2018,신대로12길 10,-,-,-
362,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,44.5700,201901,3,"11,400",3,-,-,2015, ,-,-,-
363,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,35.3783,201901,3,"14,983",15,-,-,2018,신대로12길 10,-,-,-
364,제주특별자치도 서귀포시 서호동,382,382,0,해피니스빌,79.9806,201901,2,"22,900",1,-,-,2017, ,-,-,-
