NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
61,제주특별자치도 제주시 외도일동,453-7,453,7,외도동 에코그린빌 3차,84.8500,201811,21,"22,000",5,-,-,2013,조공포길 22,-,-,-
62,제주특별자치도 제주시 연동,280-8,280,8,스테이280,84.3200,201811,19,"33,000",9,-,-,2015,신광로1길 18,-,-,-
63,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.4744,201811,17,"26,000",6,-,-,2017,우정로3길 12,-,-,-
64,제주특별자치도 제주시 삼도이동,14-3,14,3,로이빌,82.1400,201811,16,"25,700",3,-,-,2016, ,-,-,-
65,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,34.9600,201811,16,"25,000",4,-,-,2017, ,-,-,-
66,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201811,14,"7,500",12,-,-,1990,도령로 87,-,-,-
67,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201811,13,"6,400",3,-,-,2004,연북로 45,-,-,-
68,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,84.7900,201811,8,"22,500",4,-,-,2015,태평로 483,-,-,-
69,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,60.0000,201811,7,"12,000",11,-,-,1991,도령로 54,-,-,-
70,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,28.1400,201811,6,"7,000",9,-,-,1990,노연로 62,-,-,-
71,제주특별자치도 제주시 연동,275,275,0,세인트스톤 더 부티크,83.5049,201811,1,"61,090",6,-,-,2018,신광로 91,-,-,-
72,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201810,30,"6,500",13,-,-,2004,연북로 41,-,-,-
73,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,201810,30,"15,700",10,-,-,2018,전농로9길 27,-,-,-
74,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,82.0163,201810,30,"33,000",2,-,-,2018,신대로12길 10,-,-,-
75,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,82.2700,201810,28,"29,400",2,-,-,2018,서광로 196,-,-,-
76,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,24.5700,201810,27,"8,500",7,-,-,2014,건주로4길 6-4,-,-,-
77,제주특별자치도 제주시 노형동,2574-2,2574,2,노형휴캐슬,83.3080,201810,27,"35,844",3,-,-,2018,월광로 140,-,-,-
78,제주특별자치도 제주시 연동,283-23,283,23,블루시티,28.4300,201810,26,"6,300",11,-,-,2006,은남4길 27,-,-,-
79,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,73.0500,201810,26,"12,500",12,-,-,1992,중정로 123,-,-,-
80,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201810,26,"7,500",3,-,-,2004,연북로 41,-,-,-
81,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201810,26,"7,450",8,-,-,1991,도령로 54,-,-,-
82,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201810,25,"7,000",10,-,-,1991,도령로 40,-,-,-
83,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201810,24,"6,000",7,-,-,1991,도령로 54,-,-,-
84,제주특별자치도 서귀포시 동홍동,386-1,386,1,동홍동코아루오션뷰오피스텔,37.0700,201810,24,"13,500",8,-,-,2017,태평로 499,-,-,-
85,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201810,24,"6,500",6,-,-,1991,도령로 40,-,-,-
86,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201810,23,"6,500",4,-,-,1991,도령로 40,-,-,-
87,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201810,23,"6,500",4,-,-,1991,도령로 40,-,-,-
88,제주특별자치도 제주시 이호이동,1095,1095,0,이호재영샤르빌아파트13차,84.7900,201810,22,"25,300",2,-,-,2018,오도11길 19-1,-,-,-
89,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.8900,201810,20,"11,900",2,-,-,2016,우정로16길 10,-,-,-
90,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201810,19,"5,100",3,-,-,1991,도령로 40,-,-,-
91,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,34.7550,201810,15,"6,500",9,-,-,1991,도령로 50,-,-,-
92,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201810,15,"6,100",1,-,-,2004,연북로 41,-,-,-
93,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.7500,201810,15,"26,600",8,-,-,2018,서광로 196,-,-,-
94,제주특별자치도 제주시 이도일동,1258-13,1258,13,이도센트레시티,24.3708,201810,15,"13,000",12,-,-,2017, ,-,-,-
95,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,71.7000,201810,14,"27,750",5,-,-,2018,서광로 196,-,-,-
96,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201810,12,"7,700",10,-,-,1990,노연로 62,-,-,-
97,제주특별자치도 제주시 연동,280-8,280,8,스테이280,74.4300,201810,12,"25,300",5,-,-,2015,신광로1길 18,-,-,-
98,제주특별자치도 제주시 노형동,2574-2,2574,2,노형휴캐슬,73.6460,201810,10,"31,921",4,-,-,2018,월광로 140,-,-,-
99,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,40.2800,201810,8,"9,500",6,-,-,2004,연북로 41,-,-,-
100,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,201810,7,"8,450",9,-,-,2011,연동8길 29,-,-,-
101,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201810,5,"6,500",12,-,-,1991,도령로 54,-,-,-
102,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,71.3900,201810,4,"16,324",9,-,-,2018,사장길 33,-,-,-
103,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,84.7500,201810,4,"19,343",10,-,-,2018,사장길 33,-,-,-
104,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,71.3900,201810,4,"16,324",11,-,-,2018,사장길 33,-,-,-
105,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,84.7500,201810,4,"19,343",8,-,-,2018,사장길 33,-,-,-
106,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,71.3900,201810,4,"16,324",10,-,-,2018,사장길 33,-,-,-
107,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,201810,4,"7,000",5,-,-,2008,우령2길 3-3,-,-,-
108,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201810,4,"5,800",4,-,-,2004,연북로 45,-,-,-
109,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,84.7500,201810,4,"19,343",9,-,-,2018,사장길 33,-,-,-
110,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.4150,201810,2,"22,792",4,-,-,2017,삼무로11길 4,-,-,-
111,제주특별자치도 서귀포시 서귀동,307-10,307,10,수앤수,79.0739,201810,2,"24,000",8,-,-,2017,중앙로71번길 15-5,-,-,-
112,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,71.7000,201810,1,"29,150",7,-,-,2018,서광로 196,-,-,-
113,제주특별자치도 제주시 이도일동,1245-5,1245,5,아이린아파트 4차,28.6900,201810,1,"9,300",2,-,-,2015, ,-,-,-
114,제주특별자치도 제주시 이도일동,1690-4,1690,4,제주 트리뷰아일랜드 오피스텔,41.7300,201809,28,"25,991",9,-,-,2018,전농로 119,-,-,-
115,제주특별자치도 제주시 일도이동,339-26,339,26,일도위더스빌25차,84.9600,201809,27,"30,000",9,-,-,2015,신산로 93,-,-,-
116,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,35.2000,201809,27,"8,000",8,-,-,2003,연북로 12,-,-,-
117,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201809,27,"6,400",11,-,-,1990,노연로 62,-,-,-
118,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201809,20,"6,000",4,-,-,1990,도령로 87,-,-,-
119,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201809,19,"7,500",2,-,-,2004,연북로 45,-,-,-
120,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201809,19,"5,900",3,-,-,2004,연북로 45,-,-,-
121,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201809,19,"7,500",4,-,-,2004,연북로 45,-,-,-
122,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201809,18,"7,000",12,-,-,2004,연북로 41,-,-,-
123,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,31.8709,201809,18,"15,600",9,-,-,2018,천제연로 198,-,-,-
124,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201809,18,"7,000",7,-,-,2004,연북로 41,-,-,-
125,제주특별자치도 제주시 연동,306-10,306,10,연동이루안,58.6200,201809,17,"26,400",12,-,-,2018,사장길 33,-,-,-
126,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,82.0163,201809,17,"35,787",9,-,-,2018,신대로12길 10,-,-,-
127,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.4204,201809,15,"23,700",3,-,-,2017,우정로3길 12,-,-,-
128,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,201809,13,"13,000",3,-,-,2018,전농로9길 27,-,-,-
129,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201809,13,"5,000",5,-,-,2004,연북로 41,-,-,-
130,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,30.2400,201809,11,"6,700",5,-,-,1990,도령로 87,-,-,-
131,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,55.2300,201809,10,"19,000",11,-,-,2015, ,-,-,-
132,제주특별자치도 제주시 연동,290-2,290,2,연동학산맨션,209.1000,201809,10,"26,000",3,-,-,2005,신광로1길 10,-,-,-
133,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,201809,7,"3,500",7,-,-,1992,중정로 123,-,-,-
134,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.0000,201809,7,"3,500",8,-,-,1992,중정로 123,-,-,-
135,제주특별자치도 서귀포시 신효동,112-5,112,5,휴다온,71.3400,201809,6,"27,300",5,-,-,2017,효돈로 153,-,-,-
136,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201809,3,"5,600",4,-,-,2004,연북로 45,-,-,-
137,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201809,3,"6,500",12,-,-,2004,연북로 41,-,-,-
138,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201809,3,"6,500",11,-,-,2004,연북로 41,-,-,-
139,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,25.4694,201808,31,"14,350",3,-,-,2018,하귀9길 2,-,-,-
140,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,31.8709,201808,30,"15,500",10,-,-,2018,천제연로 198,-,-,-
141,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,24.6706,201808,30,"13,772",3,-,-,2018,하귀9길 2,-,-,-
142,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,82.1872,201808,29,"39,788",4,-,-,2018,신대로12길 10,-,-,-
143,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,82.1872,201808,29,"39,788",3,-,-,2018,신대로12길 10,-,-,-
144,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,77.0923,201808,29,"41,415",13,-,-,2018,신대로12길 10,-,-,-
145,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,77.0923,201808,29,"37,975",2,-,-,2018,신대로12길 10,-,-,-
146,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,77.0923,201808,29,"41,415",11,-,-,2018,신대로12길 10,-,-,-
147,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,77.0923,201808,29,"39,895",7,-,-,2018,신대로12길 10,-,-,-
148,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,82.1872,201808,29,"39,788",5,-,-,2018,신대로12길 10,-,-,-
149,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,82.0163,201808,29,"39,468",5,-,-,2018,신대로12길 10,-,-,-
150,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,39.6300,201808,28,"16,500",9,-,-,2015,연북로 98,-,-,-
151,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,37.4200,201808,27,"9,200",5,-,-,2017, ,-,-,-
152,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,36.6900,201808,27,"9,200",5,-,-,2017, ,-,-,-
153,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,35.1500,201808,27,"9,200",5,-,-,2017, ,-,-,-
154,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,55.0400,201808,27,"13,800",5,-,-,2017, ,-,-,-
155,제주특별자치도 제주시 연동,292-42,292,42,노바빌리지,82.1872,201808,25,"38,000",10,-,-,2018,신대로12길 10,-,-,-
156,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,81.8400,201808,24,"21,500",3,-,-,2015,태평로 483,-,-,-
157,제주특별자치도 제주시 연동,1373-1,1373,1,아일랜드마이빌,25.2100,201808,24,"6,500",2,-,-,2004,신대로22길 25,-,-,-
158,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,54.0000,201808,24,"7,900",5,-,-,1992,중정로 123,-,-,-
159,제주특별자치도 제주시 건입동,657-5,657,5,더클래식 1차,84.4800,201808,23,"25,000",4,-,-,2017, ,-,-,-
160,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,37.0000,201808,23,"9,800",6,-,-,2003,연북로 12,-,-,-
161,제주특별자치도 제주시 애월읍 하귀2리,1310-6,1310,6,가온프라이빗2차,84.9600,201808,23,"24,400",5,-,-,2018,항몽로 36,-,-,-
162,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,201808,23,"4,000",11,-,-,1992,중정로 123,-,-,-
163,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.7500,201808,20,"24,100",3,-,-,2018,서광로 196,-,-,-
164,제주특별자치도 서귀포시 서호동,382,382,0,해피니스빌,79.9806,201808,19,"23,500",1,-,-,2017, ,-,-,-
165,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201808,17,"6,100",4,-,-,2004,연북로 45,-,-,-
166,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201808,17,"6,800",10,-,-,1991,도령로 54,-,-,-
167,제주특별자치도 제주시 노형동,1046-12,1046,12,노형퍼스트빌 6차,82.6900,201808,16,"30,000",3,-,-,2017,월랑로10길 39,-,-,-
168,제주특별자치도 제주시 노형동,1046-12,1046,12,노형퍼스트빌 6차,82.7500,201808,16,"30,000",3,-,-,2017,월랑로10길 39,-,-,-
169,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201808,16,"7,000",14,-,-,2004,연북로 45,-,-,-
170,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.4744,201808,16,"24,041",7,-,-,2017,우정로3길 12,-,-,-
171,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201808,14,"7,500",6,-,-,1991,도령로 54,-,-,-
172,제주특별자치도 제주시 애월읍 하귀2리,1308-1,1308,1,가온프라이빗1차,84.9600,201808,14,"28,000",6,-,-,2018,항몽로 40,-,-,-
173,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,201808,8,"7,500",3,-,-,2011,연동8길 29,-,-,-
174,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,64.0000,201808,8,"15,000",2,-,-,1991,도령로 54,-,-,-
175,제주특별자치도 서귀포시 안덕면 화순리,1054-6,1054,6,엘림피렌체 B동,84.8750,201808,8,"22,400",3,-,-,2017, ,-,-,-
176,제주특별자치도 서귀포시 동홍동,1436-1,1436,1,동홍아젤리아1,59.4230,201808,8,"19,100",2,-,-,2017, ,-,-,-
177,제주특별자치도 제주시 애월읍 하귀2리,1310-6,1310,6,가온프라이빗2차,84.9600,201808,7,"28,900",6,-,-,2018,항몽로 36,-,-,-
178,제주특별자치도 제주시 조천읍 신촌리,1812,1812,0,에스디빌 신촌3차,82.9900,201808,3,"25,000",1,-,-,2017,신촌4길 6,-,-,-
179,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201808,3,"7,500",11,-,-,1990,도령로 87,-,-,-
180,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201808,3,"5,800",5,-,-,1990,도령로 87,-,-,-
181,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,201808,1,"5,500",3,-,-,1990,도령로 87,-,-,-
182,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,201808,1,"3,000",5,-,-,1992,중정로 123,-,-,-
183,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201808,1,"6,000",2,-,-,1991,도령로 54,-,-,-
184,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201808,1,"6,000",10,-,-,1991,도령로 54,-,-,-
185,제주특별자치도 서귀포시 강정동,155-4,155,4,(155-4),61.2400,201807,31,"34,000",8,-,-,2018,신서귀로51번길 32,-,-,-
186,제주특별자치도 서귀포시 남원읍 위미리,3079-1,3079,1,헷세드위미,79.1442,201807,31,"25,500",5,-,-,2018,위미해안로129번길 5,-,-,-
187,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201807,31,"6,600",10,-,-,1991,도령로 40,-,-,-
188,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201807,30,"7,300",13,-,-,2004,연북로 45,-,-,-
189,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,18.9800,201807,30,"2,100",9,-,-,1991,신광로 103,-,-,-
190,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,201807,30,"3,850",10,-,-,1992,중정로 123,-,-,-
191,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201807,28,"5,800",3,-,-,1991,도령로 40,-,-,-
192,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,81.7500,201807,27,"22,000",11,-,-,2015, ,-,-,-
