NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
15,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201712,29,"27,000",-,3,-,-,2001,과원로 11,-,-,-,-
16,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201712,29,"38,700",-,1,-,-,2015,서호남로 92-16,-,-,-,-
17,제주특별자치도 제주시 건입동,708-5,708,5,광덕(광덕사라봉),61.5600,201712,29,"10,000",-,4,-,-,1987,사라봉1길 50,-,-,-,-
18,제주특별자치도 제주시 삼도일동,558-1,558,1,대명꿈의고향,84.8500,201712,29,"24,300",-,3,-,-,2003,홍랑길 4-2,-,-,-,-
19,제주특별자치도 제주시 이도일동,1694-1,1694,1,삼성2차미화아파트,70.7200,201712,28,"13,500",-,2,-,-,1990,오현길 24,-,-,-,-
20,제주특별자치도 제주시 봉개동,1537-1,1537,1,SM상명예다움,84.4700,201712,28,"28,000",-,4,-,-,2017,중산간동로 14,-,-,-,-
21,제주특별자치도 제주시 노형동,731-2,731,2,한화,108.4439,201712,28,"67,800",-,12,-,-,2002,원노형로 102,-,-,-,-
22,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),39.7900,201712,28,"14,000",-,1,-,-,1999,중산간동로 8002,-,-,-,-
23,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,201712,28,"18,100",-,4,-,-,1999,중산간동로 8002,-,-,-,-
24,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,201712,28,"27,500",-,7,-,-,1991,용담로5길 25,-,-,-,-
25,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.9700,201712,28,"32,600",-,3,-,-,2010,하귀9길 45,-,-,-,-
26,제주특별자치도 제주시 외도일동,416-9,416,9,골드하우스,125.0800,201712,28,"33,000",-,3,-,-,2009,우정로4길 10,-,-,-,-
27,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,201712,28,"21,000",-,2,-,-,2003,천제연로 239,-,-,-,-
28,제주특별자치도 제주시 일도이동,151-15,151,15,대원상록수,59.8400,201712,28,"14,500",-,2,-,-,1994,고마로3길 32,-,-,-,-
29,제주특별자치도 서귀포시 중문동,2088,2088,0,조흔파크,84.5214,201712,27,"26,000",-,5,-,-,2015,중문로 6-8,-,-,-,-
30,제주특별자치도 서귀포시 중문동,1999-2,1999,2,민우중문,84.5400,201712,27,"16,700",-,4,-,-,1993,천제연로213번길 14-3,-,-,-,-
31,제주특별자치도 제주시 일도이동,161-2,161,2,인화리치빌,82.5700,201712,27,"29,000",-,9,-,-,2016,고마로 30,-,-,-,-
32,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7000,201712,27,"16,500",-,3,-,-,1994,태평로512번길 10,-,-,-,-
33,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,74.9400,201712,27,"32,000",-,11,-,-,2015,서호남로 92-16,-,-,-,-
34,제주특별자치도 제주시 용담삼동,581-3,581,3,용두암현대2,119.7300,201712,27,"30,000",-,7,-,-,1991,용담로5길 5,-,-,-,-
35,제주특별자치도 제주시 노형동,2514-3,2514,3,노형영진2차,59.9500,201712,27,"14,500",-,3,-,-,1996,수덕5길 72,-,-,-,-
36,제주특별자치도 제주시 이도일동,1708-4,1708,4,극동오벨리스크3차,84.7760,201712,27,"30,000",-,3,-,-,2012,고전길 5,-,-,-,-
37,제주특별자치도 제주시 이도이동,1052,1052,0,남북,59.9500,201712,27,"17,400",-,1,-,-,1995,가령로4길 14,-,-,-,-
38,제주특별자치도 제주시 용담이동,619,619,0,용두암현대3,84.7500,201712,27,"25,500",-,5,-,-,1992,성화로4길 56,-,-,-,-
39,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.6900,201712,27,"34,000",-,3,-,-,1989,구남로 31,-,-,-,-
40,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9912,201712,27,"58,000",-,11,-,-,2013,인다1길 20,-,-,-,-
41,제주특별자치도 서귀포시 서귀동,220,220,0,늘푸른아파트,54.8700,201712,26,"20,300",-,8,-,-,2014,중정로 118-7,-,-,-,-
42,제주특별자치도 제주시 노형동,2514-3,2514,3,노형영진2차,59.9500,201712,26,"18,000",-,7,-,-,1996,수덕5길 72,-,-,-,-
43,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.7200,201712,26,"34,700",-,5,-,-,2010,하귀9길 45,-,-,-,-
44,제주특별자치도 제주시 한림읍 대림리,1781-2,1781,2,한림대성유니크아파트2차,82.7300,201712,26,"24,500",-,6,-,-,2017,한림상로 218,-,-,-,-
45,제주특별자치도 제주시 연동,257,257,0,디지털한빛,84.7190,201712,26,"39,000",-,9,-,-,2005,연동4길 32,-,-,-,-
46,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,79.8510,201712,26,"29,500",-,2,-,-,1997,남광로 181,-,-,-,-
47,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,79.8510,201712,26,"29,500",-,2,-,-,1997,남광로 181,-,-,-,-
48,제주특별자치도 서귀포시 서홍동,1602,1602,0,형남3차,83.9028,201712,26,"29,000",-,4,-,-,2011,홍중로 115,-,-,-,-
49,제주특별자치도 제주시 도남동,47-10,47,10,도남일우,39.9900,201712,26,"10,000",-,2,-,-,1996,신성로4길 7,-,-,-,-
50,제주특별자치도 제주시 삼도일동,565-18,565,18,골든타워1차,84.1625,201712,26,"30,000",-,6,-,-,2016,삼오길 21,-,-,-,-
51,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.9900,201712,26,"23,000",-,4,-,-,2003,천제연로 239,-,-,-,-
52,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201712,25,"45,700",-,6,-,-,2015,서호남로 92-16,-,-,-,-
53,제주특별자치도 제주시 일도이동,133-9,133,9,전원아트빌(2차),73.1400,201712,24,"19,000",-,9,-,-,2004,동문로 132,-,-,-,-
54,제주특별자치도 제주시 노형동,3791-1,3791,1,노형2차아이파크,115.1601,201712,24,"92,500",-,4,-,-,2014,노형12길 24,-,-,-,-
55,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201712,23,"12,000",-,3,-,-,2000,우정로11길 22,-,-,-,-
56,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.6700,201712,23,"46,700",-,4,-,-,2006,수덕로 44,-,-,-,-
57,제주특별자치도 제주시 이도이동,888,888,0,주공1,59.3000,201712,23,"41,000",-,5,-,-,1985,구남로7길 36,-,-,-,-
58,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,84.9400,201712,22,"39,000",-,10,-,-,2013,서호남로 92-15,-,-,-,-
59,제주특별자치도 서귀포시 동홍동,539,539,0,네스트힐,71.1300,201712,22,"23,500",-,4,-,-,2013,동홍로99번길 10,-,-,-,-
60,제주특별자치도 제주시 일도이동,113-4,113,4,일도1차대림,77.0200,201712,22,"27,500",-,1,-,-,1994,태성로 31,-,-,-,-
61,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.7200,201712,22,"25,700",-,2,-,-,1993,만덕로3길 26,-,-,-,-
62,제주특별자치도 제주시 이도이동,1781-6,1781,6,극동오벨리스크,84.7200,201712,22,"23,000",-,7,-,-,2004,광양8길 32,-,-,-,-
63,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,201712,22,"49,000",-,4,-,-,2017,대청로 34,-,-,-,-
64,제주특별자치도 서귀포시 중문동,1999-2,1999,2,민우중문,84.5400,201712,22,"12,000",-,1,-,-,1993,천제연로213번길 14-3,-,-,-,-
65,제주특별자치도 제주시 이도일동,1244-10,1244,10,태홍누리안2차,60.7300,201712,21,"22,000",-,14,-,-,2007,동광로9길 6,-,-,-,-
66,제주특별자치도 제주시 삼양이동,2101-1,2101,1,한라하이츠빌(2차),84.9400,201712,21,"15,000",-,2,-,-,2003,설촌로 26,-,-,-,-
67,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.6700,201712,21,"43,700",-,5,-,-,2006,수덕로 44,-,-,-,-
68,제주특별자치도 제주시 노형동,2585-1,2585,1,중흥에스클래스(미리내마을),120.9434,201712,21,"61,500",-,12,-,-,2006,광평동로 66,-,-,-,-
69,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.5600,201712,21,"30,500",-,2,-,-,2001,연화로 16,-,-,-,-
70,제주특별자치도 제주시 노형동,3791-1,3791,1,노형2차아이파크,115.1601,201712,21,"88,500",-,3,-,-,2014,노형12길 24,-,-,-,-
71,제주특별자치도 서귀포시 서홍동,1588-7,1588,7,오페라하우스,49.9626,201712,21,"17,600",-,3,-,-,2014,서홍로178번길 45,-,-,-,-
72,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,53.8900,201712,21,"16,700",-,4,-,-,1992,독짓골2길 26,-,-,-,-
73,제주특별자치도 서귀포시 성산읍 고성리,1480,1480,0,제주&성산,31.5920,201712,21,"14,800",-,5,-,-,2016,고성중앙로 28-5,-,-,-,-
74,제주특별자치도 제주시 이도이동,1780-1,1780,1,석정시티빌,26.4000,201712,21,"7,000",-,8,-,-,2011,서광로30길 8,-,-,-,-
75,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,59.9300,201712,21,"23,500",-,4,-,-,1998,동화로1길 10,-,-,-,-
76,제주특별자치도 제주시 외도일동,452-2,452,2,휘닉스,83.6700,201712,21,"23,000",-,1,-,-,2007,우정로3길 18-5,-,-,-,-
77,제주특별자치도 서귀포시 서홍동,2004-1,2004,1,서홍반석타운,35.9400,201712,20,"10,000",-,1,-,-,2000,현청로 41-14,-,-,-,-
78,제주특별자치도 제주시 도남동,49-3,49,3,성원2차,50.9200,201712,20,"8,000",-,5,-,-,1994,도남로10길 35-8,-,-,-,-
79,제주특별자치도 서귀포시 안덕면 화순리,1092-1,1092,1,엘림피렌체3차,84.8100,201712,20,"35,100",-,5,-,-,2017,화순재남로 5,-,-,-,-
80,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.8200,201712,20,"33,700",-,7,-,-,2010,하귀9길 45,-,-,-,-
81,제주특별자치도 서귀포시 안덕면 화순리,1092-1,1092,1,엘림피렌체3차,84.0500,201712,20,"31,260",-,6,-,-,2017,화순재남로 5,-,-,-,-
82,제주특별자치도 제주시 삼양이동,2113-6,2113,6,삼부비치,43.0700,201712,20,"10,500",-,7,-,-,2003,지석15길 30,-,-,-,-
83,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,84.9963,201712,20,"50,000",-,9,-,-,2003,한라대학로 107,-,-,-,-
84,제주특별자치도 제주시 노형동,1064-6,1064,6,세기1차,81.8400,201712,20,"36,000",-,6,-,-,1991,수덕5길 2,-,-,-,-
85,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,74.8900,201712,20,"41,200",-,1,-,-,2006,수덕로 44,-,-,-,-
86,제주특별자치도 제주시 이도이동,888,888,0,주공1,49.2200,201712,20,"28,000",-,4,-,-,1985,구남로7길 36,-,-,-,-
87,제주특별자치도 제주시 일도이동,409-10,409,10,일도남양,59.4000,201712,20,"8,200",-,7,-,-,1992,천수로9길 9,-,-,-,-
88,제주특별자치도 제주시 화북이동,4955-2,4955,2,문화,81.6021,201712,19,"21,300",-,2,-,-,2001,일주동로 80,-,-,-,-
89,제주특별자치도 서귀포시 동홍동,539,539,0,네스트힐,84.6900,201712,19,"26,400",-,3,-,-,2013,동홍로99번길 10,-,-,-,-
90,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201712,19,"38,000",-,2,-,-,2015,서호남로 92-16,-,-,-,-
91,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201712,19,"22,000",-,3,-,-,1993,천수로 72,-,-,-,-
92,제주특별자치도 제주시 일도이동,132-44,132,44,서반,84.6024,201712,19,"23,000",-,4,-,-,2000,고마로 21,-,-,-,-
93,제주특별자치도 제주시 일도이동,46,46,0,일도2차신천지,59.9800,201712,19,"20,000",-,5,-,-,1994,천수로 92,-,-,-,-
94,제주특별자치도 제주시 연동,2325-7,2325,7,연동한일씨티파크,84.8714,201712,19,"36,000",-,3,-,-,2014,도령로 103,-,-,-,-
95,제주특별자치도 제주시 이도일동,1782-13,1782,13,광양뜨래별,84.9500,201712,19,"38,400",-,8,-,-,2014,광양6길 25,-,-,-,-
96,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201712,19,"17,000",-,7,-,-,2000,우정로11길 22,-,-,-,-
97,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201712,19,"13,800",-,3,-,-,2017,중문상로 41-3,-,-,-,-
98,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201712,19,"13,800",-,3,-,-,2017,중문상로 41-3,-,-,-,-
99,제주특별자치도 제주시 이도이동,1964,1964,0,동남한올레,83.8100,201712,18,"37,000",-,4,-,-,2010,신설로7길 22,-,-,-,-
100,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.6700,201712,18,"53,000",-,13,-,-,2011,신설로 55,-,-,-,-
101,제주특별자치도 서귀포시 동홍동,482-4,482,4,남양맨숀(A동),49.2900,201712,18,"9,300",-,4,-,-,1987,동홍로72번길 12-5,-,-,-,-
102,제주특별자치도 제주시 이도이동,1078-6,1078,6,부양장미2차,59.4000,201712,18,"17,500",-,2,-,-,1995,오복2길 27,-,-,-,-
103,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,201712,18,"42,000",-,3,-,-,2001,과원로 27,-,-,-,-
104,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,201712,18,"20,000",-,10,-,-,2000,우정로11길 22,-,-,-,-
105,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,201712,18,"26,600",-,6,-,-,2001,우평로 318,-,-,-,-
106,제주특별자치도 제주시 외도일동,476-3,476,3,체리티,74.5600,201712,18,"19,900",-,7,-,-,2005,우정로 37,-,-,-,-
107,제주특별자치도 제주시 이도일동,1650-4,1650,4,장원월드컵,118.9800,201712,18,"36,000",-,9,-,-,2001,서광로29길 25,-,-,-,-
108,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,84.9910,201712,18,"59,000",-,7,-,-,2001,국기로 14,-,-,-,-
109,제주특별자치도 서귀포시 서홍동,299-1,299,1,"태봉그린피아(101,102,103동)",36.6461,201712,18,"11,700",-,2,-,-,2002,홍중로 92,-,-,-,-
110,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201712,18,"41,500",-,8,-,-,2015,서호남로 92-16,-,-,-,-
111,제주특별자치도 제주시 연동,261-44,261,44,제원1차,42.2400,201712,18,"28,000",-,4,-,-,1978,신광로6길 14,-,-,-,-
112,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,84.9500,201712,18,"48,000",-,7,-,-,2014,화삼로 32,-,-,-,-
113,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,107.5158,201712,17,"68,000",-,11,-,-,2013,인다1길 20,-,-,-,-
114,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.5600,201712,17,"32,000",-,3,-,-,2001,연화로 16,-,-,-,-
115,제주특별자치도 제주시 도남동,90-14,90,14,덕진웰리브,84.9800,201712,16,"29,000",-,6,-,-,2008,신성로10길 36,-,-,-,-
116,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,201712,16,"27,600",-,5,-,-,2001,우평로 318,-,-,-,-
117,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,59.9300,201712,16,"23,000",-,1,-,-,1998,동화로1길 10,-,-,-,-
118,제주특별자치도 제주시 한림읍 한림리,1555-1,1555,1,남건휴먼스3차,59.8950,201712,16,"15,500",-,4,-,-,2015,한림로6길 41,-,-,-,-
119,제주특별자치도 제주시 오라이동,1496-1,1496,1,대원12차상록수아파트,80.8000,201712,16,"33,000",-,6,-,-,2017,연사2길 20,-,-,-,-
120,제주특별자치도 제주시 연동,258,258,0,연동뜨레모아,84.9044,201712,16,"52,700",-,5,-,-,2016,연동4길 36,-,-,-,-
121,제주특별자치도 제주시 연동,298-2,298,2,엠디,84.3085,201712,16,"29,000",-,5,-,-,2011,신대로22길 14,-,-,-,-
122,제주특별자치도 제주시 구좌읍 세화리,1323-3,1323,3,이루안아파트,84.4800,201712,15,"24,800",-,2,-,-,2016,구좌로 70,-,-,-,-
123,제주특별자치도 제주시 연동,293-73,293,73,제동골든빌,83.9250,201712,15,"17,000",-,6,-,-,2003,신대로14길 21,-,-,-,-
124,제주특별자치도 서귀포시 대정읍 상모리,3922,3922,0,해누리2차아파트,79.7300,201712,15,"26,000",-,2,-,-,2016,상모로290번길 18,-,-,-,-
125,제주특별자치도 제주시 연동,253-28,253,28,가나휘닉스Ⅱ,78.0653,201712,15,"24,500",-,7,-,-,2012,연동4길 16-2,-,-,-,-
126,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,84.9780,201712,15,"63,000",-,12,-,-,2002,연화로 25,-,-,-,-
127,제주특별자치도 제주시 연동,308-2,308,2,울담뜨레빌3차,84.1200,201712,15,"31,700",-,11,-,-,2011,비월길 26,-,-,-,-
128,제주특별자치도 제주시 건입동,666-10,666,10,전원아트빌,60.9400,201712,15,"14,500",-,9,-,-,2003,사라봉1길 10,-,-,-,-
129,제주특별자치도 제주시 삼양이동,2128-2,2128,2,네오하임A동,76.9400,201712,15,"25,000",-,8,-,-,2012,설촌로4길 4,-,-,-,-
130,제주특별자치도 제주시 일도이동,330-26,330,26,삼부장미주상,40.2000,201712,15,"9,750",-,10,-,-,2004,고마로 56,-,-,-,-
131,제주특별자치도 제주시 도남동,82-5,82,5,화인퍼스트빌2차,84.8050,201712,15,"31,800",-,10,-,-,2015,연삼로 341,-,-,-,-
132,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,201712,15,"22,500",-,7,-,-,1998,동화로1길 39,-,-,-,-
133,제주특별자치도 서귀포시 서홍동,390,390,0,노블레스,135.3500,201712,15,"40,000",-,7,-,-,2006,홍중동로 8,-,-,-,-
134,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,201712,15,"46,500",-,7,-,-,2001,원노형로 93,-,-,-,-
135,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.6700,201712,15,"45,500",-,11,-,-,2006,수덕로 44,-,-,-,-
136,제주특별자치도 서귀포시 표선면 표선리,1608-4,1608,4,다움채,80.9348,201712,15,"28,300",-,3,-,-,2017,표선관정로 70-11,-,-,-,-
137,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.3000,201712,15,"33,500",-,2,-,-,1989,구남로 31,-,-,-,-
138,제주특별자치도 제주시 연동,1959-2,1959,2,일품,57.8400,201712,14,"16,000",-,4,-,-,1993,성신북길 8-5,-,-,-,-
139,제주특별자치도 제주시 화북일동,10-1,10,1,화북주공1단지,84.6000,201712,14,"29,900",-,1,-,-,1998,동화로1길 11,-,-,-,-
140,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.5600,201712,14,"38,250",-,14,-,-,2001,연화로 16,-,-,-,-
141,제주특별자치도 제주시 외도일동,463-5,463,5,에르빌아파트1차,84.2000,201712,14,"30,800",-,7,-,-,2017,우령6길 15-11,-,-,-,-
142,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,201712,14,"15,900",-,4,-,-,1999,중산간동로 8002,-,-,-,-
143,제주특별자치도 제주시 삼도이동,1252-4,1252,4,삼욱아트빌,84.8400,201712,14,"20,200",-,4,-,-,2005,탑동로11길 8,-,-,-,-
144,제주특별자치도 제주시 외도일동,453-7,453,7,에코그린빌3차,84.9300,201712,14,"26,800",-,4,-,-,2013,조공포길 22,-,-,-,-
145,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201712,14,"16,500",-,9,-,-,2000,우정로11길 22,-,-,-,-
146,제주특별자치도 제주시 애월읍 하귀1리,527-1,527,1,서진비치빌리지,62.7249,201712,14,"12,700",-,5,-,-,2001,하귀12길 12,-,-,-,-
147,제주특별자치도 제주시 노형동,1066-2,1066,2,세기6차,59.9300,201712,14,"18,800",-,4,-,-,1995,다랑곶1길 16,-,-,-,-
148,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,49.5000,201712,13,"18,900",-,6,-,-,1998,동화로1길 10,-,-,-,-
149,제주특별자치도 서귀포시 서귀동,285-18,285,18,서귀포의꿈,49.6800,201712,13,"15,000",-,5,-,-,2014,동문로 13-1,-,-,-,-
150,제주특별자치도 제주시 노형동,1066-2,1066,2,세기6차,59.9600,201712,13,"21,000",-,4,-,-,1995,다랑곶1길 16,-,-,-,-
151,제주특별자치도 제주시 노형동,2585-2,2585,2,노형이-편한세상,125.6590,201712,13,"76,000",-,12,-,-,2005,수덕로 78,-,-,-,-
152,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,201712,13,"22,500",-,2,-,-,1998,동화로1길 39,-,-,-,-
153,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,67.3200,201712,13,"18,000",-,6,-,-,1991,용담로5길 25,-,-,-,-
154,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,201712,13,"23,000",-,6,-,-,1998,동화로1길 39,-,-,-,-
155,제주특별자치도 제주시 구좌읍 세화리,1555-1,1555,1,나이스6차,79.3360,201712,13,"26,200",-,5,-,-,2017,구좌로 26-12,-,-,-,-
156,제주특별자치도 제주시 연동,2307-4,2307,4,연동정한,72.9900,201712,13,"16,000",-,2,-,-,1992,도령북길 38,-,-,-,-
157,제주특별자치도 제주시 연동,1950-6,1950,6,지산13차위더스빌,84.9141,201712,12,"35,000",-,7,-,-,2007,남녕로 54,-,-,-,-
158,제주특별자치도 제주시 조천읍 함덕리,2875-1,2875,1,함덕비치빌,52.8200,201712,12,"19,500",-,5,-,-,2017,함덕6길 33,-,-,-,-
159,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,77.1300,201712,12,"21,000",-,5,-,-,1990,인다15길 5-6,-,-,-,-
160,제주특별자치도 서귀포시 보목동,1280,1280,0,장안아파트101동102동,59.6600,201712,12,"9,000",-,3,-,-,1992,문필로 54,-,-,-,-
161,제주특별자치도 제주시 외도일동,400-7,400,7,아이진,84.9600,201712,12,"18,000",-,5,-,-,2011,수정2길 24,-,-,-,-
162,제주특별자치도 제주시 외도일동,549-5,549,5,대원상록수11차아파트,84.9200,201712,12,"31,700",-,11,-,-,2016,우정로15길 1,-,-,-,-
163,제주특별자치도 제주시 건입동,1044-8,1044,8,건입미화,84.9900,201712,12,"18,700",-,3,-,-,1994,동문로21길 4-7,-,-,-,-
164,제주특별자치도 제주시 건입동,1424,1424,0,샤인파크,103.1700,201712,12,"24,500",-,6,-,-,2004,중앙로2길 1,-,-,-,-
165,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2000,201712,12,"8,100",-,4,-,-,2015,태평로 509,-,-,-,-
166,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2000,201712,12,"8,300",-,7,-,-,2015,태평로 509,-,-,-,-
167,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.6700,201712,12,"53,000",-,11,-,-,2011,신설로 55,-,-,-,-
168,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,119.2960,201712,12,"79,000",-,7,-,-,2002,연화로 25,-,-,-,-
169,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,59.9530,201712,12,"40,000",-,9,-,-,2001,국기로 14,-,-,-,-
170,제주특별자치도 제주시 연동,280-15,280,15,삼무파크빌,84.9000,201712,12,"26,000",-,10,-,-,2007,도령로 128,-,-,-,-
171,제주특별자치도 제주시 이도일동,1782-13,1782,13,광양뜨래별,84.8700,201712,11,"34,500",-,10,-,-,2014,광양6길 25,-,-,-,-
172,제주특별자치도 제주시 노형동,731-1,731,1,현대아이파크,84.9800,201712,11,"53,000",-,3,-,-,2001,원노형로 90,-,-,-,-
173,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,201712,11,"24,000",-,4,-,-,1991,용담로5길 25,-,-,-,-
174,제주특별자치도 제주시 연동,258,258,0,연동뜨레모아,84.9044,201712,11,"56,000",-,11,-,-,2016,연동4길 36,-,-,-,-
175,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201712,11,"57,000",-,5,-,-,2012,아란9길 22,-,-,-,-
176,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,201712,11,"51,500",-,11,-,-,2017,대청로 11,-,-,-,-
177,제주특별자치도 제주시 오라이동,1365,1365,0,헤르지아,84.5700,201712,11,"33,200",-,2,-,-,2015,연사3길 9,-,-,-,-
178,제주특별자치도 제주시 일도이동,46-1,46,1,혜성대유,59.8200,201712,11,"20,500",-,3,-,-,1995,연수로 40,-,-,-,-
