NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1,제주특별자치도 제주시 연동,308-2,308,2,울담뜨레빌3차,52.2000,202012,31,"18,800",-,8,-,-,2011,비월길 26,-,-,-,-
2,제주특별자치도 제주시 연동,251-38,251,38,제원3차,70.3900,202012,31,"44,000",-,3,-,-,1979,신광로6길 38,-,-,-,-
3,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202012,31,"50,000",-,9,-,-,2001,과원로 27,-,-,-,-
4,제주특별자치도 제주시 도련이동,645-6,645,6,제일일출,81.2100,202012,31,"17,300",-,3,-,-,2002,매촌서1길 28,-,-,-,-
5,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7000,202012,31,"13,500",-,3,-,-,1994,태평로512번길 10,-,-,-,-
6,제주특별자치도 제주시 외도일동,448-1,448,1,외도타워,84.7576,202012,31,"28,500",-,4,-,-,2013,절물2길 8-7,-,-,-,-
7,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.7200,202012,31,"25,500",-,6,-,-,1993,만덕로3길 26,-,-,-,-
8,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202012,31,"33,500",-,1,-,-,2013,화삼북로 136,-,-,-,-
9,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.7758,202012,31,"42,000",-,5,-,-,2013,화삼로 12,-,-,-,-
10,제주특별자치도 서귀포시 서귀동,285-18,285,18,서귀포의꿈,49.6800,202012,31,"15,000",-,5,-,-,2014,동문로 13-1,-,-,-,-
11,제주특별자치도 서귀포시 중문동,2433-2,2433,2,중문미듬하나로,53.8513,202012,30,"9,300",-,5,-,-,2002,천제연로232번길 18-5,-,-,-,-
12,제주특별자치도 서귀포시 서홍동,2004-1,2004,1,서홍반석타운,35.9400,202012,30,"7,700",-,4,-,-,2000,현청로 41-14,-,-,-,-
13,제주특별자치도 제주시 도남동,88-7,88,7,탐라맨션(나동),82.4200,202012,30,"11,800",-,5,-,-,1991,도남로9길 9-6,-,-,-,-
14,제주특별자치도 서귀포시 안덕면 화순리,2133,2133,0,서귀포화순코아루푸르나임,84.9455,202012,30,"26,900",-,5,-,-,2017,화순중앙로12번길 39,-,-,-,-
15,제주특별자치도 제주시 연동,2325-6,2325,6,타워프로빌,138.1400,202012,30,"58,200",-,18,-,-,2010,도령로 95,-,-,-,-
16,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9921,202012,30,"45,000",-,7,-,-,2017,대청로 34,-,-,-,-
17,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,202012,30,"49,500",-,11,-,-,2017,대청로 34,-,-,-,-
18,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,202012,30,"46,000",-,6,-,-,2017,대청로 34,-,-,-,-
19,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린5차,84.7200,202012,30,"39,000",-,5,-,-,2018,전농로9길 27,-,-,-,-
20,제주특별자치도 제주시 이도이동,1052,1052,0,남북,59.9500,202012,30,"12,000",-,7,-,-,1995,가령로4길 14,-,-,-,-
21,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,202012,30,"17,900",-,3,-,-,1990,인다15길 5,-,-,-,-
22,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.6900,202012,30,"13,800",-,3,-,-,1988,동홍중앙로 10,-,-,-,-
23,제주특별자치도 제주시 도남동,90-14,90,14,덕진웰리브,84.9800,202012,30,"27,500",-,6,-,-,2008,신성로10길 36,-,-,-,-
24,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,132.7910,202012,30,"54,000",-,5,-,-,1997,남광로 181,-,-,-,-
25,제주특별자치도 서귀포시 대정읍 상모리,3078,3078,0,상모채움,90.0700,202012,30,"28,800",-,3,-,-,2020,상모로269번길 17,-,-,-,-
26,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202012,30,"12,000",-,3,-,-,2000,우정로11길 22,-,-,-,-
27,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,59.2517,202012,30,"16,500",-,1,-,-,2006,함덕30길 27,-,-,-,-
28,제주특별자치도 제주시 조천읍 신촌리,1934-2,1934,2,로잔팰리스,83.5210,202012,30,"28,000",-,5,-,-,2017,신북로 97-1,-,-,-,-
29,제주특별자치도 제주시 연동,258,258,0,연동뜨레모아,84.9728,202012,30,"46,000",-,12,-,-,2016,연동4길 36,-,-,-,-
30,제주특별자치도 제주시 연동,1964-2,1964,2,"대림(101,102동)",57.3600,202012,29,"22,000",-,6,-,-,1990,성신로 9,-,-,-,-
31,제주특별자치도 제주시 이도이동,888,888,0,주공1,40.3200,202012,29,"43,000",-,5,-,-,1985,구남로7길 36,-,-,-,-
32,제주특별자치도 서귀포시 대정읍 상모리,3078,3078,0,상모채움,90.0700,202012,29,"26,400",-,4,-,-,2020,상모로269번길 17,-,-,-,-
33,제주특별자치도 제주시 연동,298-2,298,2,엠디,83.7651,202012,29,"30,000",-,2,-,-,2011,신대로22길 14,-,-,-,-
34,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,202012,29,"20,000",-,1,-,-,1991,용담로5길 25,-,-,-,-
35,제주특별자치도 제주시 외도일동,549-5,549,5,대원상록수11차아파트,84.8900,202012,29,"31,000",-,9,-,-,2016,우정로15길 1,-,-,-,-
36,제주특별자치도 제주시 아라일동,6082-3,6082,3,아라원신,84.7350,202012,29,"27,000",-,4,-,-,1992,중앙로 578,-,-,-,-
37,제주특별자치도 제주시 연동,2332-6,2332,6,삼무원룸,32.6400,202012,29,"9,000",-,6,-,-,2002,도령로 123,-,-,-,-
38,제주특별자치도 제주시 이도이동,1083-14,1083,14,이도한우리,84.5000,202012,29,"32,500",-,2,-,-,2004,오복4길 38,-,-,-,-
39,제주특별자치도 제주시 연동,1951-6,1951,6,정한맨션(B동),84.3300,202012,29,"13,500",-,2,-,-,1992,남녕로8길 9,-,-,-,-
40,제주특별자치도 제주시 이도이동,777,777,0,주공2차,46.7400,202012,29,"49,000",-,5,-,-,1988,구남로 43,-,-,-,-
41,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202012,29,"25,000",-,2,-,-,2001,과원로 11,-,-,-,-
42,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202012,29,"50,500",-,10,-,-,2001,과원북2길 12,-,-,-,-
43,제주특별자치도 제주시 일도이동,320-9,320,9,인화에코비치,83.8900,202012,29,"24,500",-,7,-,-,2012,고마로 40,-,-,-,-
44,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202012,29,"39,000",-,6,-,-,2013,화삼북로 136,-,-,-,-
45,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202012,28,"39,000",-,1,-,-,2017,대청로 11,-,-,-,-
46,제주특별자치도 제주시 이도일동,1650-4,1650,4,장원월드컵,118.9800,202012,28,"37,000",-,4,-,-,2001,서광로29길 25,-,-,-,-
47,제주특별자치도 제주시 조천읍 신촌리,1792-7,1792,7,에스디빌(103동),84.4200,202012,28,"28,000",-,2,-,-,2016,신북로 68,-,-,-,-
48,제주특별자치도 서귀포시 서호동,611-1,611,1,서호메디치,36.5141,202012,28,"14,300",-,5,-,-,2015,서호상로 46,-,-,-,-
49,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,68.5800,202012,28,"25,300",-,3,-,-,1990,인다15길 5,-,-,-,-
50,제주특별자치도 제주시 아라일동,6075-2,6075,2,미화,59.8800,202012,28,"12,000",-,2,-,-,1993,아란12길 8,-,-,-,-
51,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9994,202012,28,"54,000",-,2,-,-,2013,인다1길 20,-,-,-,-
52,제주특별자치도 제주시 일도이동,46-1,46,1,혜성대유,59.8200,202012,28,"20,200",-,6,-,-,1995,연수로 40,-,-,-,-
53,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.8400,202012,28,"14,800",-,10,-,-,2000,우정로11길 22,-,-,-,-
54,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202012,28,"16,900",-,9,-,-,2000,우정로11길 22,-,-,-,-
55,제주특별자치도 제주시 일도이동,391-4,391,4,부양장미1차,59.1600,202012,28,"13,800",-,2,-,-,1993,가령골길 20,-,-,-,-
56,제주특별자치도 제주시 일도이동,1024-10,1024,10,화인퍼스트빌10차,83.3700,202012,28,"35,000",-,2,-,-,2020,신산로 23,-,-,-,-
57,제주특별자치도 제주시 노형동,940-1,940,1,에코피아,124.7900,202012,28,"55,200",-,10,-,-,2011,노연로 50,-,-,-,-
58,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.9570,202012,28,"34,700",-,1,-,-,2003,한라대학로 107,-,-,-,-
59,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.7500,202012,28,"14,900",-,1,-,-,1984,원노형10길 28,-,-,-,-
60,제주특별자치도 서귀포시 동홍동,201,201,0,삼아,90.3600,202012,28,"22,500",-,5,-,-,1991,태평로536번길 6,-,-,-,-
61,제주특별자치도 제주시 삼양이동,2113-6,2113,6,삼부비치,66.8600,202012,28,"16,500",-,9,-,-,2003,지석15길 30,-,-,-,-
62,제주특별자치도 제주시 연동,290-4,290,4,이레빌,22.7500,202012,28,"9,000",-,3,-,-,2012,신광로1길 6,-,-,-,-
63,제주특별자치도 제주시 연동,290-4,290,4,이레빌,22.7500,202012,28,"9,000",-,3,-,-,2012,신광로1길 6,-,-,-,-
64,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.1800,202012,28,"27,000",-,2,-,-,1993,만덕로3길 26,-,-,-,-
65,제주특별자치도 제주시 삼도이동,184,184,0,삼도쉐르빌,84.9600,202012,27,"27,000",-,6,-,-,2007,남성로25길 8,-,-,-,-
66,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,66.4409,202012,27,"36,000",-,6,-,-,2013,화삼로 167,-,-,-,-
67,제주특별자치도 제주시 건입동,940-3,940,3,현대,138.9000,202012,26,"40,000",-,4,-,-,1993,만덕로3길 26,-,-,-,-
68,제주특별자치도 제주시 연동,1965-3,1965,3,연동이화,59.9900,202012,26,"15,000",-,2,-,-,1994,성신로 13-8,-,-,-,-
69,제주특별자치도 제주시 연동,1965-3,1965,3,연동이화,59.9900,202012,26,"15,000",-,2,-,-,1994,성신로 13-8,20210322,-,-,-
70,제주특별자치도 제주시 일도이동,406,406,0,서진태영아트빌,84.8502,202012,26,"24,700",-,2,-,-,2004,고마로19길 19,-,-,-,-
71,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,133.2801,202012,26,"82,000",-,4,-,-,2012,아란9길 22,-,-,-,-
72,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9912,202012,26,"62,700",-,6,-,-,2013,인다1길 20,-,-,-,-
73,제주특별자치도 제주시 이도이동,1909-19,1909,19,이도동아,59.9280,202012,26,"21,200",-,7,-,-,1996,독짓골8길 67,-,-,-,-
74,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202012,25,"18,300",-,2,-,-,2003,천제연로 239,-,-,-,-
75,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.8900,202012,25,"28,400",-,3,-,-,2016,중문상로82번길 15,20210513,-,-,-
76,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.6900,202012,25,"11,000",-,4,-,-,1988,동홍중앙로 10,-,-,-,-
77,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,202012,25,"40,700",-,3,-,-,2017,첨단로동길 74,-,-,-,-
78,제주특별자치도 서귀포시 동홍동,82-1,82,1,일호3차아파트,84.7000,202012,25,"21,600",-,2,-,-,2000,동홍북로48번길 10,20210105,-,-,-
79,제주특별자치도 서귀포시 동홍동,82-1,82,1,일호3차아파트,84.7000,202012,25,"21,600",-,3,-,-,2000,동홍북로48번길 10,-,-,-,-
80,제주특별자치도 서귀포시 서홍동,299-1,299,1,"태봉그린피아(101,102,103동)",36.6461,202012,25,"11,000",-,6,-,-,2002,홍중로 92,-,-,-,-
81,제주특별자치도 제주시 삼양일동,1583-9,1583,9,라오체블랙비치,84.6909,202012,25,"28,500",-,6,-,-,2018,선사로8길 61,-,-,-,-
82,제주특별자치도 제주시 화북일동,10-1,10,1,화북주공1단지,84.6000,202012,25,"33,800",-,4,-,-,1998,동화로1길 11,-,-,-,-
83,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.9450,202012,24,"33,000",-,4,-,-,1997,남광로 181,20210105,-,-,-
84,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.9375,202012,24,"24,500",-,4,-,-,2013,일주동로 8565,-,-,-,-
85,제주특별자치도 제주시 노형동,731-2,731,2,한화,108.4439,202012,24,"85,000",-,13,-,-,2002,원노형로 102,-,-,-,-
86,제주특별자치도 제주시 노형동,1277-1,1277,1,세기4차,58.8150,202012,24,"15,400",-,5,-,-,1994,다랑곶4길 25,-,-,-,-
87,제주특별자치도 서귀포시 안덕면 화순리,2133,2133,0,서귀포화순코아루푸르나임,84.9455,202012,24,"20,000",-,2,-,-,2017,화순중앙로12번길 39,-,-,-,-
88,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202012,24,"42,000",-,1,-,-,2001,과원로 27,-,-,-,-
89,제주특별자치도 제주시 봉개동,1583,1583,0,노블하우스2차,52.2713,202012,24,"16,700",-,2,-,-,2017,진목3길 20,-,-,-,-
90,제주특별자치도 제주시 도두일동,2619-1,2619,1,도두네오하임주상복합A동,84.0100,202012,24,"33,300",-,3,-,-,2016,도두항서5길 10,-,-,-,-
91,제주특별자치도 서귀포시 남원읍 남원리,141-1,141,1,남원예가,84.6300,202012,24,"28,500",-,4,-,-,2017,태위로657번길 8,-,-,-,-
92,제주특별자치도 제주시 도남동,69-1,69,1,수선화(69-1)2차,39.6500,202012,24,"11,700",-,3,-,-,1993,도남로 129,-,-,-,-
93,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,107.5158,202012,24,"70,500",-,7,-,-,2013,인다1길 20,-,-,-,-
94,제주특별자치도 제주시 용담일동,2672-3,2672,3,한라더카운티,84.9699,202012,24,"35,900",-,4,-,-,2019,남성로3길 3,20201228,-,-,-
95,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,107.5158,202012,24,"70,500",-,7,-,-,2013,인다1길 20,20210127,-,-,-
96,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,202012,24,"48,000",-,6,-,-,2015,서호남로 92-16,-,-,-,-
97,제주특별자치도 서귀포시 서홍동,305-2,305,2,지오빌Ⅱ-2차,84.3708,202012,24,"28,500",-,7,-,-,2013,중앙로 189,-,-,-,-
98,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.9450,202012,24,"33,000",-,4,-,-,1997,남광로 181,-,-,-,-
99,제주특별자치도 제주시 이도이동,1166-1,1166,1,길용파크빌라트,92.4600,202012,24,"27,000",-,11,-,-,2003,동광로 56,-,-,-,-
100,제주특별자치도 서귀포시 보목동,875,875,0,로얄하이츠맨션,67.8600,202012,23,"9,000",-,3,-,-,1990,마소물로8번길 10-1,-,-,-,-
101,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,84.9000,202012,23,"35,200",-,8,-,-,2013,서호남로 92-15,-,-,-,-
102,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.9570,202012,23,"38,700",-,7,-,-,2002,한라대학로 107,-,-,-,-
103,제주특별자치도 서귀포시 표선면 표선리,507-2,507,2,표선해비치오션뷰아파트,79.3600,202012,23,"22,000",-,3,-,-,2016,표선중앙로43번길 25-6,-,-,-,-
104,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202012,23,"52,000",-,10,-,-,2001,과원북2길 12,-,-,-,-
105,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린5차,84.7200,202012,23,"39,300",-,5,-,-,2018,전농로9길 27,-,-,-,-
106,제주특별자치도 제주시 아라일동,6143-8,6143,8,아라천일,59.9400,202012,23,"11,000",-,5,-,-,1992,인다14길 14,-,-,-,-
107,제주특별자치도 제주시 봉개동,1583,1583,0,노블하우스2차,58.9230,202012,23,"20,000",-,4,-,-,2017,진목3길 20,-,-,-,-
108,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202012,23,"58,000",-,9,-,-,2016,대청로 12,-,-,-,-
109,제주특별자치도 제주시 봉개동,1965-1,1965,1,봉개갤럭시타운2차,65.0266,202012,22,"23,000",-,6,-,-,2016,봉개4길 21,-,-,-,-
110,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202012,22,"32,000",-,7,-,-,2001,우평로 318,-,-,-,-
111,제주특별자치도 제주시 노형동,1277-1,1277,1,세기4차,58.8150,202012,22,"15,400",-,2,-,-,1994,다랑곶4길 25,-,-,-,-
112,제주특별자치도 제주시 노형동,2615-8,2615,8,온산2차,114.2100,202012,22,"29,500",-,4,-,-,2001,수덕11길 34,-,-,-,-
113,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.7500,202012,22,"13,500",-,2,-,-,1984,원노형10길 28,-,-,-,-
114,제주특별자치도 제주시 도남동,800,800,0,도남1차e-편한세상,84.6470,202012,22,"43,000",-,6,-,-,2005,오남로 7-13,-,-,-,-
115,제주특별자치도 제주시 용담이동,609-2,609,2,영보맨션,72.6900,202012,22,"10,000",-,3,-,-,1992,용화로5길 7,-,-,-,-
116,제주특별자치도 제주시 연동,277-5,277,5,제웅솔내음,34.9583,202012,22,"10,500",-,4,-,-,2012,신대로20길 45,-,-,-,-
117,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,84.9910,202012,22,"54,800",-,10,-,-,2001,국기로 14,-,-,-,-
118,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.9900,202012,22,"21,000",-,3,-,-,2003,천제연로 239,-,-,-,-
119,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.9450,202012,22,"38,000",-,2,-,-,1997,남광로 181,-,-,-,-
120,제주특별자치도 제주시 일도이동,378-7,378,7,청풍아트빌,78.8400,202012,22,"22,500",-,7,-,-,2004,고마로 94,-,-,-,-
121,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,202012,22,"17,300",-,5,-,-,1990,인다15길 5-12,-,-,-,-
122,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,202012,22,"22,200",-,2,-,-,1998,동화로1길 39,-,-,-,-
123,제주특별자치도 제주시 이도일동,1688-9,1688,9,극동오벨리스크,147.8000,202012,22,"33,500",-,7,-,-,2008,서광로29길 38,-,-,-,-
124,제주특별자치도 제주시 봉개동,1965-1,1965,1,봉개갤럭시타운2차,75.7923,202012,22,"25,500",-,3,-,-,2016,봉개4길 21,-,-,-,-
125,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,84.9963,202012,21,"52,000",-,10,-,-,2003,한라대학로 107,-,-,-,-
126,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202012,21,"48,000",-,1,-,-,2001,원노형로 93,-,-,-,-
127,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.8400,202012,21,"14,350",-,7,-,-,2000,우정로11길 22,-,-,-,-
128,제주특별자치도 제주시 이도일동,1650-4,1650,4,장원월드컵,118.9800,202012,21,"38,000",-,4,-,-,2001,서광로29길 25,-,-,-,-
129,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,202012,21,"48,500",-,8,-,-,2017,대청로 34,-,-,-,-
130,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,74.9400,202012,21,"35,000",-,5,-,-,2015,서호남로 92-16,-,-,-,-
131,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,202012,21,"47,000",-,13,-,-,2015,서호남로 92-16,-,-,-,-
132,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.8500,202012,21,"54,500",-,2,-,-,2011,신설로 55,-,-,-,-
133,제주특별자치도 제주시 도련일동,1690-1,1690,1,다호예그린1차,65.0383,202012,21,"26,000",-,7,-,-,2017,도련길 30,-,-,-,-
134,제주특별자치도 제주시 삼양이동,2175-9,2175,9,수정맨션,67.9800,202012,21,"11,000",-,1,-,-,1991,지석10길 12,-,-,-,-
135,제주특별자치도 제주시 이도이동,888,888,0,주공1,59.3000,202012,21,"57,000",-,3,-,-,1985,구남로7길 36,-,-,-,-
136,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7000,202012,21,"15,300",-,3,-,-,1994,태평로512번길 10,-,-,-,-
137,제주특별자치도 제주시 삼양이동,2175-9,2175,9,수정맨션,67.9800,202012,21,"11,000",-,1,-,-,1991,지석10길 12,20201230,-,-,-
138,제주특별자치도 서귀포시 남원읍 남원리,76,76,0,라인힐,84.8700,202012,21,"26,500",-,5,-,-,2017,남원회관로 89,-,-,-,-
139,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.7500,202012,21,"16,000",-,3,-,-,1984,원노형10길 28,-,-,-,-
140,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202012,21,"52,000",-,12,-,-,2001,과원북2길 12,-,-,-,-
141,제주특별자치도 서귀포시 서홍동,1588-7,1588,7,오페라하우스,49.9626,202012,21,"16,000",-,6,-,-,2014,서홍로178번길 45,-,-,-,-
142,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,84.9963,202012,21,"52,000",-,10,-,-,2003,한라대학로 107,-,-,-,-
143,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,52.3200,202012,20,"16,000",-,3,-,-,1992,독짓골2길 26,-,-,-,-
144,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,101.8684,202012,20,"50,000",-,5,-,-,2017,첨단로동길 74,-,-,-,-
145,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,101.9984,202012,20,"49,000",-,5,-,-,2017,첨단로동길 74,-,-,-,-
146,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202012,20,"48,000",-,12,-,-,2017,대청로 11,-,-,-,-
147,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202012,20,"18,200",-,3,-,-,2003,천제연로 239,-,-,-,-
148,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,202012,20,"41,000",-,2,-,-,2017,첨단로동길 74,-,-,-,-
149,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202012,19,"54,000",-,12,-,-,2016,대청로 12,-,-,-,-
150,제주특별자치도 서귀포시 중문동,2433-2,2433,2,중문미듬하나로,53.8513,202012,19,"11,500",-,2,-,-,2002,천제연로232번길 18-5,20210119,-,-,-
151,제주특별자치도 제주시 이도이동,1011-1,1011,1,화이트스톤빌,20.8400,202012,19,"5,200",-,2,-,-,2014,신성로14길 13,-,-,-,-
152,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2000,202012,19,"6,000",-,6,-,-,2015,태평로 509,-,-,-,-
153,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202012,19,"15,000",-,5,-,-,1999,중산간동로 8002,-,-,-,-
154,제주특별자치도 제주시 외도일동,418-4,418,4,외도위산엘리시움,53.5101,202012,19,"24,500",-,4,-,-,2020,우정로4길 4-4,-,-,-,-
155,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202012,19,"38,500",-,2,-,-,2013,화삼북로 136,20210331,-,-,-
156,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.1800,202012,19,"26,500",-,5,-,-,1993,만덕로3길 26,-,-,-,-
157,제주특별자치도 제주시 월평동,747,747,0,제주첨단꿈에그린3단지아파트,97.8898,202012,19,"43,000",-,1,-,-,2018,첨단로동길 106,-,-,-,-
158,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202012,19,"31,200",-,1,-,-,2001,우평로 318,-,-,-,-
159,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202012,19,"45,000",-,1,-,-,2001,과원북2길 12,-,-,-,-
160,제주특별자치도 제주시 도남동,902,902,0,도남2차e-편한세상,103.4880,202012,19,"45,800",-,5,-,-,2005,서광로22길 32,-,-,-,-
161,제주특별자치도 제주시 조천읍 신촌리,1807,1807,0,신촌4차에스디프라임(SDPRIME),81.3939,202012,19,"32,000",-,7,-,-,2019,신촌4길 7,-,-,-,-
162,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.6900,202012,18,"15,800",-,1,-,-,1988,동홍중앙로 10,-,-,-,-
163,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,202012,18,"46,300",-,8,-,-,2017,대청로 34,-,-,-,-
164,제주특별자치도 제주시 도남동,73-1,73,1,대동베르빌,84.9800,202012,18,"23,000",-,8,-,-,2003,도남로15길 14,-,-,-,-
165,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,53.8900,202012,18,"16,300",-,1,-,-,1992,독짓골2길 26,-,-,-,-
166,제주특별자치도 제주시 도남동,69-1,69,1,수선화(69-1)2차,39.6500,202012,18,"14,000",-,2,-,-,1993,도남로 129,-,-,-,-
167,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.9375,202012,18,"24,300",-,9,-,-,2013,일주동로 8565,-,-,-,-
168,제주특별자치도 서귀포시 표선면 표선리,681,681,0,두레빌라트,81.0200,202012,18,"13,000",-,1,-,-,2000,표선중앙로80번길 25,-,-,-,-
169,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),58.8000,202012,18,"17,500",-,3,-,-,1994,태평로512번길 10,-,-,-,-
170,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202012,18,"13,800",-,4,-,-,1999,중산간동로 8002,-,-,-,-
171,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,202012,18,"24,000",-,6,-,-,1998,동화로1길 39,-,-,-,-
172,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,202012,18,"24,800",-,6,-,-,1998,동화로1길 39,-,-,-,-
173,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.9900,202012,18,"19,400",-,1,-,-,2003,천제연로 239,-,-,-,-
174,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.9700,202012,18,"19,500",-,4,-,-,2003,천제연로 239,-,-,-,-
175,제주특별자치도 제주시 연동,270-21,270,21,세원멤버스,84.6725,202012,18,"33,000",-,10,-,-,2012,신광로1길 44,-,-,-,-
176,제주특별자치도 제주시 연동,2325-6,2325,6,타워프로빌,84.9400,202012,18,"30,000",-,4,-,-,2010,도령로 95,-,-,-,-
177,제주특별자치도 제주시 연동,2327-6,2327,6,만진리치빌,84.1100,202012,18,"21,500",-,6,-,-,2002,도령로11길 14,-,-,-,-
178,제주특별자치도 제주시 노형동,731-1,731,1,현대아이파크,75.0500,202012,18,"50,500",-,15,-,-,2001,원노형로 90,-,-,-,-
