NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
12,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
13,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,33.9023,201812,31,"12,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
14,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"8,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
15,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,8,-,-,2017,중문상로 41-3,-,-,-,-
16,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,8,-,-,2017,중문상로 41-3,-,-,-,-
17,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"8,000",-,8,-,-,2017,중문상로 41-3,-,-,-,-
18,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"6,000",-,3,-,-,2017,중문상로 41-3,-,-,-,-
19,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,33.9023,201812,31,"9,000",-,4,-,-,2017,중문상로 41-3,-,-,-,-
20,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,44.5720,201812,31,"12,000",-,4,-,-,2017,중문상로 41-3,-,-,-,-
21,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
22,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
23,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
24,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"6,000",-,5,-,-,2017,중문상로 41-3,-,-,-,-
25,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"8,000",-,4,-,-,2017,중문상로 41-3,-,-,-,-
26,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,44.5720,201812,31,"14,000",-,9,-,-,2017,중문상로 41-3,-,-,-,-
27,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,33.9023,201812,31,"12,000",-,9,-,-,2017,중문상로 41-3,-,-,-,-
28,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,44.5720,201812,31,"14,000",-,8,-,-,2017,중문상로 41-3,-,-,-,-
29,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"8,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
30,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,33.9023,201812,31,"12,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
31,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,35.3970,201812,31,"12,000",-,9,-,-,2017,중문상로 41-3,-,-,-,-
32,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,8,-,-,2017,중문상로 41-3,-,-,-,-
33,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,8,-,-,2017,중문상로 41-3,-,-,-,-
34,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,33.9023,201812,31,"9,000",-,4,-,-,2017,중문상로 41-3,-,-,-,-
35,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,7,-,-,2017,중문상로 41-3,-,-,-,-
36,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,33.9023,201812,31,"12,000",-,6,-,-,2017,중문상로 41-3,-,-,-,-
37,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,6,-,-,2017,중문상로 41-3,-,-,-,-
38,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,6,-,-,2017,중문상로 41-3,-,-,-,-
39,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"6,000",-,6,-,-,2017,중문상로 41-3,-,-,-,-
40,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,33.9023,201812,31,"8,000",-,3,-,-,2017,중문상로 41-3,-,-,-,-
41,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,5,-,-,2017,중문상로 41-3,-,-,-,-
42,제주특별자치도 서귀포시 중문동,2059-7,2059,7,중문스마트빌,23.3415,201812,31,"7,000",-,5,-,-,2017,중문상로 41-3,-,-,-,-
43,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,49.5000,201812,30,"18,650",-,2,-,-,1998,동화로1길 10,-,-,-,-
44,제주특별자치도 서귀포시 하원동,367-1,367,1,서진,49.8737,201812,30,"11,000",-,3,-,-,2002,지세못로 29,-,-,-,-
45,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201812,30,"56,500",-,11,-,-,2012,아란9길 22,-,-,-,-
46,제주특별자치도 제주시 연동,2325-7,2325,7,연동한일씨티파크,84.8779,201812,30,"39,500",-,17,-,-,2014,도령로 103,-,-,-,-
47,제주특별자치도 제주시 연동,1964-3,1964,3,펠리체,84.9864,201812,29,"36,700",-,10,-,-,2012,도령로 73,-,-,-,-
48,제주특별자치도 제주시 일도이동,47,47,0,일도삼주,59.9700,201812,28,"18,800",-,4,-,-,1993,천수로8길 18,-,-,-,-
49,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201812,28,"56,000",-,2,-,-,2012,아란9길 22,-,-,-,-
50,제주특별자치도 서귀포시 남원읍 남원리,1273,1273,0,남원솔내음,79.3488,201812,28,"30,900",-,3,-,-,2018,남원중앙로 36,-,-,-,-
51,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201812,28,"39,000",-,13,-,-,2015,서호남로 92-16,-,-,-,-
52,제주특별자치도 서귀포시 안덕면 화순리,1131,1131,0,화순블루팰리스,73.9403,201812,28,"23,000",-,5,-,-,2017,화순중앙로12번길 3,-,-,-,-
53,제주특별자치도 서귀포시 서귀동,684,684,0,효림아일랜드,130.2400,201812,28,"24,000",-,4,-,-,2008,솔동산로10번길 47,-,-,-,-
54,제주특별자치도 서귀포시 안덕면 화순리,1092-1,1092,1,엘림피렌체3차,84.5700,201812,28,"26,500",-,3,-,-,2017,화순재남로 5,-,-,-,-
55,제주특별자치도 제주시 노형동,1278-4,1278,4,세기2차,71.3700,201812,28,"17,500",-,3,-,-,1991,다랑곶2길 8,-,-,-,-
56,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,52.3200,201812,27,"14,850",-,5,-,-,1992,독짓골2길 26,-,-,-,-
57,제주특별자치도 제주시 연동,280-33,280,33,연동리젠시빌,82.8800,201812,27,"24,300",-,5,-,-,2004,신광로1길 20,-,-,-,-
58,제주특별자치도 제주시 한림읍 옹포리,340-1,340,1,씨비양빌리지,84.9600,201812,27,"27,000",-,7,-,-,2017,한림해안로 8,-,-,-,-
59,제주특별자치도 제주시 연동,260-24,260,24,갤럭시타운,40.9000,201812,27,"12,600",-,9,-,-,2012,도령로 106,-,-,-,-
60,제주특별자치도 서귀포시 강정동,175-2,175,2,스마트하이빌,31.9550,201812,27,"9,995",-,9,-,-,2013,신중남로 1,-,-,-,-
61,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,52.3200,201812,27,"14,850",-,5,-,-,1992,독짓골2길 26,-,-,-,-
62,제주특별자치도 제주시 조천읍 신촌리,1792-1,1792,1,에스디빌101동,84.4200,201812,27,"25,000",-,5,-,-,2016,신북로 60,-,-,-,-
63,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,133.2801,201812,27,"81,000",-,10,-,-,2012,아란9길 22,-,-,-,-
64,제주특별자치도 서귀포시 토평동,175,175,0,"토평반석타운(가동,나동)",42.2624,201812,27,"8,600",-,3,-,-,2000,중산간동로 7678,-,-,-,-
65,제주특별자치도 제주시 이도이동,777,777,0,주공3,46.6800,201812,27,"37,000",-,3,-,-,1989,구남로 31,-,-,-,-
66,제주특별자치도 서귀포시 중문동,1674-1,1674,1,남주(나동),48.9400,201812,26,"8,500",-,1,-,-,1991,천제연로213번길 33-4,-,-,-,-
67,제주특별자치도 제주시 봉개동,1965-1,1965,1,봉개갤럭시타운2차,63.5149,201812,26,"19,900",-,6,-,-,2016,봉개4길 21,-,-,-,-
68,제주특별자치도 서귀포시 동홍동,91-3,91,3,영신무지개2차아파트,58.5300,201812,26,"13,000",-,2,-,-,1995,동홍북로22번길 20,-,-,-,-
69,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,201812,26,"31,000",-,2,-,-,2017,대청로 11,-,-,-,-
70,제주특별자치도 제주시 연동,300-6,300,6,초석프라임빌,59.6600,201812,26,"17,300",-,10,-,-,2005,삼무로11길 15,-,-,-,-
71,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201812,26,"57,700",-,8,-,-,2012,아란9길 22,-,-,-,-
72,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,201812,26,"31,000",-,2,-,-,2017,대청로 11,-,-,-,-
73,제주특별자치도 제주시 이도이동,1021-3,1021,3,도남아델하임,84.3900,201812,26,"30,000",-,3,-,-,2013,신성로10길 41,-,-,-,-
74,제주특별자치도 제주시 삼도일동,501-2,501,2,목성아파트,82.8084,201812,25,"37,000",-,6,-,-,2012,서광로11길 43,-,-,-,-
75,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,201812,25,"23,150",-,7,-,-,1991,용담로5길 25,-,-,-,-
76,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,201812,25,"18,700",-,6,-,-,2000,우정로11길 22,-,-,-,-
77,제주특별자치도 제주시 이도이동,777,777,0,주공3,47.0100,201812,25,"36,900",-,2,-,-,1989,구남로 31,-,-,-,-
78,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201812,24,"22,100",-,4,-,-,2001,과원로 11,-,-,-,-
79,제주특별자치도 제주시 용담이동,619,619,0,용두암현대3,84.7500,201812,24,"19,500",-,4,-,-,1992,성화로6길 46,-,-,-,-
80,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,201812,24,"15,600",-,4,-,-,1999,중산간동로 8002,-,-,-,-
81,제주특별자치도 제주시 일도이동,408,408,0,서해1,84.3100,201812,24,"20,000",-,4,-,-,1984,천수로9길 10,-,-,-,-
82,제주특별자치도 제주시 도남동,800,800,0,도남1차e-편한세상,84.6470,201812,24,"40,700",-,6,-,-,2005,오남로 7-13,-,-,-,-
83,제주특별자치도 제주시 일도이동,416-7,416,7,그랑팰리스,84.8100,201812,24,"33,500",-,2,-,-,2017,천수로9길 1,-,-,-,-
84,제주특별자치도 제주시 도련일동,1585-5,1585,5,반석스위스타운,80.9550,201812,24,"15,000",-,5,-,-,2002,삼봉로 170,-,-,-,-
85,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,106.6400,201812,24,"60,000",-,12,-,-,2011,신설로 55,-,-,-,-
86,제주특별자치도 제주시 연동,2332-4,2332,4,연동엘리시아,84.9190,201812,24,"35,000",-,5,-,-,2011,도령로15길 6,-,-,-,-
87,제주특별자치도 제주시 노형동,939-4,939,4,영보,103.2000,201812,24,"29,800",-,10,-,-,1995,원노형로 36,-,-,-,-
88,제주특별자치도 서귀포시 남원읍 위미리,3079-1,3079,1,헷세드위미,79.3760,201812,24,"29,000",-,7,-,-,2018,위미해안로129번길 5,-,-,-,-
89,제주특별자치도 제주시 도남동,88-7,88,7,탐라맨션(나동),82.4200,201812,23,"16,000",-,4,-,-,1991,도남로9길 9-6,-,-,-,-
90,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,106.4600,201812,22,"58,000",-,5,-,-,2011,신설로 55,-,-,-,-
91,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,22,"19,500",-,2,-,-,1990,인다15길 5,-,-,-,-
92,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201812,22,"44,700",-,4,-,-,2015,서호남로 92-16,-,-,-,-
93,제주특별자치도 제주시 아라일동,6082-3,6082,3,아라원신,84.8400,201812,22,"27,500",-,1,-,-,1992,중앙로 578,-,-,-,-
94,제주특별자치도 제주시 일도이동,409-10,409,10,일도남양,81.5200,201812,22,"17,500",-,6,-,-,1992,천수로9길 9,-,-,-,-
95,제주특별자치도 제주시 노형동,940-1,940,1,에코피아,124.7900,201812,21,"52,500",-,8,-,-,2011,노연로 50,-,-,-,-
96,제주특별자치도 제주시 화북일동,10-1,10,1,화북주공1단지,84.6000,201812,21,"33,000",-,7,-,-,1998,동화로1길 11,-,-,-,-
97,제주특별자치도 제주시 이도이동,888,888,0,주공1,59.3000,201812,21,"41,000",-,1,-,-,1985,구남로7길 36,-,-,-,-
98,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,21,"19,000",-,3,-,-,1990,인다15길 5-6,-,-,-,-
99,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201812,21,"14,800",-,9,-,-,2000,우정로11길 22,-,-,-,-
100,제주특별자치도 서귀포시 안덕면 화순리,1092-1,1092,1,엘림피렌체3차,84.8100,201812,20,"31,500",-,6,-,-,2017,화순재남로 5,-,-,-,-
101,제주특별자치도 서귀포시 안덕면 화순리,2133,2133,0,서귀포화순코아루푸르나임,78.9743,201812,20,"29,500",-,4,-,-,2017,화순중앙로12번길 39,-,-,-,-
102,제주특별자치도 제주시 이도일동,1708-4,1708,4,극동오벨리스크3차,84.7760,201812,20,"25,500",-,5,-,-,2012,고전길 5,-,-,-,-
103,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,133.2801,201812,20,"85,000",-,10,-,-,2012,아란9길 22,-,-,-,-
104,제주특별자치도 제주시 일도이동,132-43,132,43,일도세원멤버스(2차),79.5600,201812,19,"31,100",-,5,-,-,2018,고마로5길 5,-,-,-,-
105,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,59.9300,201812,19,"20,800",-,1,-,-,1998,동화로1길 10,-,-,-,-
106,제주특별자치도 제주시 화북일동,1794,1794,0,SJ해피드림,82.8100,201812,19,"24,200",-,7,-,-,2008,진동로 44,-,-,-,-
107,제주특별자치도 제주시 노형동,1032-1,1032,1,노형미화1차,59.5100,201812,19,"14,000",-,4,-,-,1995,월랑북1길 12,-,-,-,-
108,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201812,19,"23,300",-,7,-,-,2001,과원로 11,-,-,-,-
109,제주특별자치도 제주시 노형동,1040-1,1040,1,삼환3차,76.8100,201812,19,"20,000",-,1,-,-,1998,월랑북길 18,-,-,-,-
110,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201812,19,"20,500",-,2,-,-,1993,천수로 72,-,-,-,-
111,제주특별자치도 서귀포시 동홍동,137,137,0,캐슬휘닉스Ⅱ,84.9759,201812,19,"29,000",-,8,-,-,2013,태평로 561,-,-,-,-
112,제주특별자치도 서귀포시 동홍동,139-1,139,1,세기1(가나동),81.1500,201812,19,"13,700",-,2,-,-,1990,태평로 549,-,-,-,-
113,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),58.8000,201812,19,"15,500",-,4,-,-,1994,태평로512번길 10,-,-,-,-
114,제주특별자치도 제주시 도남동,923-13,923,13,성환,57.0000,201812,19,"9,700",-,6,-,-,1991,신성로 91,-,-,-,-
115,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,201812,19,"43,000",-,4,-,-,2013,화삼로 12,-,-,-,-
116,제주특별자치도 제주시 삼양이동,2135-2,2135,2,삼양더힐링빌,30.4250,201812,19,"14,400",-,4,-,-,2016,설촌로2길 30,-,-,-,-
117,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,201812,19,"27,500",-,5,-,-,2001,우평로 318,-,-,-,-
118,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,84.9910,201812,19,"53,000",-,11,-,-,2001,국기로 14,-,-,-,-
119,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,132.7910,201812,19,"49,000",-,5,-,-,1997,남광로 181,-,-,-,-
120,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,101.9994,201812,18,"67,000",-,7,-,-,2012,아란9길 22,-,-,-,-
121,제주특별자치도 제주시 연동,261-44,261,44,제원1차,75.5300,201812,18,"37,800",-,5,-,-,1978,신광로6길 13,-,-,-,-
122,제주특별자치도 제주시 일도이동,113-1,113,1,일도수선화,49.0600,201812,18,"15,500",-,3,-,-,1993,연삼로 560-1,-,-,-,-
123,제주특별자치도 서귀포시 서귀동,309-32,309,32,기산베스트빌,84.7100,201812,18,"20,500",-,2,-,-,2011,서문로41번길 15,-,-,-,-
124,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.1800,201812,18,"10,000",-,7,-,-,1993,만덕로3길 26,-,-,-,-
125,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,84.5700,201812,18,"20,000",-,3,-,-,2008,우령2길 3-3,-,-,-,-
126,제주특별자치도 제주시 일도이동,409-10,409,10,일도남양,63.5100,201812,18,"15,000",-,7,-,-,1992,천수로9길 9,-,-,-,-
127,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,68.5800,201812,17,"25,500",-,4,-,-,1990,인다15길 5,-,-,-,-
128,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201812,17,"20,100",-,1,-,-,1993,천수로 72,-,-,-,-
129,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,201812,17,"41,500",-,10,-,-,2001,과원북2길 12,-,-,-,-
130,제주특별자치도 제주시 도남동,902,902,0,도남2차e-편한세상,103.4880,201812,17,"49,000",-,10,-,-,2005,서광로22길 32,-,-,-,-
131,제주특별자치도 제주시 화북일동,1989-30,1989,30,덕진9차,84.9900,201812,17,"20,800",-,2,-,-,2003,진동로1길 26,-,-,-,-
132,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9000,201812,17,"41,000",-,5,-,-,2015,서호남로 92-16,-,-,-,-
133,제주특별자치도 서귀포시 동홍동,649-2,649,2,동홍일호,59.8300,201812,17,"11,000",-,4,-,-,1996,문부로 27-4,-,-,-,-
134,제주특별자치도 서귀포시 남원읍 남원리,76,76,0,라인힐,84.8700,201812,16,"28,000",-,3,-,-,2017,남원회관로 89,-,-,-,-
135,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,201812,16,"40,500",-,12,-,-,2013,화삼북로 136,-,-,-,-
136,제주특별자치도 제주시 도남동,88-7,88,7,탐라맨션(나동),82.4200,201812,15,"15,000",-,4,-,-,1991,도남로9길 9-6,-,-,-,-
137,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,201812,15,"50,000",-,12,-,-,2016,대청로 12,-,-,-,-
138,제주특별자치도 제주시 용담이동,619,619,0,용두암현대3,84.7500,201812,15,"22,000",-,7,-,-,1992,성화로6길 46,-,-,-,-
139,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201812,15,"18,000",-,7,-,-,2000,우정로11길 22,-,-,-,-
140,제주특별자치도 제주시 연동,257,257,0,디지털한빛,84.7190,201812,15,"35,000",-,10,-,-,2005,연동4길 32,-,-,-,-
141,제주특별자치도 서귀포시 동홍동,1230-1,1230,1,동홍반석아르미,68.7117,201812,15,"18,000",-,4,-,-,2003,동홍로162번길 30,-,-,-,-
142,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,84.9963,201812,14,"49,500",-,11,-,-,2003,한라대학로 107,-,-,-,-
143,제주특별자치도 제주시 연동,305-1,305,1,에이스아크로빌3차,84.8500,201812,14,"36,500",-,15,-,-,2012,신대로 152,-,-,-,-
144,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201812,14,"13,000",-,7,-,-,2000,우정로11길 22,-,-,-,-
145,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201812,14,"16,000",-,9,-,-,2000,우정로11길 22,-,-,-,-
146,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,74.9400,201812,14,"41,300",-,12,-,-,2013,서호남로 92-15,-,-,-,-
147,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,101.8630,201812,14,"62,000",-,2,-,-,2012,아란9길 22,-,-,-,-
148,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,14,"19,800",-,2,-,-,1990,인다15길 5-12,-,-,-,-
149,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,14,"19,500",-,2,-,-,1990,인다15길 5-11,-,-,-,-
150,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,14,"17,000",-,5,-,-,1990,인다15길 5-6,-,-,-,-
151,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,65.7300,201812,14,"24,000",-,3,-,-,1990,인다15길 5-11,-,-,-,-
152,제주특별자치도 제주시 연동,290-2,290,2,연동학산맨션,104.2900,201812,14,"28,000",-,6,-,-,2005,신광로1길 10,-,-,-,-
153,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.9450,201812,14,"38,500",-,2,-,-,1997,남광로 181,-,-,-,-
154,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,201812,14,"61,100",-,7,-,-,2016,대청로 12,-,-,-,-
155,제주특별자치도 제주시 이도이동,1166-1,1166,1,길용파크빌라트,92.4600,201812,14,"25,000",-,12,-,-,2003,동광로 56,-,-,-,-
156,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,201812,13,"55,000",-,10,-,-,2016,대청로 12,-,-,-,-
157,제주특별자치도 제주시 이도이동,777,777,0,주공2차,39.7200,201812,13,"33,500",-,2,-,-,1988,구남로 43,-,-,-,-
158,제주특별자치도 제주시 도남동,902,902,0,도남2차e-편한세상,84.6470,201812,13,"42,500",-,3,-,-,2005,서광로22길 32,-,-,-,-
159,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,13,"17,050",-,4,-,-,1990,인다15길 5-6,-,-,-,-
160,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,68.5800,201812,13,"26,200",-,1,-,-,1990,인다15길 5,-,-,-,-
161,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.6700,201812,13,"43,000",-,4,-,-,2006,수덕로 44,-,-,-,-
162,제주특별자치도 서귀포시 동홍동,91-3,91,3,영신무지개2차아파트,59.7800,201812,13,"9,000",-,5,-,-,1995,동홍북로22번길 20,-,-,-,-
163,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.8500,201812,13,"43,000",-,3,-,-,2006,수덕로 44,-,-,-,-
164,제주특별자치도 제주시 외도일동,529-4,529,4,외도에이스아크로빌2차,84.9800,201812,13,"25,000",-,6,-,-,2010,우정로7길 24,-,-,-,-
165,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,74.9400,201812,13,"39,000",-,9,-,-,2013,서호남로 92-15,-,-,-,-
166,제주특별자치도 제주시 삼양이동,2132-3,2132,3,동명,84.8780,201812,13,"20,900",-,6,-,-,1991,일주동로 361,-,-,-,-
167,제주특별자치도 제주시 이도일동,1691-1,1691,1,대명꿈의고향,84.2500,201812,13,"24,000",-,5,-,-,2004,삼성로1길 13,-,-,-,-
168,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,201812,13,"45,000",-,8,-,-,2017,대청로 34,-,-,-,-
169,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,201812,13,"19,000",-,2,-,-,2003,천제연로 239,-,-,-,-
170,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,13,"18,000",-,3,-,-,1990,인다15길 5-6,-,-,-,-
171,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201812,12,"17,900",-,4,-,-,1990,인다15길 5-6,-,-,-,-
172,제주특별자치도 제주시 삼도일동,558-1,558,1,대명꿈의고향,84.8600,201812,12,"24,700",-,10,-,-,2003,홍랑길 4-2,-,-,-,-
173,제주특별자치도 서귀포시 성산읍 고성리,1480,1480,0,제주&성산,21.4698,201812,12,"10,500",-,3,-,-,2016,고성중앙로 28-5,-,-,-,-
174,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.1800,201812,12,"22,500",-,1,-,-,1993,만덕로3길 26,-,-,-,-
175,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201812,11,"40,000",-,11,-,-,2015,서호남로 92-16,-,-,-,-
176,제주특별자치도 제주시 외도일동,426-1,426,1,일우한란,58.6800,201812,11,"14,500",-,2,-,-,1993,도근내길 2,-,-,-,-
177,제주특별자치도 제주시 일도이동,371,371,0,삼화,84.9600,201812,11,"17,800",-,1,-,-,1992,천수동로 2,-,-,-,-
